RecordNumber,YR,SchoolCode,DistrictCode,Site,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,LanguageArts,Science,Math,SocialStudies,FineArts,Languages
,2010,04I123105,04I123,FORGAN ELEMENTARY,123,11.428,40913.8957,0.1375,10.6375,0,0.264,0.5,1.008,,,,,,
,2010,04I123705,04I123,FORGAN HIGH SCHOOL,56,6.715,41058.5257,0.2767,12.0424,0,0.113,0.5,0.336,6,3,3,2,4,2
,2010,04I128105,04I128,TURPIN ELEMENTARY,271,21.564,40654.3777,0.1855,11.6139,1,0.5,1.5,1,,,,,,
,2010,04I128705,04I128,TURPIN HIGH SCHOOL,122,13.438,47294.6123,0.0744,14.8914,1,0.5,0.5,1,8,6,7.5,6,11,5
,2010,05I002105,05I002,MERRITT ELEMENTARY,421,22.5,41758.9778,0.1278,13.6056,2.25,0.5,1.5,0.5,,,,,,
,2010,05I002705,05I002,MERRITT HIGH SCHOOL,142,11.5,45910.5217,0.2826,15.5326,0.75,0.625,0.5,1.125,9,7,11,6,2,2
,2010,05I006105,05I006,FAIRVIEW ELEMENTARY,320,19,43855.8947,0.3158,14.5263,3,1,1.5,1,,,,,,
,2010,05I006110,05I006,PIONEER ELEMENTARY,485,17.929,40151.8768,0.1673,11.5025,1,1,0.5,1,,,,,,
,2010,05I006115,05I006,GRANDVIEW 5TH/6TH GRADE CTR,322,19.33,44383.8593,0.2735,18.0654,3,1,2,1,,,,,,
,2010,05I006120,05I006,NORTHEAST ELEMENTARY,369,20.371,41505.9153,0.162,11.2254,2,1,1.5,1,,,,,,
,2010,05I006610,05I006,8TH & 9TH GRADE CTR,457,29.706,42253.9554,0.1084,12.2783,4.571,1.857,2.001,2.607,,,,,,
,2010,05I006705,05I006,ELK CITY HIGH SCHOOL,374,26.713,47809.4186,0.5134,20.1119,2.857,1.643,2.859,3.25,10,9,6,8.5,17,2
,2010,05I031105,05I031,SAYRE ELEMENTARY,395,20.99,43726.7747,0.3394,16.445,3,1,0.584,1,,,,,,
,2010,05I031505,05I031,SAYRE MIDDLE SCHOOL,127,9.875,43900.2532,0.3038,14.2911,1.236,0.5,0.833,1,,,,,,
,2010,05I031705,05I031,SAYRE HIGH SCHOOL,188,12.497,44972.8735,0.4801,13.6316,0.25,0.5,0.708,1,9,6,8,6,8,2
,2010,05I051105,05I051,ERICK ELEMENTARY,175,11.995,40174.7395,0.2739,8.1197,1.251,0.5,0.5,1,,,,,,
,2010,05I051715,05I051,ERICK HIGH SCHOOL,67,8.224,42720.5739,0.191,8.546,0.892,0.5,0.5,0.571,5,6,4,6,2,1
,2010,06I009105,06I009,OKEENE ELEMENTARY,181,11.286,42676.9449,0.3544,16.6584,0.857,0.429,0.858,1,,,,,,
,2010,06I009615,06I009,OKEENE JR HIGH SCHOOL,43,3.002,44005.3298,0.4287,17.8561,0.143,0.143,0.286,0.285,,,,,,
,2010,06I009715,06I009,OKEENE SR HIGH SCHOOL,108,9.711,44556.4823,0.4265,18.0736,0.857,0.428,0.286,0.286,10,5,6,2.5,8,2
,2010,06I042105,06I042,WATONGA ELEMENTARY,441,22.142,44481.709,0.3226,17.0198,2,1,1.714,1.5,,,,,,
,2010,06I042505,06I042,WATONGA MIDDLE SCHOOL,147,10,43080.9,0.2429,10.8136,1,1,0.5,1,,,,,,
,2010,06I042705,06I042,WATONGA HIGH SCHOOL,205,16.683,44372.6548,0.3083,20.0294,1,1,0.929,0.5,6,8,5,4.5,3,2
,2010,06I080105,06I080,GEARY ELEMENTARY,222,15.21,40334.9112,0.1972,9.6726,1,1,2.5,1,,,,,,
,2010,06I080615,06I080,GEARY JR HIGH SCHOOL,87,7.87,42670.9022,0.5032,10.8107,0,0.5,1.29,0,,,,,,
,2010,06I080715,06I080,GEARY HIGH SCHOOL,101,10.135,44191.5146,0.441,10.6537,1,0.5,1.425,1,6,5,4,3,7,2
,2010,06I105105,06I105,CANTON ELEMENTARY,267,18.974,43230.2625,0.3689,15.5644,2,0.5,1.368,1,,,,,,
,2010,06I105705,06I105,CANTON HIGH SCHOOL,117,12.212,46484.5234,0.386,16.5627,1,0.5,0.5,1,5,5,7.5,4.5,4,2
,2010,07I001110,07I001,SILO ELEMENTARY,410,25.762,44731.3873,0.4658,13.5591,4.794,0.34,2.163,1,,,,,,
,2010,07I001610,07I001,SILO JR HIGH SCHOOL,118,7.561,39782.3039,0.1639,11.0139,0,0.33,0.996,1,,,,,,
,2010,07I001705,07I001,SILO HIGH SCHOOL,215,12.676,46908.3307,0.3757,11.4524,3,0.33,1.174,1,14,8,12,9,13,4
,2010,07I002105,07I002,ROCK CREEK ELEMENTARY,340,20.501,42649.8707,0.1359,14.5573,2.429,0.5,2.712,1,,,,,,
,2010,07I002705,07I002,ROCK CREEK HIGH SCHOOL,141,10.286,44596.7334,0.4583,15.8335,0.285,0.5,1.001,1,7,6,6,7,0,2
,2010,07I003105,07I003,ACHILLE ELEMENTARY,201,13.931,39861.6754,0.0726,9.3831,0.457,0,1.287,1,,,,,,
,2010,07I003110,07I003,YUBA ELEMENTARY,60,7.852,41742.486,0.2359,12.4412,0.343,0,0.858,1,,,,,,
,2010,07I003705,07I003,ACHILLE HIGH SCHOOL,130,7.212,44723.239,0.3464,17.3805,1,0.571,0.855,1,6,6,4,6,1,2
,2010,07I004105,07I004,WARD EAST ELEMENTARY,185,10.857,44480.3353,0.2631,20.8826,1.429,0,1.475,0.714,,,,,,
,2010,07I004110,07I004,WARD WEST ELEMENTARY,372,18.857,38660.7626,0.2727,15.4696,1.571,0,2.286,0.857,,,,,,
,2010,07I004505,07I004,COLBERT MIDDLE SCHOOL,120,9.002,44671.1842,0.2382,13.4292,1,0.429,1.285,1,,,,,,
,2010,07I004715,07I004,COLBERT HIGH SCHOOL,209,17.14,43209.2182,0.4833,13.8649,2,0.428,1.144,1,5,8,7,5.5,6,4
,2010,07I005105,07I005,CADDO ELEMENTARY,356,22.712,41551.3385,0.2516,10.8986,2.5,0.428,0.286,1,,,,,,
,2010,07I005715,07I005,CADDO HIGH SCHOOL,131,10.002,42828.9342,0.3999,15.2433,1.357,0.429,0.358,1,5,6,3,4.5,3,4
,2010,07I040105,07I040,BENNINGTON ELEMENTARY,186,10.713,41978.7174,0.4934,14.3342,1.286,0.442,1.071,1,,,,,,
,2010,07I040705,07I040,BENNINGTON HIGH SCHOOL,77,7.7,41180.6494,0.499,6.9161,0.714,0.43,0.5,1,7,6,4,5,0,2
,2010,07I048105,07I048,CALERA ELEMENTARY,442,29.428,41338.1134,0.2621,11.7621,2,0.429,1.429,1.571,,,,,,
,2010,07I048705,07I048,CALERA HIGH SCHOOL,173,12.716,45058.9022,0.4718,12.0014,1,1,0.571,1,7.5,5,4,6,5,2
,2010,07I072105,07I072,WASHINGTON IRVING ELEMENTARY,571,26.989,47267.6276,0.5187,13.3388,2.115,1.286,1.253,1,,,,,,
,2010,07I072110,07I072,ROBERT E. LEE ELEMENTARY,208,12.742,46902.1347,0.6244,11.1621,2,1,1.692,1,,,,,,
,2010,07I072115,07I072,NORTHWEST HEIGHTS ELEMENTARY,557,28.868,49548.1848,0.6536,16.9151,3,1.286,2,1,,,,,,
,2010,07I072125,07I072,DURANT INTERMEDIATE ELEMENTARY SCHOOL,712,38.831,50289.9488,0.7038,17.06,6.333,2,2,2,,,,,,
,2010,07I072500,07I072,DURANT MIDDLE SCHOOL,436,28.272,47820.8121,0.8034,12.1804,4,1,1,2,,,,,,
,2010,07I072705,07I072,DURANT HIGH SCHOOL,876,49.507,51035.0254,0.7755,16.8753,6.571,2.928,1,3,10.5,8,5.5,4,8,4
,2010,08I011105,08I011,HYDRO-EAKLY ELEMENTARY,293,17.334,41729.4912,0.1649,15.6023,1.429,0.33,0.33,1,,,,,,
,2010,08I011505,08I011,HYDRO-EAKLY MIDDLE SCHOOL,73,4.836,40407.9818,0.2364,8.5684,1.021,0.33,0.33,0.5,,,,,,
,2010,08I011715,08I011,HYDRO-EAKLY HIGH SCHOOL,111,9.341,44462.049,0.214,9.9706,0.55,0.34,0.34,0.5,7,5,6,3,8,2
,2010,08I012105,08I012,LOOKEBA-SICKLES ELEMENTARY,161,9.694,43749.5358,0.4751,14.7934,1,0.143,1.429,0.857,,,,,,
,2010,08I012705,08I012,LOOKEBA-SICKLES HIGH SCHOOL,67,5.529,53788.9311,0.4655,15.7305,0.857,0.143,1.286,0.857,5,4,6,5,3,2
,2010,08I020105,08I020,ANADARKO EAST ELEMENTARY,310,17.964,43671.7324,0.165,16.449,1.714,1,1.783,1.671,,,,,,
,2010,08I020115,08I020,SUNSET ELEMENTARY,288,18.107,42166.8416,0.1243,12.9349,1.642,1,2.129,1.2,,,,,,
,2010,08I020120,08I020,MISSION ELEMENTARY,404,20.155,42766.9065,0.3054,11.6733,2.358,1,2.734,1.2,,,,,,
,2010,08I020510,08I020,ANADARKO MIDDLE SCHOOL,410,24.3,43010.9465,0.2357,13.9214,2.767,1.857,1.4,2.2,,,,,,
,2010,08I020705,08I020,ANADARKO HIGH SCHOOL,525,36.303,47400.0496,0.4806,16.4716,4,2,1.4,3.343,13,8,4,7,24,4
,2010,08I033105,08I033,CARNEGIE ELEMENTARY,326,25.02,42160.4317,0.4628,15.207,1,1,0.5,1,,,,,,
,2010,08I033510,08I033,CARNEGIE MIDDLE SCHOOL,116,9.26,43021.4903,0.3693,14.6976,1,0.5,0,1,,,,,,
,2010,08I033705,08I033,CARNEGIE HIGH SCHOOL,153,16.634,40250.3908,0.2609,12.2484,1,0.5,0.541,1,7,6,6,5,7,3
,2010,08I056105,08I056,APACHE ELEMENTARY,346,21.215,42432.5713,0.2896,11.8752,1,1,1.5,1,,,,,,
,2010,08I056505,08I056,APACHE MIDDLE SCHOOL,88,7.643,43438.9638,0.215,13.2147,1,0.5,0,1,,,,,,
,2010,08I056705,08I056,APACHE HIGH SCHOOL,187,13.977,45769.7646,0.1608,14.7344,1,0.5,0.5,1,6,5,5,3.5,5.5,0
,2010,08I064105,08I064,CYRIL ELEMENTARY,263,18.567,43093.1761,0.2767,14.6858,1,0.285,0.5,1.006,,,,,,
,2010,08I064715,08I064,CYRIL HIGH SCHOOL,96,7.427,43761.4111,0.25,15.2508,0,0.715,1.5,1,6,4,6,4,3,0
,2010,08I086105,08I086,GRACEMONT ELEMENTARY,127,10.575,42140.2364,0.5508,17.9929,0.45,0.063,0.5,0.875,,,,,,
,2010,08I086705,08I086,GRACEMONT HIGH SCHOOL,40,4.446,43523.6167,0.253,16.3239,0,0.062,0.25,0,10,6,3,4,0,1
,2010,08I160105,08I160,CEMENT ELEMENTARY,177,10.13,40933.465,0.0987,10.0691,0,0.25,0.38,0,,,,,,
,2010,08I160715,08I160,CEMENT HIGH SCHOOL,96,6.592,35815.0789,0.0379,7.96,0,0.25,0.37,1,5,3,3,3,0,0
,2010,08I161105,08I161,HINTON ELEMENTARY,382,20.23,41232.3777,0.3851,11.6431,1,0.21,1.29,1,,,,,,
,2010,08I161610,08I161,HINTON MIDDLE SCHOOL,144,6.009,41761.0251,0.0716,11.1917,1,0.145,1.597,1,,,,,,
,2010,08I161705,08I161,HINTON HIGH SCHOOL,188,12.924,43665.6608,0.1953,9.7467,0.42,0.145,1.457,1.43,6,5,5,5,6,2
,2010,08I167105,08I167,FORT COBB-BROXTON LOWER ELEMENTARY,179,8.78,45535.877,0.4631,22.249,0.715,0.286,1.161,0.572,,,,,,
,2010,08I167505,08I167,FORT COBB-BROXTON MIDDLE SCHOOL,62,5.283,47025.7429,0.5947,19.9462,0.285,0.285,0.496,0.428,,,,,,
,2010,08I167705,08I167,FORT COBB-BROXTON HIGH SCHOOL,103,8.289,46986.0055,0.4999,20.1028,0.428,0.429,0.287,0.645,6,4,7,4,1,2
,2010,08I168105,08I168,BINGER-ONEY ELEMENTARY,243,16.357,43006.9084,0.3712,17.6073,1,0.5,0.848,1,,,,,,
,2010,08I168705,08I168,BINGER-ONEY HIGH SCHOOL,88,8.929,45216.3736,0.36,15.9356,0.857,0.5,0.428,1,5,2,5,5,2,2
,2010,09C029105,09C029,RIVERSIDE ELEMENTARY,144,12.357,42926.3575,0.3526,15.0464,1,0.143,0.5,0,,,,,,
,2010,09C031105,09C031,BANNER ELEMENTARY,222,12.932,41409.6814,0.2319,7.6497,1,0,0.044,0,,,,,,
,2010,09C070105,09C070,DARLINGTON ELEMENTARY,258,16.19,42024.8919,0.3088,14.7764,0.317,0.571,1.143,0,,,,,,
,2010,09C162105,09C162,MAPLE ELEMENTARY,153,10.666,40011.2507,0.2812,11.7096,0.286,0.286,0.568,0,,,,,,
,2010,09I022105,09I022,PIEDMONT ELEMENTARY,558,31.55,43018.7956,0.2964,11.0507,2,0.8,1.61,1.5,,,,,,
,2010,09I022110,09I022,PIEDMONT PRIMARY ELEMENTARY,279,12,44328,0.5,13,1,0.2,0.486,1,,,,,,
,2010,09I022115,09I022,STONE RIDGE ELEMENTARY,567,31.054,43045.3726,0.2093,9.8041,1,1,1.85,1.5,,,,,,
,2010,09I022510,09I022,PIEDMONT MIDDLE SCHOOL,560,31.327,43350.5283,0.2385,11.4192,3,1,1.714,2,,,,,,
,2010,09I022705,09I022,PIEDMONT HIGH SCHOOL,664,35.145,45029.8762,0.252,13.045,2.857,2,1,2,8.5,10,7.5,9,11.5,8
,2010,09I027105,09I027,CENTRAL ELEMENTARY,466,25.58,43942.7678,0.3127,12.416,2.687,1,5.5,2,,,,,,
,2010,09I027110,09I027,MYERS ELEMENTARY,389,21.078,39106.7464,0.1423,5.2261,3,1.333,4.06,1,,,,,,
,2010,09I027115,09I027,SHEDECK ELEMENTARY,423,24.443,42717.5879,0.1227,10.1922,1.5,1.333,2.978,1,,,,,,
,2010,09I027120,09I027,RANCHWOOD ELEMENTARY,515,29.298,42932.1455,0.1024,11.6521,1,1,4.44,1,,,,,,
,2010,09I027125,09I027,SURREY HILLS ELEMENTARY,454,21.6,43035.8796,0.1944,10.6019,1.5,1,1.102,1,,,,,,
,2010,09I027130,09I027,PARKLAND ELEMENTARY,543,24.499,45508.0207,0.1959,17.9147,3.5,1,3,1,,,,,,
,2010,09I027135,09I027,SKYVIEW ELEMENTARY,824,39.344,43036.7527,0.2542,11.6903,3.5,2,3,2,,,,,,
,2010,09I027510,09I027,INDEPENDENCE MIDDLE SCHOOL,737,42.068,43771.2038,0.2147,12,4,2,3,3,,,,,,
,2010,09I027515,09I027,LAKEVIEW MIDDLE SCHOOL,812,41.34,45479.463,0.1572,16.2772,5,2,1,3,,,,,,
,2010,09I027705,09I027,YUKON HIGH SCHOOL,2046,108.265,44076.8485,0.3046,11.8238,13.197,7.334,2.5,10,17,14,9,11.5,15,10
,2010,09I034110,09I034,HILLCREST ELEMENTARY,345,19,40981.7895,0.2105,9.6316,1,0,0.5,1,,,,,,
,2010,09I034120,09I034,LINCOLN ELEMENTARY,316,19,42883.4737,0.2632,12.8421,2,1,1,1,,,,,,
,2010,09I034130,09I034,WEBSTER ELEMENTARY,143,9.5,41212.4211,0.1579,9.1053,1,1,1,1,,,,,,
,2010,09I034135,09I034,ROSE WITCHER ELEMENTARY,364,20.5,40962.2927,0.3659,9.439,2,0.876,0.5,1,,,,,,
,2010,09I034510,09I034,LESLIE F. ROBLYER MIDDLE SCHOOL,335,20.959,41471.5874,0.3001,12.3749,4,1,1.381,1,,,,,,
,2010,09I034610,09I034,ETTA DALE JR HIGH SCHOOL,185,12.743,43553.7942,0.2927,12.5502,2,0.5,1.5,3.5,,,,,,
,2010,09I034705,09I034,EL RENO HIGH SCHOOL,765,44.015,42578.1211,0.2067,12.8501,6.069,2.5,1.5,3.5,11,6,10,6.5,8.5,5
,2010,09I057105,09I057,UNION CITY ELEMENTARY,216,10.402,39794.751,0,10.9545,0,0.429,0.5,0.971,,,,,,
,2010,09I057705,09I057,UNION CITY HIGH SCHOOL,86,8.08,44473.7624,0.1238,10.148,0.571,0.571,0.5,0,6,5,6.5,4,0,3
,2010,09I069105,09I069,MUSTANG ELEMENTARY,647,37.407,43148.261,0.1772,9.4816,2.5,1.53,1.5,2,,,,,,
,2010,09I069110,09I069,MUSTANG VALLEY ELEMENTARY,650,35.274,47964.4497,0.1949,17.1577,1.5,1.53,2.5,2,,,,,,
,2010,09I069115,09I069,MUSTANG LAKEHOMA ELEMENTARY,649,37.135,44580.342,0.2515,13.0422,2,2.03,2,1.916,,,,,,
,2010,09I069120,09I069,MUSTANG TRAILS ELEMENTARY,729,42.14,45925.5102,0.2214,14.5352,4,2.28,2.5,2,,,,,,
,2010,09I069125,09I069,MUSTANG CREEK ELEMENTARY,668,40.136,43291.1351,0.2477,10.9473,3,2.03,2.5,2,,,,,,
,2010,09I069130,09I069,MUSTANG EDUCATION CTR,358,9.1,42709.7802,0.4505,8.5824,1,0.5,1.5,1,,,,,,
,2010,09I069135,09I069,MUSTANG CENTENNIAL ELEMENTARY,575,34.275,43584.4201,0.0796,12.6367,3.534,1.78,3,2,,,,,,
,2010,09I069505,09I069,MUSTANG MIDDLE SCHOOL,1031,51.382,44118.9132,0.1658,11.7403,4.873,2.26,3.5,3.1,,,,,,
,2010,09I069510,09I069,MUSTANG NORTH MIDDLE SCHOOL,963,49.594,43291.749,0.1843,9.7458,6.084,2.26,2.5,3,,,,,,
,2010,09I069705,09I069,MUSTANG HIGH SCHOOL,1717,91.455,48463.4738,0.3326,15.6397,10.038,5.89,4.225,5.042,14.5,16,14,9.5,14,7
,2010,09I069710,09I069,MUSTANG MID-HIGH,620,31.452,43391.9306,0.1901,9.9816,4.715,1.91,2.5,2.103,,,,,,
,2010,09I076105,09I076,CALUMET ELEMENTARY,141,9.783,40482.2652,0.3188,9.637,0.333,0.143,0.599,0.166,,,,,,
,2010,09I076610,09I076,CALUMET JR HIGH SCHOOL,38,2.219,38972.9608,0.3263,14.2087,0.333,0.143,0.433,0.5,,,,,,
,2010,09I076705,09I076,CALUMET HIGH SCHOOL,95,4.85,41978.1443,0.4037,14.3148,0.334,0.288,0.433,0.5,6,5,4,3,4,1
,2010,10C072105,10C072,ZANEIS ELEMENTARY,270,16.429,42228.0114,0.1826,14.6267,0,0,1,0,,,,,,
,2010,10I019110,10I019,CHARLES EVANS ELEMENTARY,532,33.366,41557.0041,0.1747,9.1855,3,1,1.5,2,,,,,,
,2010,10I019115,10I019,FRANKLIN ELEMENTARY,249,16.833,40489.5146,0.2376,6.1783,1.569,0.5,1,1,,,,,,
,2010,10I019120,10I019,JEFFERSON ELEMENTARY,206,13.83,40465.0036,0.1446,6.1417,1,1,1.833,1,,,,,,
,2010,10I019125,10I019,LINCOLN ELEMENTARY,214,14,39794.2857,0.0714,5.7143,1.5,0.5,2.334,1,,,,,,
,2010,10I019135,10I019,WILL ROGERS ELEMENTARY,482,26.503,41378.9382,0.2076,9.7187,3.398,1,2,2,,,,,,
,2010,10I019505,10I019,ARDMORE MIDDLE SCHOOL,596,33.993,42123.3489,0.2498,10.1821,5,2,2.333,3,,,,,,
,2010,10I019705,10I019,ARDMORE HIGH SCHOOL,802,46.022,42121.5723,0.381,8.342,4.737,4,2.14,6,13,6,8,6.5,18,5
,2010,10I021105,10I021,SPRINGER ELEMENTARY,178,12.638,38870.3909,0.4234,12.4986,1.214,0.3,0.25,0.5,,,,,,
,2010,10I021705,10I021,SPRINGER HIGH SCHOOL,71,5.906,43104.8087,0.3713,15.6686,1.286,0.3,0.25,0.5,4,4,4,3,9,0
,2010,10I027105,10I027,PLAINVIEW PRIMARY ELEMENTARY,378,23.166,42280.2814,0.3093,14.5897,0.833,1,0.5,1,,,,,,
,2010,10I027110,10I027,PLAINVIEW INTERMEDIATE ELEMENTARY SCHOOL,339,20.834,41459.2013,0.216,15.7445,2.334,1,0.5,0.649,,,,,,
,2010,10I027505,10I027,PLAINVIEW MIDDLE SCHOOL,302,17.997,43565.761,0.4353,16.7817,2.333,1,0.5,1.571,,,,,,
,2010,10I027705,10I027,PLAINVIEW HIGH SCHOOL,369,18.994,42154.7857,0.435,14.8213,3,1.6,0.5,1.571,6,4,8,5,20,2
,2010,10I032105,10I032,LONE GROVE INTERMEDIATE SCHOOL,343,18.191,42046.1767,0.212,16.0756,3,0.714,1.036,1,,,,,,
,2010,10I032110,10I032,LONE GROVE PRIMARY ELEMENTARY,461,26.156,40884.6536,0.1912,11.9204,2.139,1,1.678,1,,,,,,
,2010,10I032505,10I032,LONE GROVE MIDDLE SCHOOL,339,22.036,41523.5977,0.2205,13.3531,3,0.857,0.893,1,,,,,,
,2010,10I032705,10I032,LONE GROVE HIGH SCHOOL,402,29.95,42828.8815,0.1916,14.0388,2.356,1.143,0.893,4,8,7,7.5,5.5,10,2
,2010,10I043105,10I043,WILSON ELEMENTARY,320,22.716,40961.0847,0.1258,13.6045,1,1,0.429,2,,,,,,
,2010,10I043705,10I043,WILSON HIGH SCHOOL,149,11.588,44091.2151,0.1948,15.4556,1,1,1.142,1,6,6,5,5,8,2
,2010,10I055105,10I055,HEALDTON ELEMENTARY,274,16.52,42034.3826,0.0778,11.6498,1,0,0.2,1,,,,,,
,2010,10I055505,10I055,HEALDTON MIDDLE SCHOOL,110,7.43,40435.9354,0.077,11.4043,1.571,0.357,0.429,0.857,,,,,,
,2010,10I055705,10I055,HEALDTON HIGH SCHOOL,164,11.713,43814.565,0.256,16.4378,1,0.643,0.428,1,6,5,6,6,3,1
,2010,10I074105,10I074,FOX ELEMENTARY,222,11.099,47342.193,0.2964,13.9256,1,0.173,2.355,1,,,,,,
,2010,10I074705,10I074,FOX HIGH SCHOOL,111,7.27,42640.9904,0.1376,22.1458,1,0.173,0.355,0,5,4,4,3,6,0
