RecordNumber,YR,SchoolCode,DistrictCode,Site,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,LanguageArts,Science,Math,SocialStudies,FineArts,Languages
,2014,07I001610,07I001,SILO JR HIGH SCHOOL,121,7.934,48770.3554,0.3466,9.9062,1.5,0.37,0.33,1,,,,,,
,2014,07I001705,07I001,SILO HIGH SCHOOL,230,13.543,41002.3628,0.3982,8.3535,0.5,0.38,0.34,1,6.5,5.5,6.5,5.5,2,2
,2014,07I002105,07I002,ROCK CREEK ELEMENTARY,345,20.072,43080.2112,0.1317,15.0608,1.5,0.5,1.785,1,,,,,,
,2014,07I002705,07I002,ROCK CREEK HIGH SCHOOL,137,7.714,43940.2385,0.1852,14.9262,0.5,0.5,2.001,1,6,6,5,4,1,1
,2014,07I003105,07I003,ACHILLE ELEMENTARY,205,12.99,41991.301,0.2529,14.5315,1.429,0.143,1,1,,,,,,
,2014,07I003705,07I003,ACHILLE HIGH SCHOOL,97,8.143,42555.2008,0.1755,9.2444,0.571,0.572,0.429,0.571,6,7,5,6,2,2
,2014,07I004105,07I004,WARD EAST ELEMENTARY,194,10.734,43463.0147,0.1464,17.4578,2.429,0.571,0.714,0.572,,,,,,
,2014,07I004110,07I004,WARD WEST ELEMENTARY,366,17.858,39231.6609,0.112,13.0807,2.571,0.571,0.857,1,,,,,,
,2014,07I004505,07I004,COLBERT MIDDLE SCHOOL,122,8.036,43173.0961,0.52,16.2334,1,0.429,0.571,0.572,,,,,,
,2014,07I004715,07I004,COLBERT HIGH SCHOOL,217,15.607,43394.1821,0.3318,13.9801,1,0.714,0.715,1.428,5,7.5,7,4.5,6,4
,2014,07I005105,07I005,CADDO ELEMENTARY,332,22.034,41824.317,0.2999,12.5555,2.483,0.428,0.433,1,,,,,,
,2014,07I005715,07I005,CADDO HIGH SCHOOL,137,10.647,44712.4073,0.3825,14.6182,1.357,0.429,0.286,1,5,5,3,6,3,4
,2014,07I040105,07I040,BENNINGTON ELEMENTARY,211,14.262,41075.9361,0.4362,11.276,1.5,0.286,1.928,1,,,,,,
,2014,07I040705,07I040,BENNINGTON HIGH SCHOOL,76,7.142,42093.1112,0.3391,9.7436,0.5,0.714,0.929,1,5,4,4,5,2,2
,2014,07I048105,07I048,CALERA ELEMENTARY,485,27.142,42184.1427,0.2737,12.7947,3,0,0.852,1,,,,,,
,2014,07I048705,07I048,CALERA HIGH SCHOOL,189,14.715,45388.787,0.5049,11.9224,1,1,0.571,1,7,6,5,6.5,4,2
,2014,07I072105,07I072,WASHINGTON IRVING ELEMENTARY,640,27,46587.2593,0.5185,10.6667,3,1.2,2,2,,,,,,
,2014,07I072110,07I072,ROBERT E. LEE ELEMENTARY,182,9.46,45954.8626,0.4715,8.4725,2,1,2,1,,,,,,
,2014,07I072115,07I072,NORTHWEST HEIGHTS ELEMENTARY,624,29.495,46734.0905,0.5425,11.4391,3,1.2,3,2,,,,,,
,2014,07I072125,07I072,DURANT INTERMEDIATE ELEMENTARY SCHOOL,742,39.318,50580.0397,0.6486,16.934,6.5,2,2,2,,,,,,
,2014,07I072500,07I072,DURANT MIDDLE SCHOOL,472,28.285,48111.1897,0.7525,12.3281,4,1.6,1,2,,,,,,
,2014,07I072705,07I072,DURANT HIGH SCHOOL,899,50.209,50659.2244,0.7411,15.1157,7,3,3,4,9.5,9.5,7.5,3,15,3
,2014,08I011105,08I011,HYDRO-EAKLY ELEMENTARY,226,15.835,37260.8778,0.0632,11.2626,1.4,0.333,0.333,1.333,,,,,,
,2014,08I011505,08I011,HYDRO-EAKLY MIDDLE SCHOOL,79,7.002,35653.2419,0.1837,9.1638,0.5,0.333,0.333,1.119,,,,,,
,2014,08I011715,08I011,HYDRO-EAKLY HIGH SCHOOL,128,9.427,37287.6843,0.2272,17.0925,1,0.334,0.334,1.12,8,4,6,2.5,4,3
,2014,08I012105,08I012,LOOKEBA-SICKLES ELEMENTARY,187,9.464,44103.339,0.5067,17.213,0.313,0.022,0.108,0.286,,,,,,
,2014,08I012705,08I012,LOOKEBA-SICKLES HIGH SCHOOL,75,5.893,50723.74,0.3136,17.6117,0,0.022,0.565,0.898,6,3,5,3.5,2,0
,2014,08I020105,08I020,ANADARKO EAST ELEMENTARY,300,16.714,41540.6246,0.1025,9.8029,1,1,3.625,1.2,,,,,,
,2014,08I020115,08I020,SUNSET ELEMENTARY,322,17.857,41983.2559,0,12.608,1.643,1,2.2,1.2,,,,,,
,2014,08I020120,08I020,MISSION ELEMENTARY,383,18.981,42718.8768,0.3151,11.4239,1.357,1,1.772,1.2,,,,,,
,2014,08I020510,08I020,ANADARKO MIDDLE SCHOOL,431,21.747,43319.6763,0.3621,13.4319,2,2,1.342,2.2,,,,,,
,2014,08I020705,08I020,ANADARKO HIGH SCHOOL,493,30.71,46497.4927,0.4325,13.9718,3,2,1.343,3.343,11,10,10,8,23,4
,2014,08I033105,08I033,CARNEGIE ELEMENTARY,292,18.429,44887.1344,0.4574,17.5193,1,1,0.334,1,,,,,,
,2014,08I033510,08I033,CARNEGIE MIDDLE SCHOOL,120,7.59,43503.2938,0.4329,11.9101,1,0.436,1.904,1,,,,,,
,2014,08I033705,08I033,CARNEGIE HIGH SCHOOL,145,10.903,44751.9949,0.3667,10.5593,1,0.564,1.334,1,6,3,4,3.5,7,2
,2014,08I056105,08I056,APACHE ELEMENTARY,297,15.357,44043.9539,0.3163,15.2605,0.308,1,0.429,1,,,,,,
,2014,08I056505,08I056,APACHE MIDDLE SCHOOL,141,9,43446.3333,0.3651,21.5589,1,0.286,0.143,0.5,,,,,,
,2014,08I056705,08I056,APACHE HIGH SCHOOL,153,12.573,46289.9865,0.2841,15.9882,0.308,0.714,0.928,0.5,7,4,4,5,8,0
,2014,08I064105,08I064,CYRIL ELEMENTARY,192,11,43760.6364,0.1818,18.3182,1,0.286,1.714,1,,,,,,
,2014,08I064610,08I064,JR HIGH SCHOOL,52,3.107,40144.8342,0.0805,13.6453,0,0.286,0.572,0,,,,,,
,2014,08I064715,08I064,CYRIL HIGH SCHOOL,100,6.637,37715.8355,0.2037,9.1092,0,0.428,1.572,1,6,5.5,6,5,2,0
,2014,08I086105,08I086,GRACEMONT ELEMENTARY,108,8.625,41658.5507,0.3478,19.3043,0.25,0.062,0.25,0.875,,,,,,
,2014,08I086705,08I086,GRACEMONT HIGH SCHOOL,45,4.75,41122.5263,0.3684,11.9211,0.25,0.063,0.25,0.625,13,5,5,5,0,0
,2014,08I160105,08I160,CEMENT ELEMENTARY,178,11.125,40962.1573,0,11.2247,0.66,0.38,0.38,0.5,,,,,,
,2014,08I160715,08I160,CEMENT HIGH SCHOOL,66,5.125,42111.4146,0.439,10.1707,0.34,0.38,0.37,0.5,5,4,10,4,0,0
,2014,08I161105,08I161,HINTON ELEMENTARY,386,20.116,41865.9773,0.348,11.1209,1,1,1,0.899,,,,,,
,2014,08I161610,08I161,HINTON MIDDLE SCHOOL,134,6.05,44217.3554,0.4724,12.6676,1,0.429,1.144,0.5,,,,,,
,2014,08I161705,08I161,HINTON HIGH SCHOOL,173,9.819,45012.8323,0.4073,13.9897,0.714,0.571,1.429,0.601,6,3,3,4,5,2
,2014,08I167105,08I167,FORT COBB-BROXTON LOWER ELEMENTARY,177,10.286,46537.3323,0.4167,21.3199,0.714,0.291,0.428,0.5,,,,,,
,2014,08I167505,08I167,FORT COBB-BROXTON MIDDLE SCHOOL,78,5.391,45368.2063,0.4482,21.8692,0.286,0.315,0.572,0.5,,,,,,
,2014,08I167705,08I167,FORT COBB-BROXTON HIGH SCHOOL,84,6.882,49484.1616,0.3114,20.0716,0.147,0.394,0.58,0.3,6,3,5,2.5,1,0
,2014,08I168105,08I168,BINGER-ONEY ELEMENTARY,281,13.827,43762.4213,0.3616,17.8262,1,0.327,2.1,1,,,,,,
,2014,08I168705,08I168,BINGER-ONEY HIGH SCHOOL,118,7.298,42663.8805,0.1542,14.2357,0.375,0.39,0.5,0.75,9.5,4,5,5,1.5,0
,2014,09C029105,09C029,RIVERSIDE ELEMENTARY,169,11.641,41981.1872,0.2454,15.5717,0,0.143,0.278,0.4,,,,,,
,2014,09C031105,09C031,BANNER ELEMENTARY,189,11.489,44177.3871,0.2166,11.8216,0.666,0,1,0.233,,,,,,
,2014,09C070105,09C070,DARLINGTON ELEMENTARY,243,14,40406.8571,0.3929,15.8776,0,0.714,0.286,0.4,,,,,,
,2014,09C162105,09C162,MAPLE ELEMENTARY,155,12.829,44742.6144,0.1893,12.6993,0,0.5,0.571,0.9,,,,,,
,2014,09I022105,09I022,PIEDMONT ELEMENTARY,428,24.284,42666.2411,0.1941,12.1238,1.939,0.86,2.307,1,,,,,,
,2014,09I022110,09I022,PIEDMONT PRIMARY ELEMENTARY,233,12,43061.5,0.3333,9.6667,1,0.14,0.5,0.5,,,,,,
,2014,09I022115,09I022,STONE RIDGE ELEMENTARY,384,21.514,41662.6848,0.093,10.4118,1,1,3,1,,,,,,
,2014,09I022120,09I022,NORTHWOOD ELEMENTARY,449,23,41974.5652,0.1304,9.087,1,1,3.5,1,,,,,,
,2014,09I022125,09I022,PIEDMONT INTERMEDIATE ELEMENTARY,479,27.974,41944.0552,0.133,10.0136,1,1,1,1.5,,,,,,
,2014,09I022510,09I022,PIEDMONT MIDDLE SCHOOL,513,26.063,43261.5585,0.2302,11.6206,3,1,1.677,1.5,,,,,,
,2014,09I022705,09I022,PIEDMONT HIGH SCHOOL,775,39.282,42252.533,0.1892,9.7759,3,1.988,1,4.86,9,11,9,8,10,8
,2014,09I027105,09I027,CENTRAL ELEMENTARY,362,17.314,43847.811,0.1906,10.968,3.509,1,4,1,,,,,,
,2014,09I027110,09I027,MYERS ELEMENTARY,307,15.912,39888.8889,0.114,4.0999,2,1,5,1,,,,,,
,2014,09I027115,09I027,SHEDECK ELEMENTARY,371,19.023,43155.6011,0.1188,10.8334,1.82,1,3.907,1,,,,,,
,2014,09I027120,09I027,RANCHWOOD ELEMENTARY,373,19.918,43737.072,0.1716,11.2498,1,1,3.343,1,,,,,,
,2014,09I027125,09I027,SURREY HILLS ELEMENTARY,361,17.16,41098.5431,0.204,8.2552,1,1,3.831,1,,,,,,
,2014,09I027130,09I027,PARKLAND ELEMENTARY,381,20.3,44288.67,0.1478,14.5222,1,1,3.638,1,,,,,,
,2014,09I027135,09I027,SKYVIEW ELEMENTARY,605,30.754,43513.0064,0.1626,10.9883,2.824,1,5,2,,,,,,
,2014,09I027140,09I027,INDEPENDENCE ELEMENTARY,569,27.033,43668.5532,0.1823,11.2596,3,1,2,2,,,,,,
,2014,09I027145,09I027,LAKEVIEW ELEMENTARY,620,28.35,43366.5608,0.2945,12.0829,4,1,3,2,,,,,,
,2014,09I027520,09I027,YUKON MIDDLE SCHOOL,1763,84.162,45415.1398,0.2139,13.3465,12,4.069,4,4.931,,,,,,
,2014,09I027705,09I027,YUKON HIGH SCHOOL,2380,111.736,45247.0824,0.3179,12.5884,14.704,7.37,2.793,8.896,18.5,12,9,11.5,15,8
,2014,09I034110,09I034,HILLCREST ELEMENTARY,354,19.278,41906.7331,0.2095,11.1081,1,0.8,1.513,1,,,,,,
,2014,09I034120,09I034,LINCOLN ELEMENTARY,315,17.5,42024.2286,0.1714,11.2571,1.514,0.4,1.513,2,,,,,,
,2014,09I034130,09I034,WEBSTER ELEMENTARY,152,10.215,43217.4254,0.4685,11.9504,1,0.5,0.513,1,,,,,,
,2014,09I034135,09I034,ROSE WITCHER ELEMENTARY,397,17.5,41011.2571,0.2286,8.2857,1.273,0.8,2.513,1,,,,,,
,2014,09I034510,09I034,LESLIE F. ROBLYER MIDDLE SCHOOL,295,24.243,41955.1211,0.3305,12.9167,2.453,1,1.442,2.17,,,,,,
,2014,09I034610,09I034,ETTA DALE JR HIGH SCHOOL,187,13.379,44119.9641,0.376,15.322,1.764,0.5,0.513,3.094,,,,,,
,2014,09I034705,09I034,EL RENO HIGH SCHOOL,795,45.129,43453.2341,0.1788,13.4229,6.285,2.5,1.408,2.856,9,12,11.5,7.5,7,7
,2014,09I057105,09I057,UNION CITY ELEMENTARY,203,9.714,42103.4589,0,12.2209,0.286,0,0,0.714,,,,,,
,2014,09I057705,09I057,UNION CITY HIGH SCHOOL,98,7.571,40789.3277,0,7.0375,0.286,0,0,0.429,7,2,4,3,0,2
,2014,09I069105,09I069,MUSTANG ELEMENTARY,522,33.578,41548.8117,0.134,6.3285,2,2,1.75,2,,,,,,
,2014,09I069110,09I069,MUSTANG VALLEY ELEMENTARY,831,43,45605.814,0.2326,12.6279,1,2,2.75,2,,,,,,
,2014,09I069115,09I069,MUSTANG LAKEHOMA ELEMENTARY,576,34.5,47098.3188,0.2319,16.6667,2,2,4.75,2,,,,,,
,2014,09I069120,09I069,MUSTANG TRAILS ELEMENTARY,886,50.405,44784.6444,0.1575,11.1638,4.533,2,3.691,2,,,,,,
,2014,09I069125,09I069,MUSTANG CREEK ELEMENTARY,700,43.316,42736.7485,0.1713,8.0959,3.522,2,2.75,2,,,,,,
,2014,09I069130,09I069,MUSTANG EDUCATION CTR,358,9,41272.1111,0.1111,7,1,1,1.84,0.54,,,,,,
,2014,09I069135,09I069,MUSTANG CENTENNIAL ELEMENTARY,542,32.5,43419.6615,0.0769,9.8462,4,2,2.83,1.953,,,,,,
,2014,09I069140,09I069,MUSTANG HORIZON INTERMEDIATE ELEMENTARY SCHOOL,674,36.717,43758.3681,0.2155,10.1568,5,2,2.5,2,,,,,,
,2014,09I069145,09I069,CANYON RIDGE INTERMEDIATE ELEMENTARY SCHOOL,794,45.167,43235.6366,0.1107,8.7435,6,2,1.5,2,,,,,,
,2014,09I069505,09I069,MUSTANG MIDDLE SCHOOL,656,39.35,44628.1067,0.2556,9.8443,5.05,2.1,2.75,3,,,,,,
,2014,09I069510,09I069,MUSTANG NORTH MIDDLE SCHOOL,767,46.226,44340.1116,0.2241,9.8414,3.083,2.1,2.75,3,,,,,,
,2014,09I069705,09I069,MUSTANG HIGH SCHOOL,2670,128.745,47963.4005,0.4123,14.0704,15.03,7.8,5.5,10.5,17,17.5,18,11.5,17,8
,2014,09I076105,09I076,CALUMET ELEMENTARY,149,10.75,39530.4186,0.2209,5.2093,0.5,0.375,0.25,0.75,,,,,,
,2014,09I076610,09I076,CALUMET JR HIGH SCHOOL,25,2.375,39314.1053,0.2632,10.6842,0.25,0.25,0.375,0.5,,,,,,
,2014,09I076705,09I076,CALUMET HIGH SCHOOL,105,6.518,40284.9033,0.2493,12.7071,0.25,0.375,0.375,0.5,8,4,5,6,2,0
,2014,10C072105,10C072,ZANEIS ELEMENTARY,270,16.31,41942.9798,0.1051,12.7013,0,0,0.286,0.429,,,,,,
,2014,10I019110,10I019,CHARLES EVANS ELEMENTARY,705,38.483,41310.8645,0.1559,8.7044,5,2,2.028,3,,,,,,
,2014,10I019120,10I019,JEFFERSON ELEMENTARY,254,15.567,41821.6098,0.2248,10.2825,2,0.5,1.028,1,,,,,,
,2014,10I019125,10I019,LINCOLN ELEMENTARY,290,17.65,41207.3654,0.3116,8.6959,2,0.5,1.398,1,,,,,,
,2014,10I019135,10I019,WILL ROGERS ELEMENTARY,500,25.236,41540.6562,0.1585,11.1705,3,1,1,2,,,,,,
,2014,10I019505,10I019,ARDMORE MIDDLE SCHOOL,643,34.931,43730.4114,0.4223,11.4709,3.382,1.931,2.411,3,,,,,,
,2014,10I019705,10I019,ARDMORE HIGH SCHOOL,786,43.253,42435.9466,0.4023,8.4862,5.56,4,4.418,4.047,11.5,8,6,6.5,26,4
,2014,10I021105,10I021,SPRINGER ELEMENTARY,162,11.696,39000.171,0.1453,6.4664,1,0.6,0.31,0.8,,,,,,
,2014,10I021705,10I021,SPRINGER HIGH SCHOOL,52,7.21,40562.8294,0.1483,10.8057,1,0.4,0.31,1,5,3.5,5,3,8,0
,2014,10I027105,10I027,PLAINVIEW PRIMARY ELEMENTARY,408,25.14,44819.1726,0.4032,16.7619,1.972,0.994,0.867,1,,,,,,
,2014,10I027110,10I027,PLAINVIEW INTERMEDIATE ELEMENTARY SCHOOL,334,20.354,42782.7454,0.1977,14.6336,1.695,1.006,0.973,1,,,,,,
,2014,10I027505,10I027,PLAINVIEW MIDDLE SCHOOL,344,17.278,42757.3214,0.351,13.3045,2.848,1,0.026,1.667,,,,,,
,2014,10I027705,10I027,PLAINVIEW HIGH SCHOOL,427,22.968,44895.202,0.5448,18.6267,3,1.445,0.974,1.922,6,4,8,4,19,2
,2014,10I032105,10I032,LONE GROVE INTERMEDIATE SCHOOL,329,18.619,41760.8894,0.0627,12.1451,3,1,0.75,1.25,,,,,,
,2014,10I032110,10I032,LONE GROVE PRIMARY ELEMENTARY,452,22.6,41013.2301,0.2434,11.2831,3,1,0.75,2.25,,,,,,
,2014,10I032505,10I032,LONE GROVE MIDDLE SCHOOL,311,18.766,41208.0358,0.2197,9.482,3,0.857,0.75,2.107,,,,,,
,2014,10I032705,10I032,LONE GROVE HIGH SCHOOL,386,26.691,44145.2924,0.2462,15.143,2,1.143,0.75,3.25,6,6,6.5,5.5,9,2
,2014,10I043105,10I043,WILSON ELEMENTARY,353,19.142,42634.9389,0.1791,15.5366,1,0.5,0.429,1,,,,,,
,2014,10I043705,10I043,WILSON HIGH SCHOOL,155,11.59,41299.396,0.3574,15.3852,1,0.5,0.571,1,7,6,4,4,6,2
,2014,10I055105,10I055,HEALDTON ELEMENTARY,263,12.971,42102.151,0.1322,11.4454,0.571,0.143,0.286,1,,,,,,
,2014,10I055505,10I055,HEALDTON MIDDLE SCHOOL,114,7.142,42295.1554,0.3398,17.5969,0.714,0.143,0.285,0.286,,,,,,
