RecordNumber,YR,SchoolCode,DistrictCode,Site,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,LanguageArts,Science,Math,SocialStudies,FineArts,Languages
,2012,02I046705,02I046,CHEROKEE HIGH SCHOOL,81,6.573,43340.6359,0.5215,19.3272,0.5,0.666,1.571,1,7,5,6,3,0,0
,2012,02I093105,02I093,TIMBERLAKE ELEMENTARY,182,13,43892.5385,0.125,20.0385,1.5,0.25,0.375,0.625,,,,,,
,2012,02I093705,02I093,TIMBERLAKE HIGH SCHOOL,63,7.5,44343.3333,0.1833,14.05,0.625,0.25,0.5,1,5,4,7.5,6,1,1
,2012,03C021105,03C021,HARMONY ELEMENTARY,203,15.666,44100.6,0.4043,15.5425,0.5,0.167,1.667,0.4,,,,,,
,2012,03C022105,03C022,LANE ELEMENTARY,225,12.66,40739.9684,0.2107,11.4491,2,0,0.5,0.333,,,,,,
,2012,03C023105,03C023,FARRIS ELEMENTARY,72,6.605,38513.2475,0.1665,3.0008,0,0.2,0.1,0,,,,,,
,2012,03I007105,03I007,STRINGTOWN ELEMENTARY,116,9.502,40326.1419,0.3158,9.5094,0.417,0.333,0.167,0.833,,,,,,
,2012,03I007705,03I007,STRINGTOWN HIGH SCHOOL,75,4.736,46205.2365,0.4018,9.2865,0.083,0.667,0.333,0,6,4,3,4,0,0
,2012,03I015120,03I015,ATOKA ELEMENTARY,437,26.353,41158.0465,0.1708,9.4697,2,0,1.042,1.5,,,,,,
,2012,03I015505,03I015,McCALL MIDDLE SCHOOL,171,12.683,43881.968,0.2499,14.2348,1,0.5,0.5,1,,,,,,
,2012,03I015705,03I015,ATOKA HIGH SCHOOL,283,22.866,42930.0271,0.2182,11.3656,2.214,1,1,1.204,10,8,7,7,15,4
,2012,03I019105,03I019,TUSHKA ELEMENTARY,270,17.473,41524.8097,0.0572,11.8458,1,0.333,1.233,1,,,,,,
,2012,03I019705,03I019,TUSHKA HIGH SCHOOL,183,10.496,43290.968,0.2219,13.3302,1,0.5,0.267,1,6,4,6,5,1,2
,2012,03I026105,03I026,CANEY ELEMENTARY,186,11,41368.3636,0.3766,10.0127,0.5,0.143,0.714,0.2,,,,,,
,2012,03I026705,03I026,CANEY HIGH SCHOOL,66,5.428,44191.4149,0.6052,9.1304,0.5,0.429,0.286,0.2,5,3,3,4,0,0
,2012,04I022105,04I022,BEAVER ELEMENTARY,260,16.688,43111.0978,0.2983,17.548,0.879,0.5,0.5,1,,,,,,
,2012,04I022705,04I022,BEAVER HIGH SCHOOL,103,10.433,47154.318,0.1233,19.9226,0.286,0.5,0.5,0.857,6,4,7,4.5,3,3
,2012,04I075105,04I075,BALKO ELEMENTARY,111,9.05,44323.6464,0.1436,9.7155,0.375,0.125,0.25,0.125,,,,,,
,2012,04I075705,04I075,BALKO HIGH SCHOOL,43,4.875,45749.3333,0.2051,9.4615,0,0.125,0.25,0.125,5,4,4,3,0,0
,2012,04I123105,04I123,FORGAN ELEMENTARY,127,10.143,42179.3355,0.2254,13.5781,0.05,0.347,0.5,0.629,,,,,,
,2012,04I123705,04I123,FORGAN HIGH SCHOOL,46,6.285,41450.7558,0.2272,13.5438,0.05,0.347,0.5,0.571,5,5,5,3,3,3
,2012,04I128105,04I128,TURPIN ELEMENTARY,300,20.632,41626.1148,0.2423,11.9087,1,0.5,1.5,1,,,,,,
,2012,04I128705,04I128,TURPIN HIGH SCHOOL,100,11.37,46917.3263,0.088,16.4342,1,0.5,0.5,1,5.5,3.5,2.5,2,5,1
,2012,05I002105,05I002,MERRITT ELEMENTARY,482,22.25,43092.8539,0.191,14.5281,2,0.25,1.75,0.75,,,,,,
,2012,05I002705,05I002,MERRITT HIGH SCHOOL,135,12.125,44074.4742,0.268,12.6082,1,0.5,0.5,1,6,6,10,4,2,2
,2012,05I006105,05I006,FAIRVIEW ELEMENTARY,325,20,43186.55,0.35,12.9,3,1,0.5,1,,,,,,
,2012,05I006110,05I006,PIONEER ELEMENTARY,414,14.062,39949.7227,0.2987,10.9338,1.528,1,0,1.143,,,,,,
,2012,05I006115,05I006,GRANDVIEW 5TH/6TH GRADE CTR,323,16.869,44543.7192,0.2672,18.5971,2.286,1,1,1,,,,,,
,2012,05I006120,05I006,NORTHEAST ELEMENTARY,411,20.571,41092.5089,0.1458,9.8884,1,1,2,1,,,,,,
,2012,05I006610,05I006,8TH & 9TH GRADE CTR,460,27.208,43148.0079,0.1547,12.5435,4.071,2,1.572,3,,,,,,
,2012,05I006705,05I006,ELK CITY HIGH SCHOOL,400,21.713,47050.0622,0.4671,19.782,3.5,1.5,2.43,3.002,12,9,7,6,16,2
,2012,05I031105,05I031,SAYRE ELEMENTARY,362,20.958,43520.7558,0.3449,16.3911,1.985,1,0.667,1,,,,,,
,2012,05I031505,05I031,SAYRE MIDDLE SCHOOL,152,10.625,43806.7765,0.3529,14.7176,0.687,0.5,0.666,1,,,,,,
,2012,05I031705,05I031,SAYRE HIGH SCHOOL,169,12.625,43851.7228,0.604,13.6436,0.688,0.5,0.667,1,7.5,6,8,5.5,5,2
,2012,05I051105,05I051,ERICK ELEMENTARY,187,11.371,40267.8744,0.2085,7.1727,1.461,0.5,0.5,0.875,,,,,,
,2012,05I051715,05I051,ERICK HIGH SCHOOL,70,8.756,43689.0132,0.2284,11.1188,0.5,0.5,0.5,0.375,6,7,4,4,4,2
,2012,06I009105,06I009,OKEENE ELEMENTARY,186,10.286,43687.4392,0.4583,20.9017,0.429,0.428,0.429,1,,,,,,
,2012,06I009615,06I009,OKEENE JR HIGH SCHOOL,43,2.002,42395.6044,0.2857,19.2143,0.143,0.143,0.287,0.285,,,,,,
,2012,06I009715,06I009,OKEENE SR HIGH SCHOOL,94,8.712,45508.8384,0.4427,18.5922,0.714,0.286,0.713,0.429,11,4,7,3,7,2
,2012,06I042105,06I042,WATONGA ELEMENTARY,371,20.143,44007.695,0.1986,18.5105,1.25,0,2,0,,,,,,
,2012,06I042505,06I042,WATONGA MIDDLE SCHOOL,213,10.627,43726.2633,0.2419,10.4888,1.75,2,0.5,1,,,,,,
,2012,06I042705,06I042,WATONGA HIGH SCHOOL,183,11.184,46697.9614,0.2342,21.2832,1,1,0.5,1.81,8,5,6,5,6,4
,2012,06I080105,06I080,GEARY ELEMENTARY,239,15.033,40507.6166,0.161,6.6012,2,0.34,0.1,1,,,,,,
,2012,06I080615,06I080,GEARY JR HIGH SCHOOL,53,5.696,44453.3006,0.2897,12.0527,0.94,0.33,0.52,0.5,,,,,,
,2012,06I080715,06I080,GEARY HIGH SCHOOL,122,10.708,44738.9802,0.2316,10.771,1.06,0.33,0.24,0.5,9,8,7,7,7,2
,2012,06I105105,06I105,CANTON ELEMENTARY,293,19.5,42215.8462,0.4762,13.583,1.571,1.273,1.1,1,,,,,,
,2012,06I105705,06I105,CANTON HIGH SCHOOL,95,11.285,44937.4391,0.3481,13.2262,0.929,0.5,0.5,1,5,5,7,4,4,2
,2012,07I001110,07I001,SILO ELEMENTARY,423,25.753,43275.8125,0.424,12.6766,3,0.17,1.163,0.833,,,,,,
,2012,07I001610,07I001,SILO JR HIGH SCHOOL,115,7.271,42288.6811,0.2201,11.3243,1,0.16,0.663,1,,,,,,
,2012,07I001705,07I001,SILO HIGH SCHOOL,215,11.869,47480.4112,0.4106,10.0163,1,0.17,0.674,1,13,12,11,9,2,3
,2012,07I002105,07I002,ROCK CREEK ELEMENTARY,325,17.93,43355.7724,0.1873,16.1211,2.429,0.5,1.929,1,,,,,,
,2012,07I002705,07I002,ROCK CREEK HIGH SCHOOL,129,10.144,42380.1262,0.4789,13.1869,0.571,0.5,1.714,1,5,6,6,3.5,1,1
,2012,07I003105,07I003,ACHILLE ELEMENTARY,240,14.209,41922.162,0.1631,13.9968,1.683,0.143,1.571,0.571,,,,,,
,2012,07I003705,07I003,ACHILLE HIGH SCHOOL,105,7.072,43928.5916,0.2021,15.4351,0.571,0.286,0.429,0.429,6,6,5,5.5,0,0
,2012,07I004105,07I004,WARD EAST ELEMENTARY,192,11.025,45212.0635,0.2356,21.0556,1.429,0,1.189,0.714,,,,,,
,2012,07I004110,07I004,WARD WEST ELEMENTARY,366,19.715,39623.4847,0.3116,20.0867,2.428,0,0.858,0.857,,,,,,
,2012,07I004505,07I004,COLBERT MIDDLE SCHOOL,136,8.675,45212.219,0.5225,16.8839,1,0.637,0.572,1,,,,,,
,2012,07I004715,07I004,COLBERT HIGH SCHOOL,210,15.674,43387.7759,0.4167,14.6212,1,0.714,0.429,0.857,6,7,5,3,6,3
,2012,07I005105,07I005,CADDO ELEMENTARY,352,20.902,42286.2406,0.2289,12.4658,2.5,0.428,0.286,1,,,,,,
,2012,07I005715,07I005,CADDO HIGH SCHOOL,134,9.728,43776.727,0.404,16.9634,1.357,0.429,0.429,1,5,6,3,5,3,4
,2012,07I040105,07I040,BENNINGTON ELEMENTARY,210,13.253,42058.3264,0.5473,13.7245,1.286,0.285,0.823,1,,,,,,
,2012,07I040705,07I040,BENNINGTON HIGH SCHOOL,80,6.536,42861.6891,0.4974,8.5259,0.714,0.715,0.252,1,7,4,4,6,1,3
,2012,07I048105,07I048,CALERA ELEMENTARY,473,26.142,41428.0851,0.2732,11.8525,4,0.429,1.852,0.571,,,,,,
,2012,07I048705,07I048,CALERA HIGH SCHOOL,182,15.287,44390.7241,0.3738,12.1595,1,1,0.571,1,6,5,4,7,4,2
,2012,07I072105,07I072,WASHINGTON IRVING ELEMENTARY,594,27.412,46853.2759,0.5107,12.0988,3,1.29,2,1.18,,,,,,
,2012,07I072110,07I072,ROBERT E. LEE ELEMENTARY,213,9.626,47673.1768,0.9308,12.1785,2,1,1.802,1,,,,,,
,2012,07I072115,07I072,NORTHWEST HEIGHTS ELEMENTARY,612,29,47283.6207,0.5517,12.7931,3,1.28,2,1.18,,,,,,
,2012,07I072125,07I072,DURANT INTERMEDIATE ELEMENTARY SCHOOL,744,39.707,49712.6955,0.6207,16.4389,6.333,2,1.16,2,,,,,,
,2012,07I072500,07I072,DURANT MIDDLE SCHOOL,485,27.999,48169.4703,0.8214,12.9132,4,1.18,1,2,,,,,,
,2012,07I072705,07I072,DURANT HIGH SCHOOL,879,48.994,50393.6196,0.7959,16.527,7,2.93,2,4,10,9,7,5,9,5
,2012,08I011105,08I011,HYDRO-EAKLY ELEMENTARY,260,16.57,41292.758,0.0604,11.6635,1.333,0.333,0,1.309,,,,,,
,2012,08I011505,08I011,HYDRO-EAKLY MIDDLE SCHOOL,97,6.244,40738.6291,0.3035,10.8483,0.833,0.333,0,0.667,,,,,,
,2012,08I011715,08I011,HYDRO-EAKLY HIGH SCHOOL,135,10.536,43879.5558,0.2304,14.1418,0.834,0.477,0,0.666,8,6,6,5,6,3
,2012,08I012105,08I012,LOOKEBA-SICKLES ELEMENTARY,188,9.573,43334.3779,0.5075,15.299,1,0.143,0.857,0.857,,,,,,
,2012,08I012705,08I012,LOOKEBA-SICKLES HIGH SCHOOL,68,5.368,51022.9136,0.1861,12.5192,0.857,0.143,1,0.857,5,4,4,2,2,0
,2012,08I020105,08I020,ANADARKO EAST ELEMENTARY,302,17.714,43732.3021,0.1532,16.5077,1,1,2.918,1.2,,,,,,
,2012,08I020115,08I020,SUNSET ELEMENTARY,306,17.857,42961.1917,0.112,15.032,1,1,2.191,1.2,,,,,,
,2012,08I020120,08I020,MISSION ELEMENTARY,426,20.768,42907.5982,0.2628,11.6205,1,1,2.217,1.2,,,,,,
,2012,08I020510,08I020,ANADARKO MIDDLE SCHOOL,421,22.439,45397.1211,0.4298,15.046,3,1.857,1.471,2.2,,,,,,
,2012,08I020705,08I020,ANADARKO HIGH SCHOOL,542,33.584,47479.5736,0.4513,16.4287,4,2,1.614,3.057,11,9,8,9,23,4
,2012,08I033105,08I033,CARNEGIE ELEMENTARY,291,18.857,44344.0632,0.5227,17.803,1,1,0.333,1,,,,,,
,2012,08I033510,08I033,CARNEGIE MIDDLE SCHOOL,132,8.143,43000.9824,0.2105,10.42,0.429,0.143,1.191,0.993,,,,,,
,2012,08I033705,08I033,CARNEGIE HIGH SCHOOL,138,12.428,43566.3824,0.3103,10.9437,1,0.857,2.333,1,7,5,4,5,6,3
,2012,08I056105,08I056,APACHE ELEMENTARY,314,18.785,41924.4078,0.1749,10.8707,1,0.285,1.429,1,,,,,,
,2012,08I056505,08I056,APACHE MIDDLE SCHOOL,116,10,44801.7,0.3501,18.5932,1,0.285,0.143,1,,,,,,
,2012,08I056705,08I056,APACHE HIGH SCHOOL,144,15.037,45404.8015,0.2326,15.1595,1,0.43,0.428,1,6,5,6,6,8,0
,2012,08I064105,08I064,CYRIL ELEMENTARY,256,13.94,43750.5022,0.2188,18.2999,1,0.286,1.5,1,,,,,,
,2012,08I064715,08I064,CYRIL HIGH SCHOOL,96,7.307,43755.5768,0.2331,12.7022,0,0.714,1.5,1,4,4,5,6,3,0
,2012,08I086105,08I086,GRACEMONT ELEMENTARY,117,8.635,40983.3237,0.4777,18.6132,0.25,0.062,0.25,0.75,,,,,,
,2012,08I086705,08I086,GRACEMONT HIGH SCHOOL,46,3.625,42883.3103,0.2759,15.7241,0.25,0.063,0.5,0.625,12,5,4,4,0,0
,2012,08I160105,08I160,CEMENT ELEMENTARY,170,11.38,45718.9807,0.1757,12.7865,0.66,0.38,0.38,0.5,,,,,,
,2012,08I160715,08I160,CEMENT HIGH SCHOOL,79,5.62,40581.4947,0.0445,10.7633,0.34,0.38,0.37,0.5,5,4,5,3,1,0
,2012,08I161105,08I161,HINTON ELEMENTARY,376,18.142,42297.8172,0.441,13.7642,1,0.571,0.709,1,,,,,,
,2012,08I161610,08I161,HINTON MIDDLE SCHOOL,130,6.858,41808.399,0.2078,8.2794,1,0.429,1.436,1,,,,,,
,2012,08I161705,08I161,HINTON HIGH SCHOOL,197,12.927,44103.0401,0.3211,11.9236,0.58,0.429,1.848,1.571,3.5,3,2,3,2,1
,2012,08I167105,08I167,FORT COBB-BROXTON LOWER ELEMENTARY,183,9.622,45743.2966,0.4454,20.2805,0.714,0.352,1,0.502,,,,,,
,2012,08I167505,08I167,FORT COBB-BROXTON MIDDLE SCHOOL,68,4.305,47468.0604,0.6304,21.1638,0.429,0.352,0.429,0.498,,,,,,
,2012,08I167705,08I167,FORT COBB-BROXTON HIGH SCHOOL,88,7.288,47824.506,0.3922,20.2555,0.285,0.296,0.285,0.299,5,4,5.5,3,1,0
,2012,08I168105,08I168,BINGER-ONEY ELEMENTARY,225,12.572,44539.1346,0.534,18.5674,1,0.5,2.429,1,,,,,,
,2012,08I168705,08I168,BINGER-ONEY HIGH SCHOOL,95,8.714,39949.8508,0.1804,17.5856,0.857,0.5,0.428,0.1,6,4,4,7,2,0
,2012,09C029105,09C029,RIVERSIDE ELEMENTARY,178,10.642,44746.9461,0.2886,15.484,1,0.143,0.929,0,,,,,,
,2012,09C031105,09C031,BANNER ELEMENTARY,168,11.539,43635.757,0.22,10.7051,0.571,0,0.2,0.29,,,,,,
,2012,09C070105,09C070,DARLINGTON ELEMENTARY,230,13.572,43663.4984,0.3053,14.4207,0,0.714,2.143,0.4,,,,,,
,2012,09C162105,09C162,MAPLE ELEMENTARY,160,10.429,40284.8787,0.1918,10.8488,0.429,0,0.571,0.4,,,,,,
,2012,09I022105,09I022,PIEDMONT ELEMENTARY,470,28.345,41704.9568,0.2415,10.7622,2,0.857,2.64,1,,,,,,
,2012,09I022110,09I022,PIEDMONT PRIMARY ELEMENTARY,217,11,39530.4545,0.3636,11.9091,1,0.143,0.596,1,,,,,,
,2012,09I022115,09I022,STONE RIDGE ELEMENTARY,414,20.42,42583.9863,0.2449,9.526,1,0.489,3,1,,,,,,
,2012,09I022120,09I022,NORTHWOOD ELEMENTARY,416,21,41682.2381,0.1905,9.1905,1,0.511,3.2,1,,,,,,
,2012,09I022510,09I022,PIEDMONT MIDDLE SCHOOL,662,34.048,42312.0301,0.2277,11.8479,3.022,1,1.802,2.083,,,,,,
,2012,09I022705,09I022,PIEDMONT HIGH SCHOOL,700,36.289,43641.4616,0.2089,12.2626,2.864,1.917,1.135,2.083,8.5,9,8.5,6.5,10,8
,2012,09I027105,09I027,CENTRAL ELEMENTARY,319,15.117,44294.2383,0.1985,12.2249,3.374,0.5,4.5,1,,,,,,
,2012,09I027110,09I027,MYERS ELEMENTARY,300,15.437,39603.4204,0.068,5.1698,1,1.33,3.7,1,,,,,,
,2012,09I027115,09I027,SHEDECK ELEMENTARY,345,19.473,42775.5867,0.208,10.305,0.551,1.33,3,1,,,,,,
,2012,09I027120,09I027,RANCHWOOD ELEMENTARY,415,21.03,42476.3671,0.0951,10.0295,1,1,2.973,1,,,,,,
,2012,09I027125,09I027,SURREY HILLS ELEMENTARY,339,15.594,43707.0027,0.2341,11.5557,0.989,0.5,1.5,1,,,,,,
,2012,09I027130,09I027,PARKLAND ELEMENTARY,373,20.775,42985.0782,0.206,16.7644,2,1,2.5,1,,,,,,
,2012,09I027135,09I027,SKYVIEW ELEMENTARY,594,25.5,43714.9412,0.2918,11.2769,1.449,1,2.5,1,,,,,,
,2012,09I027140,09I027,INDEPENDENCE ELEMENTARY,559,26.99,42051.5376,0.1037,10.9552,4.34,1,1.5,1,,,,,,
,2012,09I027145,09I027,LAKEVIEW ELEMENTARY,562,26.967,43746.3567,0.1709,11.994,2.66,1,1.75,1,,,,,,
,2012,09I027520,09I027,YUKON MIDDLE SCHOOL,1704,82.629,45727.1176,0.141,14.6384,11.478,4,2,5,,,,,,
,2012,09I027705,09I027,YUKON HIGH SCHOOL,2195,102.963,46046.5119,0.3592,13.0345,14,6.422,2.106,8.888,16,10,12,13.5,13.5,9
,2012,09I034110,09I034,HILLCREST ELEMENTARY,376,20.336,41615.952,0.2138,10.9729,1.533,1,1.418,1.125,,,,,,
,2012,09I034120,09I034,LINCOLN ELEMENTARY,333,17.608,43189.0618,0.2982,12.3649,2,1,3.195,1.125,,,,,,
,2012,09I034130,09I034,WEBSTER ELEMENTARY,150,8.25,41768.9697,0.3939,11.7576,1,0.2,1,0.8,,,,,,
,2012,09I034135,09I034,ROSE WITCHER ELEMENTARY,345,21.079,40421.13,0.3011,9.9935,1,1,1.5,1.125,,,,,,
,2012,09I034510,09I034,LESLIE F. ROBLYER MIDDLE SCHOOL,335,20.624,43790.4383,0.4125,13.4269,3,1,2.137,1.295,,,,,,
,2012,09I034610,09I034,ETTA DALE JR HIGH SCHOOL,180,11.816,45185.2573,0.2932,14.5102,2.683,0.571,1.695,1.429,,,,,,
,2012,09I034705,09I034,EL RENO HIGH SCHOOL,853,39.678,44273.048,0.2234,13.9493,5.366,2.379,2.163,4.777,13,8,9,6.5,6,5.5
,2012,09I057105,09I057,UNION CITY ELEMENTARY,204,9.5,41916.1053,0,10.5263,0.429,0,0,0.571,,,,,,
,2012,09I057705,09I057,UNION CITY HIGH SCHOOL,85,7.858,43641.6391,0.0546,7.6371,0.857,0,0,0.571,5,3,5,2.5,0,3
,2012,09I069105,09I069,MUSTANG ELEMENTARY,656,39.598,42004.3184,0.1844,7.3671,3.083,1.039,2.5,1.917,,,,,,
,2012,09I069110,09I069,MUSTANG VALLEY ELEMENTARY,802,41.268,44822.3805,0.1599,12.4189,1,1.5,2.6,2,,,,,,
,2012,09I069115,09I069,MUSTANG LAKEHOMA ELEMENTARY,678,38.639,45429.6177,0.2421,14.2945,2,1.509,2.35,2,,,,,,
,2012,09I069120,09I069,MUSTANG TRAILS ELEMENTARY,846,43.383,44330.913,0.1153,12.4327,5.178,2.25,2.317,2.083,,,,,,
,2012,09I069125,09I069,MUSTANG CREEK ELEMENTARY,726,39.933,43389.6276,0.2654,10.4775,3,2,1.9,2,,,,,,
,2012,09I069130,09I069,MUSTANG EDUCATION CTR,358,12.108,42616.5345,0.256,9.2762,1,0.531,1.15,1.041,,,,,,
,2012,09I069135,09I069,MUSTANG CENTENNIAL ELEMENTARY,576,34.011,44121.9311,0.1294,12.8801,4,1.719,2.542,2,,,,,,
,2012,09I069505,09I069,MUSTANG MIDDLE SCHOOL,996,51,44449.8627,0.1668,11.5782,5.917,2.16,2.5,3.1,,,,,,
,2012,09I069510,09I069,MUSTANG NORTH MIDDLE SCHOOL,1059,51.259,43528.1219,0.2602,9.9821,8,2.16,3.1,2.917,,,,,,
,2012,09I069705,09I069,MUSTANG HIGH SCHOOL,1841,90.765,48380.6533,0.3874,15.6365,10.7,6,4.658,8.227,16,17,10.5,11,16.5,7
,2012,09I069710,09I069,MUSTANG MID-HIGH,675,30.28,44161.1625,0.2328,9.75,6,1.295,4.583,2.083,,,,,,
,2012,09I076105,09I076,CALUMET ELEMENTARY,156,9.146,42119.9431,0.1093,8.72,0.333,0.334,0,0.333,,,,,,
,2012,09I076610,09I076,CALUMET JR HIGH SCHOOL,45,2.641,40921.6206,0.2976,8.9936,0.333,0.333,0,0.333,,,,,,
,2012,09I076705,09I076,CALUMET HIGH SCHOOL,101,5.224,39827.7182,0.4238,16.4079,0.334,0.333,0,0.334,9,5,5.5,4,3,1
,2012,10C072105,10C072,ZANEIS ELEMENTARY,279,19.262,42288.2878,0.1038,13.766,0,0,1,1,,,,,,
,2012,10I019110,10I019,CHARLES EVANS ELEMENTARY,632,34.955,41332.8851,0.2003,9.0569,4,1.5,1.5,2,,,,,,
,2012,10I019120,10I019,JEFFERSON ELEMENTARY,258,16.89,40745.5299,0.1776,8.1705,2,0.5,0.5,1,,,,,,
,2012,10I019125,10I019,LINCOLN ELEMENTARY,277,16.566,41179.464,0.3622,9.2096,2,0.5,1.5,1,,,,,,
,2012,10I019135,10I019,WILL ROGERS ELEMENTARY,501,26.833,41032.0128,0.1491,11.6893,3,0.5,0.5,2,,,,,,
,2012,10I019505,10I019,ARDMORE MIDDLE SCHOOL,633,33.993,43475.2743,0.3026,12.5635,3.354,2.428,1.842,2.5,,,,,,
,2012,10I019705,10I019,ARDMORE HIGH SCHOOL,779,38.306,42768.052,0.3742,9.992,4.221,4,1.667,4.1,12,7,7,6.5,17,4
,2012,10I021105,10I021,SPRINGER ELEMENTARY,176,11.325,39788.8742,0.3488,11.0728,1,0.48,0.31,0.8,,,,,,
,2012,10I021705,10I021,SPRINGER HIGH SCHOOL,65,6.375,41614.2745,0.4314,15.2941,1,0.32,0.31,1,8,5,6,3,9,0
,2012,10I027105,10I027,PLAINVIEW PRIMARY ELEMENTARY,415,22.762,43363.4127,0.3178,15.9696,1.524,1,1.68,1,,,,,,
,2012,10I027110,10I027,PLAINVIEW INTERMEDIATE ELEMENTARY SCHOOL,310,18.489,42899.8864,0.2254,16.9181,1.667,1,0.653,1.167,,,,,,
,2012,10I027505,10I027,PLAINVIEW MIDDLE SCHOOL,350,17.161,43497.2321,0.3496,13.6109,2.476,1,0.667,1.667,,,,,,
,2012,10I027705,10I027,PLAINVIEW HIGH SCHOOL,375,18.65,43189.5442,0.5261,19.2352,3,1.444,0.667,1,6,5,9,4.5,20,2
,2012,10I032105,10I032,LONE GROVE INTERMEDIATE SCHOOL,317,16.969,41123.2836,0.0926,13.6885,3,0.714,0.75,1.142,,,,,,
,2012,10I032110,10I032,LONE GROVE PRIMARY ELEMENTARY,482,25.594,41318.7857,0.3098,13.0431,3.005,1,1.25,1.286,,,,,,
,2012,10I032505,10I032,LONE GROVE MIDDLE SCHOOL,378,21.359,42484.7605,0.2141,13.6892,3,0.857,0.75,1.286,,,,,,
,2012,10I032705,10I032,LONE GROVE HIGH SCHOOL,397,27.07,43748.8733,0.2427,16.2614,2.713,1.143,0.75,3,6,7,8.5,5.5,10,2
,2012,10I043105,10I043,WILSON ELEMENTARY,345,17.267,42024.7872,0.2224,15.1188,1,0.785,0.143,1,,,,,,
,2012,10I043705,10I043,WILSON HIGH SCHOOL,162,13.105,42002.3655,0.1584,17.349,1,0.577,0.571,0.857,7,6,6,5.5,6,2
,2012,10I055105,10I055,HEALDTON ELEMENTARY,259,15.13,41785.4594,0.151,10.2996,1.571,0,0.429,1,,,,,,
,2012,10I055505,10I055,HEALDTON MIDDLE SCHOOL,124,7.285,42441.5923,0.3137,11.9621,1,0.125,0.429,0.125,,,,,,
,2012,10I055705,10I055,HEALDTON HIGH SCHOOL,131,9.857,44810.5915,0.2753,20.2155,1,1,0,1,6,5,6,4.5,3,0
,2012,10I074105,10I074,FOX ELEMENTARY,220,12.355,41354.1886,0.1319,9.9527,1,0.5,1.1,1,,,,,,
,2012,10I074705,10I074,FOX HIGH SCHOOL,92,8.189,45263.28,0.0452,14.6063,1,0.5,0.1,0.242,6,4,5,4.5,5,2
