RecordNumber,YR,SchoolCode,DistrictCode,Site,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,LanguageArts,Science,Math,SocialStudies,FineArts,Languages
450,2013,21I004105,21I004,COLCORD ELEMENTARY,466,23.428,40886.3326,0.0975,10.8773,3.429,1,0.629,2,,,,,,
451,2013,21I004715,21I004,COLCORD HIGH SCHOOL,276,17.285,43594.6196,0.2479,13.5363,2.571,1,0,1,5,5,6,7,4,2
452,2013,21I005105,21I005,OAKS-MISSION ELEMENTARY,198,12.809,38739.6362,0.1116,11.6747,0,0,0,1,,,,,,
453,2013,21I005715,21I005,OAKS-MISSION HIGH SCHOOL,109,9.619,41962.1582,0.2673,17.526,0,0,0,1,4,5,5,7,3,0
454,2013,22I005105,22I005,VICI ELEMENTARY,212,12.858,40725.6961,0.1889,11.2999,1.572,0.429,0,1,,,,,,
455,2013,22I005705,22I005,VICI HIGH SCHOOL,87,10.142,42278.5447,0.2816,12.7757,0.428,0.286,0,1,8,4,7,5,6.5,3
456,2013,22I008105,22I008,SEILING ELEMENTARY,213,16,43819.0625,0.625,19.3125,1,0,0,1,,,,,,
457,2013,22I008615,22I008,SEILING JR HIGH SCHOOL,85,4.929,48104.6865,0.1885,13.4496,0.5,0,0,0.5,,,,,,
458,2013,22I008715,22I008,SEILING SR HIGH SCHOOL,73,8.5,44624.3529,0.2436,20.6049,0.5,0,0,0.5,7,4,7,3,7,2
459,2013,22I010105,22I010,TALOGA ELEMENTARY,48,7.929,43422.3736,0.4144,19.7171,0.286,0,0,0,,,,,,
460,2013,22I010705,22I010,TALOGA HIGH SCHOOL,26,5.713,42928.0588,0.4,6.9762,0,0.143,0.572,0,5,4,4,6,2,2
461,2013,23I002105,23I002,FARGO ELEMENTARY,162,12.192,40328.8222,0.0718,8.8046,0.75,0,0,0.5,,,,,,
462,2013,23I002705,23I002,FARGO HIGH SCHOOL,58,6.117,40303.4167,0.1635,4.2975,0,0,0,0.875,5,4,3,3,2,2
463,2013,23I003105,23I003,ARNETT ELEMENTARY,111,9.333,43906.0324,0.5536,17.5891,0.833,0,0,0.5,,,,,,
464,2013,23I003705,23I003,ARNETT HIGH SCHOOL,57,6.833,44267.0862,0.4878,12.1948,0.167,0.5,0,0.5,5,4,5,4,4,0
465,2013,23I039105,23I039,GAGE ELEMENTARY,89,6.428,41198.5065,0.0445,14.1772,0,0,0,0,,,,,,
466,2013,23I039705,23I039,GAGE HIGH SCHOOL,27,3.283,40267.4383,0.3472,11.7679,0.143,0,0,0,6,5,6,7,2,0.5
467,2013,23I042105,23I042,SHATTUCK ELEMENTARY,205,12.272,42094.8501,0.1833,13.4487,2,0.3,1.25,1,,,,,,
468,2013,23I042705,23I042,SENIOR HIGH SCHOOL,73,5.914,41168.583,0.1902,12.6529,1,0.3,0.375,1,8,5,4,4,4,2
469,2013,24I001105,24I001,WAUKOMIS ELEMENTARY,158,12.715,39174.361,0.0786,11.0227,1,0.143,0,1,,,,,,
470,2013,24I001510,24I001,WAUKOMIS MIDDLE SCHOOL,62,4.671,54774.5665,0.1582,13.7433,0.859,0.143,0,0.5,,,,,,
471,2013,24I001705,24I001,WAUKOMIS HIGH SCHOOL,97,6.173,49157.7839,0.2242,17.2973,0.858,0.429,0,0.5,6,4,7,4,6,2
472,2013,24I018105,24I018,KREMLIN-HILLSDALE ELEMENTARY,195,11.802,41723.8604,0.1819,15.3175,0.5,0,0,0,,,,,,
473,2013,24I018705,24I018,KREMLIN-HILLSDALE HIGH SCHOOL,89,6.457,44584.1722,0.5227,16.6373,0.5,0,0,1,7,6.5,6,7,3,2
474,2013,24I042105,24I042,CHISHOLM ELEMENTARY,426,21.922,39652.4496,0.1822,10.3874,2,0,2.1,0.9,,,,,,
475,2013,24I042505,24I042,CHISHOLM MIDDLE SCHOOL,201,13.517,40284.6046,0.1793,10.6768,1,0.857,0.143,1.58,,,,,,
476,2013,24I042705,24I042,CHISHOLM HIGH SCHOOL,238,17.617,42773.4007,0.3535,16.5512,1.702,0.857,1.429,1.286,13,9,10.5,5,12,4
477,2013,24I047105,24I047,GARBER ELEMENTARY,239,12.573,43594.528,0.1818,17.4778,0,0.429,1.072,0.571,,,,,,
478,2013,24I047715,24I047,GARBER HIGH SCHOOL,95,7.713,46926.4877,0.426,21.2925,0,0.286,0.999,0.714,6,5,6,4.5,2,2
479,2013,24I056105,24I056,PIONEER-PLEASANT VALE ELEMENTARY,326,19.261,39577.2286,0.3251,13.1899,1,0.5,2.714,1,,,,,,
480,2013,24I056610,24I056,PIONEER-PLEASANT VALE JR HIGH SCHOOL,69,3.25,37262.4615,0.3443,11.348,0,0,0,0,,,,,,
481,2013,24I056705,24I056,PIONEER-PLEASANT VALE HIGH SCHOOL,156,11.56,40548.6159,0.4058,14.7292,1,0,1,1,5,7,5,5.5,2,2
482,2013,24I057105,24I057,ADAMS ELEMENTARY,293,16.773,41567.9366,0.2806,15.1519,5,1,1.584,1,,,,,,
483,2013,24I057120,24I057,COOLIDGE ELEMENTARY,575,32.473,44509.2846,0.3774,17.6097,2,1,2.335,1,,,,,,
484,2013,24I057125,24I057,EISENHOWER ELEMENTARY,174,9.215,45558.0033,0.2584,20.9213,0.524,0,1.868,1,,,,,,
485,2013,24I057130,24I057,GARFIELD ELEMENTARY,350,18.802,41448.4097,0.2156,9.8284,1,1,2.046,1,,,,,,
486,2013,24I057132,24I057,GLENWOOD ELEMENTARY,565,27.256,44674.8606,0.1468,19.2393,4.524,1,2.431,1,,,,,,
487,2013,24I057137,24I057,HAYES ELEMENTARY,337,17.312,43613.3896,0.4043,15.8493,1.476,1,1.792,1,,,,,,
488,2013,24I057140,24I057,HOOVER ELEMENTARY,383,18.78,39220.9265,0.1065,9.0412,5,1,2.496,1,,,,,,
489,2013,24I057160,24I057,MCKINLEY ELEMENTARY,349,18.856,43421.5634,0.1856,15.4483,2,1,1.524,1,,,,,,
490,2013,24I057165,24I057,MONROE ELEMENTARY,465,24.81,41972.108,0.2187,11.9447,5,1,2.343,1,,,,,,
491,2013,24I057175,24I057,TAFT ELEMENTARY,383,20.202,44293.8323,0.231,18.3201,1,1,1.838,1,,,,,,
492,2013,24I057610,24I057,EMERSON JR HIGH SCHOOL,440,27.577,43885.448,0.4727,14.95,3,1.5,1.321,2,,,,,,
493,2013,24I057615,24I057,LONGFELLOW JR HIGH SCHOOL,364,24.877,42386.7428,0.2843,12.086,2.99,1,1.482,2,,,,,,
494,2013,24I057620,24I057,DEWITT WALLER JR HIGH SCHOOL,552,34.447,43308.2126,0.3833,13.5153,6.238,1.5,1.316,2,,,,,,
495,2013,24I057705,24I057,ENID HIGH SCHOOL,1320,78.222,45139.8711,0.4264,17.5484,14.024,5.46,3.026,3,27,14,17,13,14,9
496,2013,24I085105,24I085,DRUMMOND ELEMENTARY,173,8.72,44375.5734,0.2294,20.4633,0,0,0,0.25,,,,,,
497,2013,24I085705,24I085,DRUMMOND HIGH SCHOOL,93,7,45242.2857,0.4286,20.2857,1,0,0,0.75,7,6,7,4.5,1,1
498,2013,24I094105,24I094,COVINGTON-DOUGLAS ELEMENTARY,193,14.015,42313.4499,0.2853,13.7314,0.428,0.428,0.928,0.572,,,,,,
499,2013,24I094705,24I094,COVINGTON-DOUGLAS HIGH SCHOOL,78,8.842,41946.7315,0.0648,8.3654,0.572,0.572,0.286,0.428,11,5,8,4.5,4,2
500,2013,25C016105,25C016,WHITEBEAD ELEMENTARY,410,26.418,42217.5411,0.2429,13.514,1,0.917,1,1.654,,,,,,
501,2013,25I002105,25I002,STRATFORD ELEMENTARY,341,18.5,40858.973,0.2973,12.5135,2.5,0,1.5,1,,,,,,
502,2013,25I002615,25I002,STRATFORD JR HIGH SCHOOL,112,9.16,38271.3974,0.2729,9.8581,1,0.5,0.25,1.5,,,,,,
503,2013,25I002715,25I002,STRATFORD HIGH SCHOOL,119,7.35,43346.5306,0.2231,9.698,0.5,0.5,0.25,0.5,6,4,5,5,4,2
504,2013,25I005105,25I005,PAOLI ELEMENTARY,175,10.321,39867.9392,0.346,9.1313,1.728,0,0,1,,,,,,
505,2013,25I005705,25I005,PAOLI HIGH SCHOOL,95,9.43,44210.7105,0.3334,15.8787,1,0.571,0,1,8,7,8,6,1,2
506,2013,25I007105,25I007,MAYSVILLE ELEMENTARY,307,16,44063.6875,0.1875,17.375,2,0,0,1,,,,,,
507,2013,25I007715,25I007,MAYSVILLE HIGH SCHOOL,162,10.571,42896.6039,0.1892,11.7031,1.429,0,0,1,7,5,4,5,3,2
508,2013,25I009105,25I009,LINDSAY ELEMENTARY,627,37.488,42437.5,0.266,14.4044,3.833,1,1.25,1.357,,,,,,
509,2013,25I009505,25I009,LINDSAY MIDDLE SCHOOL,227,13.903,43846.2202,0.1559,17.3249,2,1,0.25,1,,,,,,
510,2013,25I009705,25I009,LINDSAY HIGH SCHOOL,310,20.648,42429.2425,0.2731,13.5261,2.167,0.833,0.834,1,17,10,15,12.5,8,2
511,2013,25I018105,25I018,JEFFERSON EARLY LRNING CTR,192,10.5,40050.381,0.1429,11.1429,1,0.5,0.5,1,,,,,,
512,2013,25I018110,25I018,JACKSON ELEMENTARY,304,14.5,40464.3448,0.2414,13.2414,3,0.5,1,1,,,,,,
513,2013,25I018115,25I018,LEE ELEMENTARY,237,13.334,40214.0393,0.225,10.7746,2,1,0.75,1,,,,,,
514,2013,25I018610,25I018,PAULS VALLEY JR HIGH SCHOOL,309,16.333,39847.854,0.1837,9.041,3,1,0.5,2,,,,,,
515,2013,25I018705,25I018,PAULS VALLEY HIGH SCHOOL,323,19.333,45202.6587,0.5173,18.3968,3,1,1.5,3,10,6,7,8,6,2
516,2013,25I038105,25I038,CENTRAL ELEMENTARY,278,14.968,42994.1208,0.4321,18.0162,1,0,0.5,1.504,,,,,,
517,2013,25I038500,25I038,WYNNEWOOD MIDDLE SCHOOL,186,10.499,40354.7957,0.1429,8.4607,1,1,0.5,1,,,,,,
518,2013,25I038705,25I038,WYNNEWOOD HIGH SCHOOL,202,16.933,40465.6588,0.187,10.2375,1,1,1,1.333,4,6,5,2.5,9,2
519,2013,25I072105,25I072,ELMORE CITY-PERNELL ELEMENTARY,371,21.459,44479.0065,0.3517,18.001,2.001,3,0.786,3,,,,,,
520,2013,25I072715,25I072,SENIOR HIGH SCHOOL,131,9.833,44035.2893,0.2542,16.0498,0.999,0,0.333,1,6,3,4,4,3.5,2
521,2013,26C037105,26C037,FRIEND ELEMENTARY,205,10.563,40410.4894,0.2689,12.0951,0,0,1.161,2.16,,,,,,
522,2013,26C096105,26C096,MIDDLEBERG ELEMENTARY,217,13.327,42624.8968,0.135,14.5676,0.858,0,1.115,1.571,,,,,,
523,2013,26C131105,26C131,PIONEER ELEMENTARY,340,22.6,42881.3717,0.0442,11.5664,1.571,0,1.4,1.429,,,,,,
524,2013,26I001105,26I001,GRAND AVENUE ELEMENTARY,406,23.143,44228.9677,0.2222,16.8518,2.5,1,1.643,1.5,,,,,,
525,2013,26I001115,26I001,LINCOLN-WEST ELEMENTARY,255,16.143,41082.3267,0.2876,11.7699,3,0.5,1.643,1,,,,,,
526,2013,26I001120,26I001,BILL WALLACE EC CTR,334,16.093,38777.1702,0.1332,7.2703,1,0.5,2,1,,,,,,
527,2013,26I001130,26I001,SOUTHWEST ELEMENTARY,260,18.143,42214.0219,0.2559,12.4566,2,0.5,1.642,1,,,,,,
528,2013,26I001510,26I001,CHICKASHA MIDDLE SCHOOL,497,29.922,40712.3521,0.2232,10.1538,5.5,1,1.786,2.6,,,,,,
529,2013,26I001705,26I001,CHICKASHA HIGH SCHOOL,803,51.378,42030.7135,0.253,11.6268,5,2.5,1.786,4,12.5,11,11,11,16,8
530,2013,26I002105,26I002,MINCO ELEMENTARY,275,14.597,42954.9908,0.2969,17.6897,0.5,0,0.333,1,,,,,,
531,2013,26I002505,26I002,MINCO MIDDLE SCHOOL,107,8.558,41164.5244,0.331,13.2858,1,0,0.333,0.714,,,,,,
532,2013,26I002715,26I002,MINCO HIGH SCHOOL,156,10.631,43308.6257,0.1993,16.362,0.5,0,0.334,1,6,4,9,3.5,9,2
533,2013,26I051105,26I051,NINNEKAH ELEMENTARY,267,14,40050.6429,0.0714,11.3571,1,0,2,1,,,,,,
534,2013,26I051610,26I051,NINNEKAH JR HIGH SCHOOL,47,2.643,38882.709,0.0541,8.2709,0,0.5,0,0,,,,,,
535,2013,26I051705,26I051,SENIOR HIGH SCHOOL,146,8.857,41238.9071,0.3226,8.9353,1,0.5,0,1,6,6,5,5.5,0,2
536,2013,26I056105,26I056,ALEX ELEMENTARY,205,13.586,40930.1487,0.1156,17.118,1,0.33,0.143,1,,,,,,
537,2013,26I056615,26I056,ALEX JR HIGH SCHOOL,76,2.956,42796.6847,0.1441,15.9824,0,0.33,0.286,0,,,,,,
538,2013,26I056715,26I056,ALEX SR HIGH SCHOOL,96,9.431,42322.8714,0.2427,10.0668,0,0.34,0.429,1.5,5,3,5,4,4,2
539,2013,26I068105,26I068,RUSH SPRINGS ELEMENTARY,300,18.8,41477.766,0.1707,15.4383,1,0,0,1,,,,,,
540,2013,26I068505,26I068,RUSH SPRINGS MIDDLE SCHOOL,126,6.839,44143.5882,0.2606,21.7079,1,0.5,0.84,0.716,,,,,,
541,2013,26I068705,26I068,RUSH SPRINGS HIGH SCHOOL,174,13.446,44289.3054,0.3081,17.1722,1,0.5,0,1,6,4,4,5.5,8,3
542,2013,26I095105,26I095,BRIDGE CREEK ELEMENTARY,669,36,40926.9444,0.1944,12.2222,2.639,0,2,1,,,,,,
543,2013,26I095505,26I095,BRIDGE CREEK MIDDLE SCHOOL,311,13,41766.4615,0.0769,14,1,0,0,1,,,,,,
544,2013,26I095705,26I095,BRIDGE CREEK HIGH SCHOOL,329,20.747,43412.879,0.5067,15.1125,1,1.03,1.5,1,11,7,10,5,8,2
545,2013,26I097105,26I097,TUTTLE ELEMENTARY,581,32.306,42317.4642,0.3095,15.2913,2,1,2,2,,,,,,
546,2013,26I097110,26I097,TUTTLE INTERMEDIATE ELEMENTARY SCHOOL,249,12,42685.5833,0.0833,17.6667,1,0,0,1,,,,,,
547,2013,26I097505,26I097,TUTTLE MIDDLE SCHOOL,375,17.893,41706.5333,0.3353,15.6945,2,1,0,1,,,,,,
548,2013,26I097705,26I097,TUTTLE HIGH SCHOOL,452,33.857,42472.0737,0.5316,13.0011,2,1,1,3,11.5,9,14,8,4,3
549,2013,26I099105,26I099,VERDEN ELEMENTARY,226,12.201,42402.8358,0.2186,16.9368,1.022,0.5,0,1,,,,,,
550,2013,26I099705,26I099,VERDEN HIGH SCHOOL,121,8.702,43028.729,0.3064,14.085,0.5,0.5,0,1,5,6,4,4,3,1
551,2013,26I128105,26I128,AMBER-POCASSET ELEMENTARY,253,13.93,42088.5858,0.1436,14.6625,1,0,0,1,,,,,,
552,2013,26I128615,26I128,AMBER-POCASSET JR HIGH SCHOOL,83,3.489,42760.6764,0.3689,13.5752,0,0,0,0.143,,,,,,
553,2013,26I128715,26I128,AMBER-POCASSET HIGH SCHOOL,119,9.032,44095.217,0.0632,18.7861,0,0,0,0.857,10,7,9,7,1,2
554,2013,27I033105,27I033,WAKITA ELEMENTARY,39,8.428,42549.2406,0.0508,12.6786,1,0.286,0.286,0.429,,,,,,
555,2013,27I033705,27I033,WAKITA HIGH SCHOOL,38,5.999,40332.8888,0.0952,13.8548,0,0.286,0.286,0.571,4,4,4,3,5,0
556,2013,27I054105,27I054,MEDFORD ELEMENTARY,165,13.574,41993.738,0.3263,13.3362,0.429,0,0,0.5,,,,,,
557,2013,27I054705,27I054,MEDFORD HIGH SCHOOL,76,8.284,43027.1608,0.1896,10.2592,0.571,1,0,0.5,7,5,7,4,7,3
558,2013,27I090105,27I090,POND CREEK-HUNTER ELEMENTARY,210,12.83,41888.9322,0.2502,10.5308,1,0,0,1,,,,,,
559,2013,27I090705,27I090,POND CREEK-HUNTER HIGH SCHOOL,98,8.55,42783.0409,0.4405,9.4953,0,0.056,0,1.232,7,8,6,3.5,8,2
560,2013,27I095105,27I095,DEER CREEK-LAMONT ELEMENTARY,139,12.216,42004.5023,0.2046,17.2036,0.286,0,0.286,0.5,,,,,,
561,2013,27I095705,27I095,DEER CREEK-LAMONT HIGH SCHOOL,78,7.785,46266.5382,0.3211,18.5779,0.714,0,0.429,1,5,5,5,4,8,2
562,2013,28I001105,28I001,EDISON ELEMENTARY,322,19.303,42229.9124,0.1554,16.4452,1,1,1.25,1,,,,,,
563,2013,28I001510,28I001,MANGUM MIDDLE SCHOOL,93,5.286,46681.9902,0.3784,27.5672,1,0,0,1,,,,,,
564,2013,28I001610,28I001,MANGUM JR HIGH SCHOOL,162,10.829,43586.019,0.2417,15.5451,2,0.286,0,1,,,,,,
565,2013,28I001705,28I001,MANGUM HIGH SCHOOL,140,14.53,42147.6256,0.1935,13.3916,1,1,1,1,8,7,7,5.5,8,2
566,2013,28I003105,28I003,GRANITE ELEMENTARY,190,12.833,43096.0025,0.334,16.6122,0.5,0,0,0.5,,,,,,
567,2013,28I003715,28I003,GRANITE HIGH SCHOOL,78,8.9,41013.5955,0.2408,15.326,0.5,0,0,0.5,5,3,4,4,4,2
568,2013,29I066105,29I066,HOLLIS ELEMENTARY,270,16.857,39316.0112,0.2458,18.9492,2.571,0.14,2.143,1,,,,,,
569,2013,29I066510,29I066,HOLLIS MIDDLE SCHOOL,103,8.858,40142.2443,0.4274,18.8923,1.571,0.43,0.572,1,,,,,,
570,2013,29I066705,29I066,HOLLIS HIGH SCHOOL,159,14.141,39301.2517,0.4444,14.3646,1.429,0,0.572,1.43,12,4,5,5,6.5,3
571,2013,30I001105,30I001,LAVERNE ELEMENTARY,340,21.514,41701.915,0.2656,13.7438,1.429,0,0,1,,,,,,
572,2013,30I001705,30I001,LAVERNE HIGH SCHOOL,136,12.486,44918.3886,0.183,16.6038,0.571,0,0,1,6,4,8,5,15,4
573,2013,30I004105,30I004,BUFFALO ELEMENTARY,192,14.7,42333.3333,0.4422,15.1973,1.7,0.1,0,0.45,,,,,,
574,2013,30I004715,30I004,BUFFALO HIGH SCHOOL,71,8.1,41720.6173,0.2716,10.5802,0.2,0.7,0.3,0.45,7,7,4,4,7,0
575,2013,31C010105,31C010,WHITEFIELD ELEMENTARY,164,9.689,40383.7341,0.2064,15.2168,1,0,0.5,0.743,,,,,,
576,2013,31I013105,31I013,KINTA ELEMENTARY,121,9,40613.4444,0.1111,11.8889,0,0,0,0,,,,,,
577,2013,31I013705,31I013,KINTA HIGH SCHOOL,61,3,36505.6667,0.3333,19,0,0,0,1,7,6,6,4,5,2
578,2013,31I020105,31I020,STIGLER ELEMENTARY,641,28.856,45887.0945,0.2426,13.8862,3,1,2.643,1,,,,,,
579,2013,31I020505,31I020,STIGLER MIDDLE SCHOOL,284,16.288,46122.7284,0.1492,15.3158,2,1,0.643,1.5,,,,,,
580,2013,31I020705,31I020,STIGLER HIGH SCHOOL,366,23.066,46277.2913,0.3063,13.4318,2.75,1.429,1.143,1,16,11,9,7,11,2
581,2013,31I037105,31I037,MCCURTAIN ELEMENTARY,187,8,41919.875,0.375,13.875,1,0,0,1,,,,,,
582,2013,31I037705,31I037,MCCURTAIN HIGH SCHOOL,86,7,41628.4286,0.2857,16.4286,1,0,0,1,6,6,5,5,3,0
583,2013,31I043105,31I043,KEOTA ELEMENTARY,335,17.528,42245.4929,0.3423,15.1187,1,0,0,1,,,,,,
584,2013,31I043705,31I043,KEOTA HIGH SCHOOL,104,15,42845.4667,0.0667,16.4,1,0,0,1,6,4,3.5,4.5,2,1
585,2013,32I001105,32I001,MOSS ELEMENTARY,207,10.572,41736.9467,0.3919,10.5407,0.5,0,0.5,1,,,,,,
586,2013,32I001705,32I001,MOSS HIGH SCHOOL,67,4.57,42473.0853,0.4687,10.8407,0.5,0,0.5,1.715,7,4,4.5,5,2,0
587,2013,32I005105,32I005,WETUMKA ELEMENTARY,303,17.954,42576.2504,0.1578,13.8684,2.33,0,0.5,1,,,,,,
588,2013,32I005705,32I005,WETUMKA HIGH SCHOOL,129,8.253,44321.0954,0.1413,16.8591,0.67,0,0.5,1,11,5,5,4,7,0
589,2013,32I009105,32I009,DUSTIN ELEMENTARY,69,7,38017,0.1429,6.5714,0.75,0,0,0.5,,,,,,
590,2013,32I009705,32I009,DUSTIN HIGH SCHOOL,39,3,42733,0,9,0.25,0,0,0.5,4,5,4,3,2,3
591,2013,32I035120,32I035,ETHEL REED ELEMENTARY,385,22.165,44281.2993,0.3043,13.362,0.922,0.447,0.985,0.935,,,,,,
592,2013,32I035125,32I035,THOMAS ELEMENTARY,234,12.403,40772.2325,0.1563,7.3394,1.917,0.447,0.985,1,,,,,,
593,2013,32I035610,32I035,HOLDENVILLE JR HIGH SCHOOL,158,10.732,40300.3168,0,9.3555,1.077,1,1.429,0.645,,,,,,
594,2013,32I035705,32I035,HOLDENVILLE HIGH SCHOOL,326,19.571,44949.3128,0.0511,12.4895,2.443,1,1.429,2,8,8,7,4,6,3
595,2013,32I048105,32I048,CALVIN ELEMENTARY,118,8.714,36327.7485,0.1148,10.5085,0,0,0,0,,,,,,
596,2013,32I048705,32I048,CALVIN HIGH SCHOOL,58,3.285,35210.0457,0.4347,6.8709,0.429,0,0,0.502,11,4,5,4,2,2
597,2013,32I054105,32I054,STUART ELEMENTARY,196,10.286,40702.8971,0.375,12.7509,0.714,0,0,0.428,,,,,,
598,2013,32I054705,32I054,STUART HIGH SCHOOL,93,8.143,41739.2853,0.2807,8.4737,0.572,0,0,0.429,6,6,6,5.5,3,2
599,2013,33I001105,33I001,NAVAJO ELEMENTARY,256,17.112,41004.2076,0.1847,11.9999,1,0,1,0.84,,,,,,
600,2013,33I001610,33I001,NAVAJO JR HIGH SCHOOL,104,5.849,42684.0486,0.2291,11.5312,0,0,0,0.5,,,,,,
601,2013,33I001705,33I001,NAVAJO HIGH SCHOOL,117,8.46,44720.6856,0.1962,16.2274,0.917,0,0,0.5,7,5,7,7,3,2
602,2013,33I014105,33I014,DUKE ELEMENTARY,131,10.512,43958.9992,0.0543,14.0038,0,0,0,0.5,,,,,,
603,2013,33I014705,33I014,DUKE HIGH SCHOOL,63,5.288,47012.4811,0.0811,9.9005,0,0,0,0.5,6,3,4,3,4,0
604,2013,33I018105,33I018,RIVERS ELEMENTARY,371,24.972,40136.3928,0.1602,10.4861,2,0.45,0.5,1,,,,,,
605,2013,33I018120,33I018,ROOSEVELT ELEMENTARY,265,21,42991.7143,0.1667,12.5476,2,0.45,0.5,1,,,,,,
606,2013,33I018125,33I018,SUNSET ELEMENTARY,326,22.972,43641.0413,0.2612,14.1005,2,0.45,1,1,,,,,,
607,2013,33I018130,33I018,WASHINGTON ELEMENTARY,376,21.967,43276.5512,0.3627,13.5128,3,0.45,1,1,,,,,,
608,2013,33I018135,33I018,WILL ROGERS ELEMENTARY,366,24.956,42263.1031,0.2805,11.4967,1,0.45,0.5,1,,,,,,
609,2013,33I018145,33I018,ALTUS INTERMEDIATE SCHOOL,523,35.33,45627.1158,0.2924,16.5001,4,2,1,2,,,,,,
610,2013,33I018625,33I018,ALTUS JR HIGH SCHOOL,587,39.714,44072.0401,0.2422,15.4033,3.5,2,1,2,,,,,,
611,2013,33I018705,33I018,ALTUS HIGH SCHOOL,1087,63.76,44802.133,0.4007,15.6197,6,4.5,1,5.5,15,10,7.5,10.5,23.5,4
612,2013,33I025105,33I025,ELDORADO ELEMENTARY,82,7.467,37813.7137,0.0224,7.1888,0.417,0,0,0.5,,,,,,
613,2013,33I025705,33I025,ELDORADO HIGH SCHOOL,28,3.999,43142.2856,0.2083,14.959,0.417,0.166,0,0.5,7,4,5,3,0,0
614,2013,33I035105,33I035,OLUSTEE ELEMENTARY,116,10.429,45703.0396,0.452,21.1644,0,0,0,0,,,,,,
615,2013,33I035705,33I035,OLUSTEE HIGH SCHOOL,52,5.713,44011.9027,0.25,17.2741,0,0.429,0,0,9,5,4,4,1,2
616,2013,33I054105,33I054,BLAIR ELEMENTARY,191,11,43036.7273,0.2337,17.4419,0,0,0,1,,,,,,
617,2013,33I054705,33I054,BLAIR HIGH SCHOOL,71,7.287,43398.3807,0.3333,14.2937,0,0,0.571,1,8.5,5,5.5,5,4,1
618,2013,34C003105,34C003,TERRAL ELEMENTARY,67,4.875,42419.0769,0.5897,13.1538,0.5,0,0.375,0.75,,,,,,
619,2013,34I001105,34I001,RYAN ELEMENTARY,157,10.35,42290.4348,0.1787,15.1787,0,0,0,0.5,,,,,,
620,2013,34I001705,34I001,RYAN HIGH SCHOOL,82,10.15,41836.3547,0.2611,9.6453,1,0,0,0.5,6,5,5,5,0,2
621,2013,34I014105,34I014,RINGLING ELEMENTARY,236,14.833,41973.9769,0.1348,15.7866,0.666,0,0,1,,,,,,
622,2013,34I014610,34I014,RINGLING JR HIGH SCHOOL,113,5.879,43740.9423,0.3929,14.2463,0.334,0,0.33,0,,,,,,
623,2013,34I014705,34I014,RINGLING HIGH SCHOOL,124,11.575,41688.7257,0.2756,14.1408,0,0,1,1,6,5,5,4,4,0
624,2013,34I023105,34I023,WAURIKA ELEMENTARY,210,17,41505.2353,0.4706,13.9412,1,0.333,1,1,,,,,,
625,2013,34I023510,34I023,WAURIKA MIDDLE SCHOOL,81,7.001,43588.3445,0.2602,15.5002,0.527,0.333,0,0,,,,,,
626,2013,34I023705,34I023,WAURIKA HIGH SCHOOL,118,9.707,42677.1402,0.2244,13.1887,0.473,0.334,0.5,1,4,5,4,3.5,5,0
627,2013,35C007105,35C007,MANNSVILLE ELEMENTARY,69,6.168,41431.096,0.3515,15.0272,1.8,0,0,0.685,,,,,,
628,2013,35C010105,35C010,RAVIA ELEMENTARY,96,9.911,42016.2446,0.2994,17.3107,1,0,0,1,,,,,,
629,2013,35I002105,35I002,MILL CREEK ELEMENTARY,93,8.235,42767.3345,0.2508,12.8378,0,0,0,0,,,,,,
630,2013,35I002705,35I002,MILL CREEK HIGH SCHOOL,46,4.644,44327.7347,0.5078,18.817,0,0,0.285,0.429,7,5,4,5,2,2
631,2013,35I020105,35I020,TISHOMINGO ELEMENTARY,428,22.714,41852.4698,0.5346,13.3337,1,1,0.5,1,,,,,,
632,2013,35I020505,35I020,TISHOMINGO MIDDLE SCHOOL,202,11.836,46648.023,0.5432,18.5938,1,1,0.571,1,,,,,,
633,2013,35I020705,35I020,TISHOMINGO HIGH SCHOOL,312,22.22,43589.829,0.4883,13.7291,1,0.267,1.857,0.369,6,4,6,5,14,3
634,2013,35I029105,35I029,MILBURN ELEMENTARY,136,10.736,42371.9262,0.2462,16.639,0,0,0,0.714,,,,,,
635,2013,35I029705,35I029,MILBURN HIGH SCHOOL,62,6.056,41452.1136,0.283,7.4579,0,0,0,0,5,5,4,6.5,1,0
636,2013,35I035105,35I035,COLEMAN ELEMENTARY,157,10.93,43497.8042,0.5947,18.3715,1,0,0,0,,,,,,
637,2013,35I035705,35I035,COLEMAN HIGH SCHOOL,47,5.422,39678.163,0.3674,18.1136,0,0.6,0,0,6,5,4,6,1,1
638,2013,35I037105,35I037,WAPANUCKA ELEMENTARY,139,9.14,42507.221,0.547,14.442,0,0,0,0,,,,,,
639,2013,35I037705,35I037,WAPANUCKA HIGH SCHOOL,92,5.714,40505.7753,0.2749,11.199,0,0,0,1,6,4,5,3,2,2
640,2013,36C027105,36C027,PECKHAM ELEMENTARY,88,8.247,42157.1481,0.1802,8.7631,0.5,0,0.1,0.714,,,,,,
641,2013,36C050105,36C050,KILDARE ELEMENTARY,91,6.6,47219.8485,0.2424,16.6212,0.1,0,0,0.9,,,,,,
