RecordNumber,YR,SchoolCode,DistrictCode,Site,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,LanguageArts,Science,Math,SocialStudies,FineArts,Languages
,2016,01I025705,01I025,STILWELL HIGH SCHOOL,660,36.949,42864.4618,0.2127,13.0608,4.5,2,1.357,2.571,10,15,11.5,7.5,8.5,3
,2016,01I030105,01I030,CAVE SPRINGS ELEMENTARY,39,3.5,44929.4286,0.2857,12.8571,0,0,0.65,0.12,,,,,,
,2016,01I030505,01I030,CAVE SPRINGS MIDDLE SCHOOL,37,3.363,43600.6542,0.0217,16.8124,0,0.21,1.35,0.13,,,,,,
,2016,01I030705,01I030,CAVE SPRINGS HIGH SCHOOL,107,5.664,42661.7232,0.1264,7.3019,0.5,0.22,1.26,0.25,10,6,7,6,0,0
,2016,02I001105,02I001,BURLINGTON ELEMENTARY,131,10.754,42628.6963,0.2736,12.4264,0.348,0.5,0.501,0.687,,,,,,
,2016,02I001705,02I001,BURLINGTON HIGH SCHOOL,41,6.056,47429.6565,0.2452,13.7969,0.65,0.5,0.786,0.357,6,4,6,3,6,1
,2016,02I046105,02I046,CHEROKEE ELEMENTARY,228,23.715,44439.4265,0.1626,15.9278,2,0.519,0.286,1.714,,,,,,
,2016,02I046510,02I046,CHEROKEE MIDDLE SCHOOL,89,,,,,,,,,,,,,,
,2016,02I046705,02I046,CHEROKEE HIGH SCHOOL,105,10.862,42063.6163,0.2236,10.0022,0.939,0.481,0.286,1.06,7,5,6,4,3,0
,2016,02I093105,02I093,TIMBERLAKE ELEMENTARY,203,18.316,45761.5746,0.1092,18.0592,1.281,0.062,0.501,1,,,,,,
,2016,02I093705,02I093,TIMBERLAKE HIGH SCHOOL,73,9.407,49236.3134,0.2126,16.8621,0.719,0.938,0.277,1,5,5,6,6,0,1
,2016,03C021105,03C021,HARMONY ELEMENTARY,200,13.87,45105.912,0.3198,18.2556,1,0.065,3.27,0.226,,,,,,
,2016,03C022105,03C022,LANE ELEMENTARY,257,18.714,40195.6289,0.2061,11.9924,1.422,0,0.143,1,,,,,,
,2016,03I007105,03I007,STRINGTOWN ELEMENTARY,151,10.667,45432.2677,0.5469,13.9854,0.5,0.055,0.5,0.666,,,,,,
,2016,03I007705,03I007,STRINGTOWN HIGH SCHOOL,103,4.697,44961.6777,0.5946,8.5457,0.334,0.111,0.167,0.167,2.5,0,2.5,0.5,0,0
,2016,03I015120,03I015,ATOKA ELEMENTARY,469,25.18,43783.0818,0.3177,14.0969,2,0,0.2,1,,,,,,
,2016,03I015505,03I015,McCALL MIDDLE SCHOOL,192,12.256,41298.3029,0.2856,12.0175,2,0,0.3,1,,,,,,
,2016,03I015705,03I015,ATOKA HIGH SCHOOL,335,16.996,44087.0205,0.2648,12.1444,2,1,0.5,1,7,5,8,5,8,5
,2016,03I019105,03I019,TUSHKA ELEMENTARY,269,15.494,43727.701,0.1287,13.9597,1,0.333,2.8,1,,,,,,
,2016,03I019705,03I019,TUSHKA HIGH SCHOOL,161,11.468,45533.7461,0.3896,17.8148,1,0.333,0.366,1,7,4,8,6,1,2
,2016,03I026105,03I026,CANEY ELEMENTARY,179,10.428,41326.7165,0.2191,7.6295,0.5,0.143,0.286,0.4,,,,,,
,2016,03I026705,03I026,CANEY HIGH SCHOOL,74,5.977,48085.3271,0.4504,11.1683,0.5,0.286,0.429,0.828,8,3,5,3.5,1,0
,2016,04I022105,04I022,BEAVER ELEMENTARY,274,16.572,41676.9249,0.125,13.7813,1,0.5,0.5,1,,,,,,
,2016,04I022705,04I022,BEAVER HIGH SCHOOL,95,10.182,44725.987,0,18.7775,0,0.5,0.667,0.929,5,5,5,4.5,4,2
,2016,04I075105,04I075,BALKO ELEMENTARY,118,14.125,45527.292,0.115,12.7257,0.5,0.125,0.25,0.5,,,,,,
,2016,04I075705,04I075,BALKO HIGH SCHOOL,44,5.5,51764.1818,0.1818,11.4545,0.375,0.25,0.25,0.5,5,4,3,3,1,0
,2016,04I123105,04I123,FORGAN ELEMENTARY,119,11,42308.4545,0.1429,14.3767,0.3,0.5,0.5,0.429,,,,,,
,2016,04I123705,04I123,FORGAN HIGH SCHOOL,45,6,43929.3333,0.238,13.8093,0.3,0.5,0.5,0.571,4,3,5,3.5,6,2
,2016,04I128105,04I128,TURPIN ELEMENTARY,324,22.72,43396.3468,0.3715,11.4806,1.29,0.35,1.5,1,,,,,,
,2016,04I128705,04I128,TURPIN HIGH SCHOOL,123,10.14,44928.501,0.1538,9.3452,0.86,0.35,0.5,1,7,6,4,4,8.5,0
,2016,05I002105,05I002,MERRITT ELEMENTARY,628,33.25,41147.7293,0.2105,11.8647,2,0.25,3.525,1,,,,,,
,2016,05I002705,05I002,MERRITT HIGH SCHOOL,161,10.969,46519.6463,0.2007,16.9277,1,0.5,0.625,1.25,6,6,8,3,3,2
,2016,05I006105,05I006,FAIRVIEW ELEMENTARY,315,18.003,41286.73,0.2778,7.3896,2,1,0,1,,,,,,
,2016,05I006110,05I006,PIONEER ELEMENTARY,319,18.03,40497.3932,0.1664,11.4681,2,1,0,1,,,,,,
,2016,05I006115,05I006,GRANDVIEW 5TH/6TH GRADE CTR,328,18.744,45267.9791,0.1866,20.7315,3,1,1,1,,,,,,
,2016,05I006120,05I006,NORTHEAST ELEMENTARY,336,17.57,41507.0006,0,10.6562,1,1,0.5,1,,,,,,
,2016,05I006610,05I006,8TH & 9TH GRADE CTR,431,26.498,43143.0297,0.1367,14.5015,3.895,1.87,2.6,3,,,,,,
,2016,05I006705,05I006,ELK CITY HIGH SCHOOL,418,24.485,45524.2802,0.2299,15.4714,3,2.13,1.625,3.25,7.5,6,8,7,15,2
,2016,05I031105,05I031,SAYRE ELEMENTARY,394,22.751,43153.9273,0.2747,16.6092,1.296,0.954,0.5,1,,,,,,
,2016,05I031505,05I031,SAYRE MIDDLE SCHOOL,160,10,42918.3,0.2,12.25,0.708,0.5,0.25,1,,,,,,
,2016,05I031705,05I031,SAYRE HIGH SCHOOL,197,11.867,43266.2004,0.3687,10.1858,1.157,0.5,0.25,1.625,8,5,8,3,4,2
,2016,05I051105,05I051,ERICK ELEMENTARY,204,12.857,42763.164,0.1334,10.6115,1,0.43,0.285,0.857,,,,,,
,2016,05I051715,05I051,ERICK HIGH SCHOOL,70,6.571,50179.4247,0.1957,12.9368,0.857,0.427,0.286,0.144,6,4,5,4,1,0
,2016,06I009105,06I009,OKEENE ELEMENTARY,193,11.375,44610.6374,0.1758,17.022,0.646,0.6,0.5,1,,,,,,
,2016,06I009615,06I009,OKEENE JR HIGH SCHOOL,42,3.958,39251.6422,0.0841,15.8201,0.416,0.5,0.25,0.375,,,,,,
,2016,06I009715,06I009,OKEENE SR HIGH SCHOOL,94,9.667,45519.4993,0.2242,17.2115,0.416,0.5,0.25,0.5,11,4,4,3,9,2
,2016,06I042105,06I042,WATONGA ELEMENTARY,423,24,42422.25,0.2083,13.0833,2,1,0.334,1,,,,,,
,2016,06I042505,06I042,WATONGA MIDDLE SCHOOL,156,10.831,44822.0848,0.3033,14.8618,1,0.25,0.333,1,,,,,,
,2016,06I042705,06I042,WATONGA HIGH SCHOOL,192,11.051,41346.032,0.235,18.1958,1,1,0.333,1.118,6,5,7,3.5,6,1
,2016,06I080105,06I080,GEARY ELEMENTARY,233,14.036,41426.546,0.1425,7.4452,0,0.333,1.328,1,,,,,,
,2016,06I080500,06I080,GEARY MIDDLE SCHOOL,73,6.107,42079.2533,0.3391,5.2489,1.5,0.333,0.328,0.5,,,,,,
,2016,06I080715,06I080,GEARY HIGH SCHOOL,99,9.055,41771.2866,0.4021,8.9646,0.5,0.334,0.344,0.5,4,5,5,3,5,2
,2016,06I105105,06I105,CANTON ELEMENTARY,289,21.501,44413.9342,0.4285,15.5042,1.714,0.5,1.243,0.333,,,,,,
,2016,06I105705,06I105,CANTON HIGH SCHOOL,107,11.53,49448.7424,0.4399,17.4557,0.714,0.5,0.643,1,5,4,5,6,5,1
,2016,07I001110,07I001,SILO ELEMENTARY,490,22.35,44043.4004,0.2685,12.8591,4,0.25,2.33,1,,,,,,
,2016,07I001515,07I001,SILO MIDDLE SCHOOL,170,12.073,42228.1951,0.3871,11.8722,0.75,0.37,0.33,0.75,,,,,,
,2016,07I001705,07I001,SILO HIGH SCHOOL,229,13.25,45567.0189,0.3962,12.3321,0.75,0.38,0.34,0.75,6,7,5,7,3,2
,2016,07I002105,07I002,ROCK CREEK ELEMENTARY,323,18.286,43185.2784,0.2656,16.1573,1,0.5,2.501,1,,,,,,
,2016,07I002705,07I002,ROCK CREEK HIGH SCHOOL,144,8.43,48683.1554,0.0847,18.5849,0,0.5,1.071,1,6,4,4,4.5,1,0
,2016,07I003105,07I003,ACHILLE ELEMENTARY,224,13.238,41030.9714,0.297,12.956,1.429,0.571,0.286,1.142,,,,,,
,2016,07I003705,07I003,ACHILLE HIGH SCHOOL,100,5.857,46423.425,0.3172,14.1228,0.571,0.429,0.369,0.428,7,4,4,3,3,2
,2016,07I004105,07I004,WARD EAST ELEMENTARY,162,10.785,41889.198,0.1391,10.2109,1,0.5,0.428,0.5,,,,,,
,2016,07I004110,07I004,WARD WEST ELEMENTARY,351,17.305,40879.9191,0.3052,15.1266,2,0.5,0.572,1,,,,,,
,2016,07I004505,07I004,COLBERT MIDDLE SCHOOL,114,8.998,40996.1102,0.3175,13.6385,1,0.429,0.688,0.572,,,,,,
,2016,07I004715,07I004,COLBERT HIGH SCHOOL,205,16.145,43497.987,0.2388,13.6288,1,0.714,0.624,1.428,6,5,7,5,4,3
,2016,07I005105,07I005,CADDO ELEMENTARY,339,21.498,43184.6218,0.3288,15.3573,2.5,0.5,0.433,1,,,,,,
,2016,07I005715,07I005,CADDO HIGH SCHOOL,147,10.216,46216.5231,0.4547,19.7014,1.357,0.5,0.286,1,5,5,3,4.5,2,4
,2016,07I040105,07I040,BENNINGTON ELEMENTARY,219,13.574,41795.4914,0.3369,13.5273,1.428,0.286,0.143,1,,,,,,
,2016,07I040705,07I040,BENNINGTON HIGH SCHOOL,79,7.141,43861.9241,0.4999,15.0581,0.572,0.714,0.285,0.857,4,3,4,4.5,2,2
,2016,07I048105,07I048,CALERA ELEMENTARY,526,29.999,42626.6209,0.1619,13.6617,3,0,0.5,1,,,,,,
,2016,07I048705,07I048,CALERA HIGH SCHOOL,195,12.715,45438.9304,0.4606,14.9218,1,1,0.786,1,7,6,5,7,3,3
,2016,07I072105,07I072,WASHINGTON IRVING ELEMENTARY,610,29,47557.7241,0.6552,11.2069,3,1.2,2,2,,,,,,
,2016,07I072110,07I072,ROBERT E. LEE ELEMENTARY,270,9.29,44781.916,0.408,9.8084,2,1,2,1,,,,,,
,2016,07I072115,07I072,NORTHWEST HEIGHTS ELEMENTARY,632,30,49695.6333,0.6333,15.0667,3,1.2,2,2,,,,,,
,2016,07I072125,07I072,DURANT INTERMEDIATE ELEMENTARY SCHOOL,748,41.026,51371.1793,0.7563,15.8699,7,2,2,2,,,,,,
,2016,07I072500,07I072,DURANT MIDDLE SCHOOL,517,28.829,49542.9949,0.7854,13.9632,4,1.6,1,2,,,,,,
,2016,07I072705,07I072,DURANT HIGH SCHOOL,918,50.209,52628.0746,0.761,18.7815,7,4.285,2,4.715,8,10,9,5.5,11,3
,2016,08I011105,08I011,HYDRO-EAKLY ELEMENTARY,239,13.953,42538.0205,0.0955,16.1337,1.34,1,0,1,,,,,,
,2016,08I011505,08I011,HYDRO-EAKLY MIDDLE SCHOOL,96,6.946,41395.6234,0.1722,13.942,0.48,0.47,0,0.444,,,,,,
,2016,08I011715,08I011,HYDRO-EAKLY HIGH SCHOOL,118,8.301,43704.132,0.2013,20.268,1.18,0.53,0,0.444,8,2,6,3,1,2
,2016,08I012105,08I012,LOOKEBA-SICKLES ELEMENTARY,179,9.136,43098.6208,0.3566,13.5468,1,0.016,0.111,0.286,,,,,,
,2016,08I012705,08I012,LOOKEBA-SICKLES HIGH SCHOOL,86,6.466,46646.6131,0.446,16.148,0.571,0.016,0.43,0.968,7,3,6,3.5,2,2
,2016,08I020105,08I020,ADARKO EAST ELEMENTARY,290,16.619,43312.6542,0.2235,14.8076,1.083,1,1.7,1.2,,,,,,
,2016,08I020115,08I020,SUNSET ELEMENTARY,316,17.714,42823.6988,0,13.7984,0.714,1,1.7,1.2,,,,,,
,2016,08I020120,08I020,MISSION ELEMENTARY,394,16.654,44169.5088,0.3645,13.1191,0.786,1,1.915,1.2,,,,,,
,2016,08I020510,08I020,ADARKO MIDDLE SCHOOL,411,24.227,42444.05,0.4247,14.9754,2,2,1.628,2.2,,,,,,
,2016,08I020705,08I020,ADARKO HIGH SCHOOL,471,31.342,46441.4524,0.3464,15.198,3,2,1.7,2.343,10,9,9,7,22,4
,2016,08I033105,08I033,CARNEGIE ELEMENTARY,300,17.286,45163.5428,0.3636,18.5372,1,1,1,1,,,,,,
,2016,08I033510,08I033,CARNEGIE MIDDLE SCHOOL,125,6.499,48557.6242,0.2857,14.6904,0.5,0.499,1.786,0.428,,,,,,
,2016,08I033705,08I033,CARNEGIE HIGH SCHOOL,146,9.631,46940.5046,0.3398,13.2774,0.5,0.499,1.499,0.572,8,4,3.5,3.5,4,3
,2016,08I056105,08I056,APACHE ELEMENTARY,270,15.429,43816.7736,0.1944,16.779,1,0,1,1,,,,,,
,2016,08I056505,08I056,APACHE MIDDLE SCHOOL,139,8.143,50324.082,0.3334,21.4024,0.5,0.143,0.286,0.714,,,,,,
,2016,08I056705,08I056,APACHE HIGH SCHOOL,167,12.429,43756.5371,0.2069,16.1498,0.5,0.857,0.714,2,6,4,5,4,5,0
,2016,08I064105,08I064,CYRIL ELEMENTARY,243,12.929,43456.6478,0.0719,18.1545,1,0.286,1.285,1,,,,,,
,2016,08I064610,08I064,JR HIGH SCHOOL,45,2.542,44107.3958,0.035,15.0323,0,0.285,0.286,0,,,,,,
,2016,08I064715,08I064,CYRIL HIGH SCHOOL,97,7.701,40817.5562,0.1924,13.9666,0,0.429,1.429,1,7,5,5,3.5,2,0
,2016,08I086105,08I086,GRACEMONT ELEMENTARY,108,9.75,42361.0256,0.3205,15.9487,0.25,0.062,0.25,1,,,,,,
,2016,08I086705,08I086,GRACEMONT HIGH SCHOOL,32,4,43648.75,0.375,14.4688,0.25,0.063,0.25,0.625,14,6,6,5,0,0
,2016,08I160105,08I160,CEMENT ELEMENTARY,190,10.625,45746.7294,0.1176,14.5176,0.66,0.38,0.38,0,,,,,,
,2016,08I160715,08I160,CEMENT HIGH SCHOOL,65,3.95,47958.2278,0.2532,7.2975,0.34,0.38,0.37,0,6,4,6,4,0,0
,2016,08I161105,08I161,HINTON ELEMENTARY,405,20.911,42713.0219,0.2391,13.6382,1,1,0.143,1,,,,,,
,2016,08I161610,08I161,HINTON MIDDLE SCHOOL,148,7.796,40953.0528,0.1466,12.3143,1.286,0.429,0.429,0.5,,,,,,
,2016,08I161705,08I161,HINTON HIGH SCHOOL,162,9.489,43035.5148,0.2258,12.1059,0.428,0.571,0.428,0.5,6,4,4,4,6,0
,2016,08I167105,08I167,FORT COBB-BROXTON LOWER ELEMENTARY,169,8.142,45568.5335,0.2808,18.7725,0.695,0.281,0.785,0.518,,,,,,
,2016,08I167505,08I167,FORT COBB-BROXTON MIDDLE SCHOOL,73,4.103,46492.079,0.4426,24.0046,0.278,0.371,1.072,0.508,,,,,,
,2016,08I167705,08I167,FORT COBB-BROXTON HIGH SCHOOL,102,6.846,49168.2734,0.3533,22.2095,0.247,0.348,0.657,0.408,6,4,8,3,0,0
,2016,08I168105,08I168,BINGER-ONEY ELEMENTARY,257,15.203,42531.8029,0.2349,18.3544,1,0.5,1.761,0.2,,,,,,
,2016,08I168705,08I168,BINGER-ONEY HIGH SCHOOL,110,6.623,41416.4276,0,11.841,0.429,0.5,0.55,1,6,4,4,5.5,2,0
,2016,09C029105,09C029,RIVERSIDE ELEMENTARY,173,12,44400.5833,0.0833,13.25,0,0.539,0,0,,,,,,
,2016,09C031105,09C031,BANNER ELEMENTARY,204,11.001,46036.0876,0.2728,17.061,0.833,0,0,1.166,,,,,,
,2016,09C070105,09C070,DARLINGTON ELEMENTARY,238,12.402,46590.7918,0.4373,17.75,0,0.714,0.286,0,,,,,,
,2016,09C162105,09C162,MAPLE ELEMENTARY,145,12.9,49418.9922,0.186,15.3101,1,0.5,1,0.5,,,,,,
,2016,09I022105,09I022,PIEDMONT ELEMENTARY,469,25.418,42729.2076,0.1345,13.0637,1.72,0.85,2.587,1,,,,,,
,2016,09I022110,09I022,PIEDMONT PRIMARY ELEMENTARY,228,11,44482.9091,0.4545,13.8182,1,0.15,1.5,0.5,,,,,,
,2016,09I022115,09I022,STONE RIDGE ELEMENTARY,503,26.999,42082.3364,0.1852,11.2225,1,1,2.8,1,,,,,,
,2016,09I022120,09I022,NORTHWOOD ELEMENTARY,465,26.425,42197.9565,0.1675,10.8314,1,1,3.898,1,,,,,,
,2016,09I022125,09I022,PIEDMONT INTERMEDIATE ELEMENTARY,525,27.26,43335.2898,0.1621,11.5319,3,1,2,2,,,,,,
,2016,09I022510,09I022,PIEDMONT MIDDLE SCHOOL,523,27.09,43513.9166,0.1528,11.4629,3,1.3,1.5,2,,,,,,
,2016,09I022705,09I022,PIEDMONT HIGH SCHOOL,936,41.763,42983.981,0.1679,11.1357,2.857,2.3,2,3,8,10,9,8.5,9,7
,2016,09I027105,09I027,CENTRAL ELEMENTARY,351,21.3,42677.6056,0.2488,7.9225,3.5,1,4,1,,,,,,
,2016,09I027110,09I027,MYERS ELEMENTARY,323,18.5,41382.7568,0.1081,6.6757,3.5,1,5,1,,,,,,
,2016,09I027115,09I027,SHEDECK ELEMENTARY,389,24,44588.0833,0.2281,10.0333,2,1,4.6,1,,,,,,
,2016,09I027120,09I027,RANCHWOOD ELEMENTARY,376,20.5,45619.1707,0.0976,14.1707,2,1.816,4,1,,,,,,
,2016,09I027125,09I027,SURREY HILLS ELEMENTARY,446,21.581,41813.8177,0.1158,7.6248,1,1,3.669,1,,,,,,
,2016,09I027130,09I027,PARKLAND ELEMENTARY,375,21.3,46124.0845,0.2347,14.2817,2,1,3.8,1,,,,,,
,2016,09I027135,09I027,SKYVIEW ELEMENTARY,581,29.585,44719.182,0.169,12.2251,3,1,5.4,2,,,,,,
,2016,09I027140,09I027,INDEPENDENCE ELEMENTARY,631,29.35,45459.8637,0.2164,11.1099,4,2,3,2,,,,,,
,2016,09I027145,09I027,LAKEVIEW ELEMENTARY,581,29.35,46261.1244,0.3186,15.0119,5,2,3,2,,,,,,
,2016,09I027520,09I027,YUKON MIDDLE SCHOOL,1819,84.51,45260.4307,0.1763,12.1645,12,4,5,5,,,,,,
,2016,09I027705,09I027,YUKON HIGH SCHOOL,2506,112.505,46892.2892,0.3439,13.3614,16.759,6,1.992,10.092,14.5,16,12,12.5,17.5,8
,2016,09I034110,09I034,HILLCREST ELEMENTARY,328,18,43180.7778,0.2222,14,1,0,1.509,1,,,,,,
,2016,09I034120,09I034,LINCOLN LEARNING CENTER,380,19.991,42524.1859,0.2497,12.0123,2.5,0,2.434,2,,,,,,
,2016,09I034135,09I034,ROSE WITCHER ELEMENTARY,412,19,41259.8421,0.2632,9.1053,2,1,2.527,3,,,,,,
,2016,09I034510,09I034,LESLIE F. ROBLYER LEARNING CENTER,328,15.567,44190.467,0.2329,15.5722,1.583,0,0.559,2.17,,,,,,
,2016,09I034610,09I034,ETTA DALE JR HIGH SCHOOL,347,18.429,43480.0586,0.2585,15.1539,3,1,0.567,2.16,,,,,,
,2016,09I034705,09I034,EL RENO HIGH SCHOOL,840,44.781,44494.4061,0.2442,14.8253,5.049,3.072,0.798,4.658,10,11,10,7.5,8,4
,2016,09I057105,09I057,UNION CITY ELEMENTARY,196,9,43608.8889,0,15.5556,0.286,0,0.3,0.714,,,,,,
,2016,09I057705,09I057,UNION CITY HIGH SCHOOL,95,8.5,42570.1176,0.0588,9.2353,1,0,0.2,0.429,6,3,5,3,0,2
,2016,09I069105,09I069,MUSTANG ELEMENTARY,491,28.042,42370.4443,0.107,7.006,1.958,1,1.5,2,,,,,,
,2016,09I069110,09I069,MUSTANG VALLEY ELEMENTARY,690,38,45400.5263,0.2105,12.8158,3,1,2.5,2,,,,,,
,2016,09I069115,09I069,MUSTANG LAKEHOMA ELEMENTARY,540,28,48142.8571,0.25,19.1429,2,1,2.5,2,,,,,,
,2016,09I069120,09I069,MUSTANG TRAILS ELEMENTARY,709,37.5,44658.9867,0.08,12.76,3.567,1,2.828,2,,,,,,
,2016,09I069125,09I069,MUSTANG CREEK ELEMENTARY,689,36,43212.1944,0.2222,9.4167,3,1,4,2,,,,,,
,2016,09I069130,09I069,MUSTANG EDUCATION CTR,325,9,42417.7778,0.1111,9.8889,1,0.452,0.514,0.452,,,,,,
,2016,09I069135,09I069,MUSTANG CENTENNIAL ELEMENTARY,655,36.211,44655.1048,0.1657,12.1685,3.972,1,2.5,2,,,,,,
,2016,09I069140,09I069,MUSTANG HORIZON INTERMEDIATE ELEMENTARY SCHOOL,723,37.656,44214.7599,0.1953,10.757,6,1,3.5,2,,,,,,
,2016,09I069145,09I069,CANYON RIDGE INTERMEDIATE ELEMENTARY SCHOOL,916,48.542,45021.6102,0.1648,12.5511,6.958,2,2,2,,,,,,
,2016,09I069150,09I069,PRAIRIE VIEW ELEMENTARY SCHOOL,614,32.058,45811.997,0.2371,13.4871,2.042,1,3.95,2,,,,,,
,2016,09I069505,09I069,MUSTANG MIDDLE SCHOOL,730,36.513,44601.8131,0.2926,12.4275,5,2,3.5,3,,,,,,
,2016,09I069510,09I069,MUSTANG NORTH MIDDLE SCHOOL,862,44.2,45746.7195,0.2308,13.0294,6,2,1.014,3,,,,,,
,2016,09I069705,09I069,MUSTANG HIGH SCHOOL,2854,127.161,46884.3435,0.3465,13.7748,15.046,8,4,10,18.5,15.5,12,11.5,20.5,6
,2016,09I076105,09I076,CALUMET ELEMENTARY,149,10.571,41501.7501,0.1486,8.0813,1,0.143,0.143,0.803,,,,,,
,2016,09I076610,09I076,CALUMET JR HIGH SCHOOL,42,2.716,37095.729,0.2633,10.9451,0.714,0.143,0.142,0.459,,,,,,
,2016,09I076705,09I076,CALUMET HIGH SCHOOL,72,5.284,45927.8955,0.2432,9.9457,0.286,0.286,0.225,0.459,5,4,4,4,1,0
,2016,10C072105,10C072,ZANEIS ELEMENTARY,288,17.294,43722.2736,0.1326,17.8726,0,0,0.286,0.429,,,,,,
,2016,10I019110,10I019,CHARLES EVANS ELEMENTARY,657,36.979,41686.2814,0.2755,11.0068,4.332,2,2.354,3,,,,,,
,2016,10I019120,10I019,JEFFERSON ELEMENTARY,255,16.7,42909.0419,0.2515,14.3653,2,0,0.5,1,,,,,,
,2016,10I019125,10I019,LINCOLN ELEMENTARY,287,16.7,42978.8623,0.1916,12.9281,2,1,1.2,1,,,,,,
,2016,10I019135,10I019,WILL ROGERS ELEMENTARY,425,25.368,42446.941,0.1577,12.9614,2,1,1.15,2,,,,,,
,2016,10I019505,10I019,ARDMORE MIDDLE SCHOOL,661,34.325,44753.0371,0.462,12.9587,3.531,2,2.471,3,,,,,,
,2016,10I019705,10I019,ARDMORE HIGH SCHOOL,769,42.73,43378.9843,0.4094,10.4285,3.858,3,3.323,4.833,12,9,10,8,14,3
,2016,10I021105,10I021,SPRINGER ELEMENTARY,166,12.296,40436.5647,0.1441,10.1495,1,0.6,0.312,0.8,,,,,,
,2016,10I021705,10I021,SPRINGER HIGH SCHOOL,50,6.786,41398.1727,0.3684,13.1379,1,0.4,0.312,1,5,5,5,3,4.5,0
,2016,10I027105,10I027,PLAINVIEW PRIMARY ELEMENTARY,413,24.667,43368.7923,0.3175,17.3245,2,1,1.5,1,,,,,,
,2016,10I027110,10I027,PLAINVIEW INTERMEDIATE ELEMENTARY SCHOOL,353,22,40897.9545,0.1591,13.6061,2,1.167,0.5,1,,,,,,
,2016,10I027505,10I027,PLAINVIEW MIDDLE SCHOOL,343,18.139,42102.6517,0.3859,14.2776,2.667,1,0.5,1.667,,,,,,
,2016,10I027705,10I027,PLAINVIEW HIGH SCHOOL,443,24.622,42084.3961,0.4727,15.5409,3,1,1.167,1.667,7,7,10,4,19,3
,2016,10I032105,10I032,LONE GROVE INTERMEDIATE SCHOOL,365,18.453,42236.4385,0.1084,12.2282,4,1,0.75,1.678,,,,,,
,2016,10I032110,10I032,LONE GROVE PRIMARY ELEMENTARY,431,22.833,40058.906,0.1752,11.0146,1,1,0.75,1.679,,,,,,
,2016,10I032505,10I032,LONE GROVE MIDDLE SCHOOL,325,19,42291.2105,0.2331,11.467,2.571,0.857,0.75,1.881,,,,,,
,2016,10I032705,10I032,LONE GROVE HIGH SCHOOL,415,25.771,44075.8993,0.4401,15.1107,2.429,1.143,0.89,2.25,6,6,7,5,10,2
,2016,10I043105,10I043,WILSON ELEMENTARY,318,19.101,43023.2449,0.1325,14.7422,0.5,0.5,0,1,,,,,,
,2016,10I043705,10I043,WILSON HIGH SCHOOL,168,9.127,45299.989,0.3895,17.9195,0.5,0.5,0,0.857,6,5,3,3,6,2
,2016,10I055105,10I055,HEALDTON ELEMENTARY,234,13.287,40855.6484,0.0861,9.6023,0.571,0.143,0.186,0.37,,,,,,
,2016,10I055505,10I055,HEALDTON MIDDLE SCHOOL,103,6.685,46170.3815,0.3159,24.0185,0.669,0.143,0.226,0.338,,,,,,
,2016,10I055705,10I055,HEALDTON HIGH SCHOOL,175,11.426,45860.1435,0.4876,20.1718,0.858,0.714,0,0.631,2.5,3,3,3.5,2.5,0
