RecordNumber,YR,SchoolCode,DistrictCode,Site,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,LanguageArts,Science,Math,SocialStudies,FineArts,Languages
,2011,01I025105,01I025,STILWELL ELEMENTARY,463,31.5,42640.5129,0.1913,14.675,2.571,1,2.571,2,,,,,,
,2011,01I025505,01I025,STILWELL MIDDLE SCHOOL,276,18,44876.3333,0.3413,15.1031,3.429,1,0.858,1,,,,,,
,2011,01I025705,01I025,STILWELL HIGH SCHOOL,619,32.9,44353.2581,0.3,13.2436,6,2,1.143,2,9,13.5,9,6.5,9.5,2
,2011,01I030105,01I030,CAVE SPRINGS ELEMENTARY,70,6.3,45332.9102,0,11.3259,0.2,0.455,1.585,0.287,,,,,,
,2011,01I030705,01I030,CAVE SPRINGS HIGH SCHOOL,92,4.4,41357.417,0,12.6466,0.2,0.545,2.212,0.429,10,9,5,9,1,1
,2011,02I001105,02I001,BURLINGTON ELEMENTARY,109,9,45105.5332,0.5577,16.3809,0.25,0.284,0.215,0.429,,,,,,
,2011,02I001705,02I001,BURLINGTON HIGH SCHOOL,52,6,43823.046,0.4792,13.4869,0.25,0.43,0.643,0.428,4,4,3,3.5,5,2
,2011,02I046105,02I046,CHEROKEE ELEMENTARY,195,11.4,41661.823,0.3271,19.1613,1.5,0.33,0.5,0,,,,,,
,2011,02I046705,02I046,CHEROKEE HIGH SCHOOL,82,7.3,43124.1938,0.4704,17.6093,0.5,0.66,1.285,1,7,5,4,5,2.5,0
,2011,02I093105,02I093,TIMBERLAKE ELEMENTARY,178,12.6,42738.4836,0.0648,16.9527,1.436,0.25,0.5,0.625,,,,,,
,2011,02I093705,02I093,TIMBERLAKE HIGH SCHOOL,64,8.2,42465.4835,0.2662,16.0985,0,0.375,0.5,0.875,7,4,5,5,1,1
,2011,03C021105,03C021,HARMONY ELEMENTARY,233,15.7,43645.6658,0.4043,14.2551,1.054,0.167,1.867,0,,,,,,
,2011,03C022105,03C022,LANE ELEMENTARY,199,12.3,41419.3915,0.2703,11.1907,1.5,0,0.5,0,,,,,,
,2011,03C023105,03C023,FARRIS ELEMENTARY,100,8.3,41768.3636,0.2606,5.2533,0,0,0.14,0,,,,,,
,2011,03I007105,03I007,STRINGTOWN ELEMENTARY,114,9.4,41395.6888,0.3328,13.8598,0.775,0.333,0.251,0.857,,,,,,
,2011,03I007705,03I007,STRINGTOWN HIGH SCHOOL,80,4.7,44166.7728,0.3231,9.7367,0,0.667,0.416,0,6,4,3,4.5,0,0
,2011,03I015120,03I015,ATOKA ELEMENTARY,434,25.8,41014.2248,0.1279,10.0659,2,0.5,1.5,1.5,,,,,,
,2011,03I015505,03I015,McCALL MIDDLE SCHOOL,159,13.7,44688.0076,0.317,16.378,1,0.667,0.5,1,,,,,,
,2011,03I015705,03I015,ATOKA HIGH SCHOOL,336,24.2,42654.1008,0.2069,10.8689,2,1,1,1,8,6,7,4,13,4
,2011,03I019105,03I019,TUSHKA ELEMENTARY,290,17.5,40824.9143,0,10.8482,1,0.333,1.233,1,,,,,,
,2011,03I019705,03I019,TUSHKA HIGH SCHOOL,186,10.5,43230.359,0.2223,13.8571,1,0.5,0.267,1,6,4,7,6,2,2
,2011,03I026105,03I026,CANEY ELEMENTARY,170,11.3,42699.611,0.4048,10.516,0.5,0.25,0.25,0.502,,,,,,
,2011,03I026705,03I026,CANEY HIGH SCHOOL,74,6.5,41760.0245,0.4261,5.3113,0.5,0.75,0.75,0.954,8,6,6,6,1,0
,2011,04I022105,04I022,BEAVER ELEMENTARY,264,17.1,42472.407,0.25,15.9502,0.429,0.5,0.643,1,,,,,,
,2011,04I022705,04I022,BEAVER HIGH SCHOOL,115,11.9,47499.9157,0.1687,22.3248,0.571,0.5,0.929,0.857,8,6,9,6,4,3
,2011,04I075105,04I075,BALKO ELEMENTARY,105,9.6,41977.8701,0.0779,9.9221,0,0.25,0.25,0.5,,,,,,
,2011,04I075705,04I075,BALKO HIGH SCHOOL,46,5.9,43845.7872,0.1277,9.3617,0,0.25,0.25,0.5,5,4,3,4,8.5,0
,2011,04I123105,04I123,FORGAN ELEMENTARY,127,10.3,41604.0249,0.1667,12.4177,0.05,0.5,0.92,0.429,,,,,,
,2011,04I123705,04I123,FORGAN HIGH SCHOOL,54,6.4,41254.8227,0.1999,12.6207,0.05,0.5,0.5,0.571,6,4,4,3,5,2
,2011,04I128105,04I128,TURPIN ELEMENTARY,280,20.1,41906.5945,0.2483,11.5549,1,0.5,1.5,1,,,,,,
,2011,04I128705,04I128,TURPIN HIGH SCHOOL,113,11.9,45533.294,0.0843,14.9918,1,0.5,0.5,1,9,6,5,5,12,1
,2011,05I002105,05I002,MERRITT ELEMENTARY,418,22.3,42059.236,0.1292,14.0562,2.25,0.5,1.5,0.5,,,,,,
,2011,05I002705,05I002,MERRITT HIGH SCHOOL,135,11.3,45314.8444,0.2333,14.7556,0.75,0.75,0.5,0.75,6,6,9,4,2,2
,2011,05I006105,05I006,FAIRVIEW ELEMENTARY,326,18,43910.1111,0.3333,14,3,1,1.5,1,,,,,,
,2011,05I006110,05I006,PIONEER ELEMENTARY,437,15.9,41828.53,0.2792,13.8203,1,1,0,1.286,,,,,,
,2011,05I006115,05I006,GRANDVIEW 5TH/6TH GRADE CTR,333,18.9,44966.5924,0.2803,19.4543,3,1,1,1,,,,,,
,2011,05I006120,05I006,NORTHEAST ELEMENTARY,387,20.6,41504.448,0.1944,10.3468,1,1,2,1,,,,,,
,2011,05I006610,05I006,8TH & 9TH GRADE CTR,450,28.1,43058.9531,0.1117,13.9093,3.214,2,1.715,3,,,,,,
,2011,05I006705,05I006,ELK CITY HIGH SCHOOL,365,23.6,48345.1275,0.5394,21.169,3.5,1.5,2.144,3,8,9,7,8.5,16,2
,2011,05I031105,05I031,SAYRE ELEMENTARY,367,19.4,44942.1577,0.3686,18.2538,3.167,1,1.084,1,,,,,,
,2011,05I031505,05I031,SAYRE MIDDLE SCHOOL,147,9.1,44700.1644,0.2616,16.6793,1.166,0.5,0.708,1,,,,,,
,2011,05I031705,05I031,SAYRE HIGH SCHOOL,173,13.3,45397.434,0.4136,13.7736,0.167,0.5,0.708,1,8.5,5,8,5,10,2
,2011,05I051105,05I051,ERICK ELEMENTARY,175,11.8,40625.0106,0.255,8.6514,1.714,0.5,0.5,1,,,,,,
,2011,05I051715,05I051,ERICK HIGH SCHOOL,61,8.4,42300.7831,0.2035,9.137,0.571,0.5,0.5,0.429,5,5,4,4,5,1
,2011,06I009105,06I009,OKEENE ELEMENTARY,187,9.6,44270.8943,0.4328,20.1332,0.714,0.428,0.571,1,,,,,,
,2011,06I009615,06I009,OKEENE JR HIGH SCHOOL,46,2.1,44072.7273,0.4667,21.0667,0.143,0.143,0.431,0.285,,,,,,
,2011,06I009715,06I009,OKEENE SR HIGH SCHOOL,101,8.3,45784.3776,0.4828,18.4495,0.714,0.286,0.856,0.428,10,5,6,3,9,2
,2011,06I042105,06I042,WATONGA ELEMENTARY,414,20.9,43827.0688,0.3151,17.2669,2,0.571,0.714,1,,,,,,
,2011,06I042505,06I042,WATONGA MIDDLE SCHOOL,154,9.3,44789.4907,0.2308,12.0622,0.857,1,0.5,1,,,,,,
,2011,06I042705,06I042,WATONGA HIGH SCHOOL,187,12.6,46500.1193,0.4432,24.0241,1,0.429,0.5,0.571,9,9,5,6,3,4
,2011,06I080105,06I080,GEARY ELEMENTARY,240,12.6,39975.2802,0.1654,7.4543,0,0,2.5,1,,,,,,
,2011,06I080615,06I080,GEARY JR HIGH SCHOOL,45,7.6,43992.746,0.4682,10.852,0.44,0.488,0.871,0.512,,,,,,
,2011,06I080715,06I080,GEARY HIGH SCHOOL,122,10.4,44053.5783,0.354,11.1091,0.56,0.487,1.13,0.732,10,6,6,7,9,2
,2011,06I105105,06I105,CANTON ELEMENTARY,291,18.4,42568.6764,0.4497,15.4333,1.571,0.526,1.1,1,,,,,,
,2011,06I105705,06I105,CANTON HIGH SCHOOL,106,10.3,47837.6118,0.4306,18.5275,0.929,0.526,0.5,1,5,5,6,5,4,2
,2011,07I001110,07I001,SILO ELEMENTARY,435,24.6,45253.7914,0.4472,14.1279,3,0.34,1.191,1,,,,,,
,2011,07I001610,07I001,SILO JR HIGH SCHOOL,115,7.4,41239.6694,0.1322,11.255,0.5,0.33,0.996,1,,,,,,
,2011,07I001705,07I001,SILO HIGH SCHOOL,214,11.8,43628.9747,0.3543,11.7515,1.5,0.33,1.174,1,8,6,6,4,2,2
,2011,07I002105,07I002,ROCK CREEK ELEMENTARY,337,18.5,43506.2155,0.1661,14.9472,2.429,0.5,2.426,1,,,,,,
,2011,07I002705,07I002,ROCK CREEK HIGH SCHOOL,136,10.1,41709.7092,0.4085,12.9609,0.571,0.5,1.644,1,3,6,6,5,0,3
,2011,07I003105,07I003,ACHILLE ELEMENTARY,255,14.2,41798.3626,0.1834,12.7272,1,0,3.428,1,,,,,,
,2011,07I003705,07I003,ACHILLE HIGH SCHOOL,126,6.6,42902.465,0.0653,14.4352,1,0.285,0.572,0.895,6,5,3,4,1,0
,2011,07I004105,07I004,WARD EAST ELEMENTARY,184,10.7,45438.305,0.2134,21.8273,1.429,0,1.475,0.714,,,,,,
,2011,07I004110,07I004,WARD WEST ELEMENTARY,396,19.2,39317.2887,0.2659,17.5694,1.571,0,1.286,0.857,,,,,,
,2011,07I004505,07I004,COLBERT MIDDLE SCHOOL,115,8.4,43600.9256,0.373,15.5781,1,0.429,1.143,1,,,,,,
,2011,07I004715,07I004,COLBERT HIGH SCHOOL,216,16.1,44197.6831,0.4159,13.5828,2,0.571,1.001,0.857,5,8,6,4,7,4
,2011,07I005105,07I005,CADDO ELEMENTARY,365,22.6,42065.2328,0.2051,11.807,2.5,0.428,0.143,1,,,,,,
,2011,07I005715,07I005,CADDO HIGH SCHOOL,139,10.1,43317.5817,0.4041,16.1122,1.357,0.429,0.428,1,5,4,3,4.5,3,4
,2011,07I040105,07I040,BENNINGTON ELEMENTARY,185,11.9,42095.9319,0.5169,14.1957,1.324,0.5,1.071,1,,,,,,
,2011,07I040705,07I040,BENNINGTON HIGH SCHOOL,70,6.4,42599.8129,0.6025,8.3366,0.503,0.5,0.5,1,9,4,4,5,0,2
,2011,07I048105,07I048,CALERA ELEMENTARY,455,28.4,41157.2338,0.3066,10.9298,3.674,0.429,1.429,0.571,,,,,,
,2011,07I048705,07I048,CALERA HIGH SCHOOL,178,12.9,45485.0677,0.4666,12.7007,1,1,0.571,1,8,5,4,8,5,2
,2011,07I072105,07I072,WASHINGTON IRVING ELEMENTARY,594,25.9,47008.0219,0.5014,12.3393,3,1.286,2.18,1,,,,,,
,2011,07I072110,07I072,ROBERT E. LEE ELEMENTARY,205,11.6,45636.9816,0.5985,9.8677,2,1,1.982,1,,,,,,
,2011,07I072115,07I072,NORTHWEST HEIGHTS ELEMENTARY,579,29,47626.894,0.6213,13.5951,3,1.286,2.18,1,,,,,,
,2011,07I072125,07I072,DURANT INTERMEDIATE ELEMENTARY SCHOOL,711,38.8,50342.4841,0.6781,17.2874,6.333,2,2.16,2,,,,,,
,2011,07I072500,07I072,DURANT MIDDLE SCHOOL,481,28.1,48538.1445,0.9086,13.0457,4,1.166,1,2,,,,,,
,2011,07I072705,07I072,DURANT HIGH SCHOOL,843,49.2,50694.458,0.817,15.6064,6.413,4.408,2,4,11,8,7,4,9,4
,2011,08I011105,08I011,HYDRO-EAKLY ELEMENTARY,274,17.7,39414.0929,0.1129,13.8483,1.333,0.333,0,1,,,,,,
,2011,08I011505,08I011,HYDRO-EAKLY MIDDLE SCHOOL,95,6.3,41548.3004,0.3164,10.7104,0.834,0.333,0,0.5,,,,,,
,2011,08I011715,08I011,HYDRO-EAKLY HIGH SCHOOL,132,10,44958.1493,0.2006,13.046,0.833,0.334,0,0.5,8,4,4.5,4,8,3
,2011,08I012105,08I012,LOOKEBA-SICKLES ELEMENTARY,179,10,43144.771,0.5,14.086,1,0.143,1,0.857,,,,,,
,2011,08I012705,08I012,LOOKEBA-SICKLES HIGH SCHOOL,71,4.8,52069.6269,0.2975,12.759,0.857,0.143,0.899,0.857,5,4,4,3,2,0
,2011,08I020105,08I020,ANADARKO EAST ELEMENTARY,320,18.1,43518.6621,0.1641,15.9193,2,1,2.29,1.2,,,,,,
,2011,08I020115,08I020,SUNSET ELEMENTARY,294,17.9,42909.8122,0.1257,14.0434,1.037,1,1.92,1.914,,,,,,
,2011,08I020120,08I020,MISSION ELEMENTARY,398,19.8,41878.9163,0.2937,12.1964,1.608,1,2.855,1.2,,,,,,
,2011,08I020510,08I020,ANADARKO MIDDLE SCHOOL,412,22.8,43492.6393,0.3177,14.5305,3.143,1.857,1.543,3.2,,,,,,
,2011,08I020705,08I020,ANADARKO HIGH SCHOOL,531,36.2,48016.3735,0.4785,16.8058,4,2,1.686,3.343,10,7,4,9,23,4
,2011,08I033105,08I033,CARNEGIE ELEMENTARY,322,20,43882.0354,0.4859,17.7772,1,1,0.333,1,,,,,,
,2011,08I033510,08I033,CARNEGIE MIDDLE SCHOOL,141,9.5,42987.1538,0.3159,12.0224,0.429,0.181,0.476,0.993,,,,,,
,2011,08I033705,08I033,CARNEGIE HIGH SCHOOL,160,13.2,44219.3553,0.281,12.6006,1,0.819,1.619,1,7,5,4,5,4,3
,2011,08I056105,08I056,APACHE ELEMENTARY,352,20.1,43502.7399,0.2776,13.4515,1,0.285,1.429,1,,,,,,
,2011,08I056505,08I056,APACHE MIDDLE SCHOOL,84,8,42533.5084,0.2947,15.2248,1,0.285,0.143,1,,,,,,
,2011,08I056705,08I056,APACHE HIGH SCHOOL,162,14.4,44956.3586,0.176,13.17,1,0.43,0.428,0.86,6,5,6,5.5,6.5,0
,2011,08I064105,08I064,CYRIL ELEMENTARY,253,13.5,43439.037,0.2222,18.1481,0.85,0.285,1.5,1,,,,,,
,2011,08I064715,08I064,CYRIL HIGH SCHOOL,94,9.5,44495.5789,0.2105,13.7895,0,0.715,1.5,1,5,4,5,5,3,0
,2011,08I086105,08I086,GRACEMONT ELEMENTARY,117,9.8,36760.1506,0.4594,20.0415,0.25,0.125,1.125,0.936,,,,,,
,2011,08I086705,08I086,GRACEMONT HIGH SCHOOL,46,5.2,32627.7639,0.3271,22.0406,0.25,0.125,0.438,0,8,6,6,7,0,0
,2011,08I160105,08I160,CEMENT ELEMENTARY,177,10.6,41075.4468,0.0941,11.3716,0,0.25,0.38,1,,,,,,
,2011,08I160715,08I160,CEMENT HIGH SCHOOL,86,5.6,42204.4484,0.0445,7.7171,0,0.25,0.37,0,5,4,4,3,0,0
,2011,08I161105,08I161,HINTON ELEMENTARY,370,19.1,41457.1578,0.408,12.6125,1,0.22,0.99,1,,,,,,
,2011,08I161610,08I161,HINTON MIDDLE SCHOOL,146,7.6,41433.9073,0.1113,9.4887,1,0.145,1.72,1,,,,,,
,2011,08I161705,08I161,HINTON HIGH SCHOOL,203,12.7,45498.8217,0.37,11.1485,0,0.145,1.72,1.71,7,6,4,5,4,2
,2011,08I167105,08I167,FORT COBB-BROXTON LOWER ELEMENTARY,181,8.6,46244.0504,0.4501,22.9336,0.715,0.344,1.397,0.501,,,,,,
,2011,08I167505,08I167,FORT COBB-BROXTON MIDDLE SCHOOL,72,4.6,47414.3513,0.6561,22.6222,0.713,0.343,0.461,0.499,,,,,,
,2011,08I167705,08I167,FORT COBB-BROXTON HIGH SCHOOL,92,8.4,47775.7475,0.4578,20.0173,0.143,0.313,0.285,0,6,4,6,5,1,2
,2011,08I168105,08I168,BINGER-ONEY ELEMENTARY,240,13.9,43154.2714,0.4256,17.5953,1,0.5,1.287,1,,,,,,
,2011,08I168705,08I168,BINGER-ONEY HIGH SCHOOL,98,7.5,45879.7173,0.2,17.0953,1,0.5,0.428,0.115,5,4,4,5,1,0
,2011,09C029105,09C029,RIVERSIDE ELEMENTARY,166,12.4,42721.5344,0.3526,16.0464,1,0.143,0.5,0,,,,,,
,2011,09C031105,09C031,BANNER ELEMENTARY,195,11.8,42071.2836,0.0846,7.9456,1,0,0.044,1.007,,,,,,
,2011,09C070105,09C070,DARLINGTON ELEMENTARY,238,13.6,43418.3613,0.3053,13.8944,0,0.714,2.143,0,,,,,,
,2011,09C162105,09C162,MAPLE ELEMENTARY,157,10.1,41165.2534,0.3098,13.3664,0.429,0.143,0.286,0,,,,,,
,2011,09I022105,09I022,PIEDMONT ELEMENTARY,490,26.9,44514.9362,0.2746,13.9822,2,0.8,2.114,1,,,,,,
,2011,09I022110,09I022,PIEDMONT PRIMARY ELEMENTARY,184,9,41804.7778,0.4444,10.2222,1,0.2,0.293,1,,,,,,
,2011,09I022115,09I022,STONE RIDGE ELEMENTARY,414,20.4,42959.1176,0.2451,9.5784,1,0,2,1,,,,,,
,2011,09I022120,09I022,NORTHWOOD ELEMENTARY,414,21.5,41986.8837,0.2326,8.8993,1,1,1.933,1,,,,,,
,2011,09I022510,09I022,PIEDMONT MIDDLE SCHOOL,587,29.3,43539.6598,0.2342,12.3203,3,1,2.433,3,,,,,,
,2011,09I022705,09I022,PIEDMONT HIGH SCHOOL,657,36.4,44520.6759,0.2146,12.8293,2.856,1.519,1.003,2,7,10,8,8,11,8
,2011,09I027105,09I027,CENTRAL ELEMENTARY,505,22.5,43017.935,0.267,11.6053,4,1,5,1,,,,,,
,2011,09I027110,09I027,MYERS ELEMENTARY,438,22.1,39281.7947,0.1526,5.587,3,1.33,4.714,1.258,,,,,,
,2011,09I027115,09I027,SHEDECK ELEMENTARY,435,22.8,42125.3018,0.1383,10.7636,1.715,1.33,4.302,1,,,,,,
,2011,09I027120,09I027,RANCHWOOD ELEMENTARY,534,26.6,43257.6014,0.1342,12.5411,2,1,4,1,,,,,,
,2011,09I027125,09I027,SURREY HILLS ELEMENTARY,451,21.6,41511.8545,0.1916,11.5883,2,1,2,1,,,,,,
,2011,09I027130,09I027,PARKLAND ELEMENTARY,579,26.6,43702.9893,0.2087,18.6954,3.285,1,3,1,,,,,,
,2011,09I027135,09I027,SKYVIEW ELEMENTARY,787,39.5,41692.5842,0.2523,10.2484,2.978,2,4,2,,,,,,
,2011,09I027510,09I027,INDEPENDENCE MIDDLE SCHOOL,747,40.9,43559.7144,0.1643,12.8616,5,2,1.5,3,,,,,,
,2011,09I027515,09I027,LAKEVIEW MIDDLE SCHOOL,844,41.4,45029.9433,0.1588,17.0441,5,2,1.5,3,,,,,,
,2011,09I027705,09I027,YUKON HIGH SCHOOL,2122,105.2,44075.8842,0.3202,12.6733,13.051,6.34,2.143,7.877,14.5,12,11,11,16,8
,2011,09I034110,09I034,HILLCREST ELEMENTARY,370,19,41290.2105,0.2105,10.4737,1,0.8,2.59,1.264,,,,,,
,2011,09I034120,09I034,LINCOLN ELEMENTARY,318,17.3,44021.2618,0.2586,14.5027,2,1,3.777,1.18,,,,,,
,2011,09I034130,09I034,WEBSTER ELEMENTARY,162,9.8,41257.457,0.313,9.5363,1,0.2,2.056,1.14,,,,,,
,2011,09I034135,09I034,ROSE WITCHER ELEMENTARY,354,20.5,41464.5388,0.3421,9.6231,2,1,2.181,1.11,,,,,,
,2011,09I034510,09I034,LESLIE F. ROBLYER MIDDLE SCHOOL,340,18.2,41234.3801,0.3051,12.6732,3,1,1.565,1.709,,,,,,
,2011,09I034610,09I034,ETTA DALE JR HIGH SCHOOL,166,11.4,45517.0787,0.3657,14.1824,1.683,0.571,2.233,2.557,,,,,,
,2011,09I034705,09I034,EL RENO HIGH SCHOOL,826,40.3,43614.9799,0.2009,14.3827,5.978,2.429,2.058,5.038,12,9,9,7,6,6
,2011,09I057105,09I057,UNION CITY ELEMENTARY,220,10,40870.1,0,12.1,0.429,0.286,0.572,0.571,,,,,,
,2011,09I057705,09I057,UNION CITY HIGH SCHOOL,85,6.6,42687.11,0,9.5651,1,0.285,0.143,0,5,5,7,3,0,3
,2011,09I069105,09I069,MUSTANG ELEMENTARY,674,35.8,42726.3032,0.1959,9.1565,2.672,1.496,1.967,2,,,,,,
,2011,09I069110,09I069,MUSTANG VALLEY ELEMENTARY,700,36.2,46901.2103,0.1918,16.3885,1,1.53,3.6,1,,,,,,
,2011,09I069115,09I069,MUSTANG LAKEHOMA ELEMENTARY,653,34,45162.3249,0.2743,14.7869,2,1.564,2.65,2,,,,,,
,2011,09I069120,09I069,MUSTANG TRAILS ELEMENTARY,779,37.6,45016.2046,0.1687,14.9682,6.946,2.28,3.4,2,,,,,,
,2011,09I069125,09I069,MUSTANG CREEK ELEMENTARY,662,38.1,42835.1726,0.2344,11.2959,2.778,2.03,1.9,1.421,,,,,,
,2011,09I069130,09I069,MUSTANG EDUCATION CTR,356,8.6,40608.524,0.3058,7.1449,1,0.531,1.2,1,,,,,,
,2011,09I069135,09I069,MUSTANG CENTENNIAL ELEMENTARY,559,30.6,43723.1851,0.0889,14.1014,3.744,1.749,3.4,2,,,,,,
,2011,09I069505,09I069,MUSTANG MIDDLE SCHOOL,1003,50.6,44810.1923,0.2098,12.3834,4.839,2.26,3.05,3.1,,,,,,
,2011,09I069510,09I069,MUSTANG NORTH MIDDLE SCHOOL,1008,48.8,42702.9715,0.2297,9.8017,7.056,2.26,3.1,3,,,,,,
,2011,09I069705,09I069,MUSTANG HIGH SCHOOL,1750,87.3,47827.2026,0.3308,15.9569,10,5.39,3.7,8.421,13.5,15,14.5,10,15.5,6
,2011,09I069710,09I069,MUSTANG MID-HIGH,685,29.8,43453.2649,0.2149,10.2147,6,1.91,1.5,3,,,,,,
,2011,09I076105,09I076,CALUMET ELEMENTARY,138,8.3,41489.7588,0.2208,9.7545,0.333,0.125,0,1.003,,,,,,
,2011,09I076610,09I076,CALUMET JR HIGH SCHOOL,39,2.8,45051.3904,0.3963,13.441,0.333,0.125,0,0.286,,,,,,
,2011,09I076705,09I076,CALUMET HIGH SCHOOL,98,6.3,41602.6941,0.4526,14.9241,0.742,0.125,0,0.428,7,5,4.5,4,4,0
,2011,10C072105,10C072,ZANEIS ELEMENTARY,293,18.1,41951.3862,0.0945,13.9456,0,0,0.286,0,,,,,,
,2011,10I019110,10I019,CHARLES EVANS ELEMENTARY,651,34.7,41071.6736,0.2243,8.5768,3.983,1.5,1.489,2,,,,,,
,2011,10I019120,10I019,JEFFERSON ELEMENTARY,247,16.9,40463.0845,0.1773,8.2166,2,0.508,0.833,1,,,,,,
,2011,10I019125,10I019,LINCOLN ELEMENTARY,274,16.5,41469.7401,0.2423,8.503,2,0.508,0.76,1.013,,,,,,
,2011,10I019135,10I019,WILL ROGERS ELEMENTARY,501,25.4,41074.2886,0.1182,10.5534,2.994,0.5,1.5,2,,,,,,
,2011,10I019505,10I019,ARDMORE MIDDLE SCHOOL,614,36,42606.2304,0.3327,11.7814,3.677,1.572,2.883,2.667,,,,,,
,2011,10I019705,10I019,ARDMORE HIGH SCHOOL,780,36.8,42335.0185,0.3111,9.2816,4.602,3,1.417,4.209,14,7,8,6.5,15,3
,2011,10I021105,10I021,SPRINGER ELEMENTARY,181,11.9,39033.7776,0.3772,9.3768,1.5,0.36,0.31,0.5,,,,,,
,2011,10I021705,10I021,SPRINGER HIGH SCHOOL,57,6,41852.5,0.3333,14.9375,1,0.24,0.31,0.5,7,6,9,4,9,0
,2011,10I027105,10I027,PLAINVIEW PRIMARY ELEMENTARY,399,21.7,42932.6945,0.2936,14.9362,1,1,1.333,1,,,,,,
,2011,10I027110,10I027,PLAINVIEW INTERMEDIATE ELEMENTARY SCHOOL,323,18.7,42379.1097,0.2349,15.9869,1.5,1,0.667,1.167,,,,,,
,2011,10I027505,10I027,PLAINVIEW MIDDLE SCHOOL,346,17.3,43907.6275,0.4327,15.7881,2.5,0.833,0.5,1.688,,,,,,
,2011,10I027705,10I027,PLAINVIEW HIGH SCHOOL,364,18.4,43212.0751,0.5068,15.8382,3,1.6,0.5,1.021,6,4,9,4.5,22,2
,2011,10I032105,10I032,LONE GROVE INTERMEDIATE SCHOOL,341,16.9,42907.0608,0.1608,17.8879,3,0.714,0.75,1.142,,,,,,
,2011,10I032110,10I032,LONE GROVE PRIMARY ELEMENTARY,478,25.7,41109.9153,0.2886,12.6597,3.472,1,1.107,1.286,,,,,,
,2011,10I032505,10I032,LONE GROVE MIDDLE SCHOOL,352,22.1,42369.3999,0.2198,14.061,3,0.857,0.75,1.286,,,,,,
,2011,10I032705,10I032,LONE GROVE HIGH SCHOOL,400,28.8,42488.963,0.1986,14.8657,2.356,1.143,0.75,2.714,10,7,8,4.5,10.5,2
,2011,10I043105,10I043,WILSON ELEMENTARY,332,19.2,41954.3443,0.1785,15.2558,1,1,0.429,1,,,,,,
,2011,10I043705,10I043,WILSON HIGH SCHOOL,134,11.8,45339.4759,0.2223,15.9844,1,1,0.571,1,7,5,4,7,6,2
,2011,10I055105,10I055,HEALDTON ELEMENTARY,271,15.4,42824.0843,0.1022,13.1463,1.571,0,0.2,1,,,,,,
,2011,10I055505,10I055,HEALDTON MIDDLE SCHOOL,122,7.1,42017.7796,0.0599,12.4003,1,0.285,0.429,0.714,,,,,,
,2011,10I055705,10I055,HEALDTON HIGH SCHOOL,142,9.9,42703.8352,0.2609,18.6514,1,0.715,0.429,1,4.5,4.5,3,4.5,3,0
,2011,10I074105,10I074,FOX ELEMENTARY,214,12.3,43901.6473,0.2548,13.0111,0.132,0.25,2.135,1,,,,,,
,2011,10I074705,10I074,FOX HIGH SCHOOL,103,7,45748.9264,0.053,21.4603,1,0.25,0.355,0,6,4,5,5,5,1
,2011,10I077105,10I077,DICKSON ELEMENTARY,368,18.9,43078.526,0.0074,15.4565,0.39,0.34,0.25,1,,,,,,
