RecordNumber,YR,SchoolCode,DistrictCode,Site,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,LanguageArts,Science,Math,SocialStudies,FineArts,Languages
,2015,21I002505,21I002,GROVE MIDDLE SCHOOL,377,22.857,47737.2796,0.325,16.0691,3.286,1.143,1.567,1.451,,,,,,
,2015,21I002705,21I002,GROVE HIGH SCHOOL,677,39.79,48687.1827,0.3358,14.1092,6.857,3.214,2.022,4.857,12,8,10,9.5,10,4
,2015,21I003105,21I003,KANSAS ELEMENTARY,381,22.387,43165.3192,0.1851,14.6604,5,1,0.142,1,,,,,,
,2015,21I003505,21I003,KANSAS MIDDLE SCHOOL,203,11.706,41658.0386,0.2318,14.7642,2.286,1,0.429,1,,,,,,
,2015,21I003715,21I003,KANSAS HIGH SCHOOL,298,18.765,43603.0376,0.2969,14.9557,2.714,1,1.143,1,8,6,8.5,4,13,0
,2015,21I004105,21I004,COLCORD ELEMENTARY,367,20.855,43369.216,0.2028,14.2443,2.857,0,2,1.2,,,,,,
,2015,21I004715,21I004,COLCORD HIGH SCHOOL,226,17.856,44803.7634,0.152,12.8238,2,1,1,1,8,5,5,5.5,6,1
,2015,21I005105,21I005,OAKS-MISSION ELEMENTARY,160,9.141,51299.639,0.1873,16.4971,0.714,0.25,0.25,0.5,,,,,,
,2015,21I005715,21I005,OAKS-MISSION HIGH SCHOOL,101,9.502,44502.631,0.3386,9.6217,0.429,0.25,1.25,0.4,4,4,5,5,5,0
,2015,22I005105,22I005,VICI ELEMENTARY,257,16.15,41476.4087,0.0774,8.5387,0,0.5,0.975,1,,,,,,
,2015,22I005705,22I005,VICI HIGH SCHOOL,93,8.536,44306.701,0.2636,13.6259,0,0.5,0.5,1.25,6,5.5,4.5,5.5,9,2
,2015,22I008105,22I008,SEILING ELEMENTARY,261,18.398,44517.2301,0.3478,17.1653,0.856,0.286,1.184,0.714,,,,,,
,2015,22I008615,22I008,SEILING JR HIGH SCHOOL,100,6.501,47157.9757,0.2418,17.7042,1.716,0.285,0.539,0.5,,,,,,
,2015,22I008715,22I008,SEILING SR HIGH SCHOOL,91,8.643,45335.8787,0.1488,18.4066,0.428,0.429,0.826,0.5,10,5,4,3,8.5,2
,2015,22I010105,22I010,TALOGA ELEMENTARY,71,8.125,41986.8308,0.2308,11.6923,0,0.25,1,0.25,,,,,,
,2015,22I010705,22I010,TALOGA HIGH SCHOOL,15,3.625,46387.8621,0.5172,7.7586,0,0.375,0.375,0.375,5,4,4,3,2,0
,2015,23I002105,23I002,FARGO ELEMENTARY,134,13.25,42471.7736,0.1981,13.1132,0.375,0.25,0.75,0.5,,,,,,
,2015,23I002705,23I002,FARGO HIGH SCHOOL,63,6.625,41974.3396,0.3019,7.434,0.5,0.25,0.5,1,6,4,6,6,5,2
,2015,23I003105,23I003,ARNETT ELEMENTARY,153,11.537,40513.305,0.1455,9.195,0.5,0,0.143,0.571,,,,,,
,2015,23I003705,23I003,ARNETT HIGH SCHOOL,56,7.16,44379.4693,0.5612,10.9162,0.5,0.429,0.285,0.875,6,5,4,4,3,2
,2015,23I039105,23I039,GAGE ELEMENTARY,55,8.808,40671.6621,0.2463,5.9933,0.857,0.212,0.339,0.54,,,,,,
,2015,23I039705,23I039,GAGE HIGH SCHOOL,23,3.549,47204.2829,0.3018,8.4342,0.143,0.212,0.225,0.25,6,2,3,0.5,2,0
,2015,23I042105,23I042,SHATTUCK ELEMENTARY,287,21.114,42026.6648,0.2072,12.6575,1.875,0.25,1.5,1,,,,,,
,2015,23I042705,23I042,SHATTUCK HIGH SCHOOL,98,8.5,43177.2941,0.4412,13.0147,1.125,0.375,0.625,1,11,4,5,3,5,2
,2015,24I001105,24I001,WAUKOMIS ELEMENTARY,290,14.518,42617.6471,0.0931,13.4923,1,0.5,0.833,1,,,,,,
,2015,24I001705,24I001,WAUKOMIS HIGH SCHOOL,106,6.976,41695.8142,0.2833,12.1924,1,0.333,0.583,0.84,6,6,6,5.5,4,0
,2015,24I018105,24I018,KREMLIN-HILLSDALE ELEMENTARY,217,11.74,44223.7649,0.3139,15.8795,2,0,0.25,0.5,,,,,,
,2015,24I018705,24I018,KREMLIN-HILLSDALE HIGH SCHOOL,86,6.73,40134.0267,0.4183,14.4837,0,0.625,0.25,0.5,9,5,7,5.5,5,2
,2015,24I042105,24I042,CHISHOLM ELEMENTARY,503,24.86,40134.634,0.1162,9.8905,2.988,1,1.814,0.9,,,,,,
,2015,24I042505,24I042,CHISHOLM MIDDLE SCHOOL,241,13.715,40339.1178,0.2396,10.3958,1.995,0.857,0.786,1,,,,,,
,2015,24I042705,24I042,CHISHOLM HIGH SCHOOL,296,18.626,44764.0395,0.2608,17.4609,1.978,0.857,0.786,1.857,6,8,9,5.5,10,3
,2015,24I047105,24I047,GARBER ELEMENTARY,264,14.227,43244.1133,0.2812,17.4314,0,0.5,1.215,0.857,,,,,,
,2015,24I047715,24I047,GARBER HIGH SCHOOL,114,7.275,44097.3196,0.2159,15.1024,0.5,0.5,1.499,0.571,4,4,5,3.5,1,0
,2015,24I056105,24I056,PIONEER-PLEASANT VALE ELEMENTARY,308,18.408,43143.6875,0.2082,18.4514,2,0.5,1.015,1,,,,,,
,2015,24I056610,24I056,PIONEER-PLEASANT VALE JR HIGH SCHOOL,78,6.534,38855.678,0.1359,13.3339,1,0.25,0.901,0.251,,,,,,
,2015,24I056705,24I056,PIONEER-PLEASANT VALE HIGH SCHOOL,150,7.988,49396.8453,0.4015,20.9691,1,0.25,1.084,0.251,2.5,4,2,2.5,3,1
,2015,24I057105,24I057,ADAMS ELEMENTARY,345,19.045,41129.2728,0.1575,6.2098,4.917,0.995,3.491,1,,,,,,
,2015,24I057115,24I057,CARVER EARLY CHILDHOOD CENTER,141,8.925,42662.521,0.1705,11.1174,0,0,0.33,0.969,,,,,,
,2015,24I057120,24I057,COOLIDGE ELEMENTARY,517,27.315,42075.5263,0.2197,7.8513,1.5,1,3.304,1,,,,,,
,2015,24I057125,24I057,EISENHOWER ELEMENTARY,160,8.272,43220.1402,0.3982,13.1128,1,0,1.531,1,,,,,,
,2015,24I057130,24I057,GARFIELD ELEMENTARY,709,38.016,42288.9836,0.1726,8.2042,1.254,1,3.518,1,,,,,,
,2015,24I057132,24I057,GLENWOOD ELEMENTARY,495,23.925,43752.0585,0.2503,11.793,6.471,0.989,1.917,1.488,,,,,,
,2015,24I057137,24I057,HAYES ELEMENTARY,340,16.66,42085.054,0.1801,10.8433,1,1,1.622,1,,,,,,
,2015,24I057140,24I057,HOOVER ELEMENTARY,336,16.771,43579.5719,0.1193,10.8201,4.469,1,1.825,1,,,,,,
,2015,24I057160,24I057,McKINLEY ELEMENTARY,292,16.48,44100.6068,0.182,11.0223,1,1,1.305,1,,,,,,
,2015,24I057165,24I057,MONROE ELEMENTARY,418,22.666,44076.414,0.2127,10.4736,6.602,1,2.897,1.475,,,,,,
,2015,24I057170,24I057,PRAIRIE VIEW ELEMENTARY,517,25.222,43792.4828,0.2889,12.1466,2,1,1.824,1,,,,,,
,2015,24I057175,24I057,TAFT ELEMENTARY,349,19,43695.4211,0.1579,10.0319,1,1,1.864,1,,,,,,
,2015,24I057505,24I057,EMERSON MIDDLE SCHOOL,417,21.838,46768.2022,0.389,15.5314,4.024,1,1.677,2,,,,,,
,2015,24I057510,24I057,LONGFELLOW MIDDLE SCHOOL,490,26.879,42940.3624,0.248,8.6156,4,1.081,2.731,2,,,,,,
,2015,24I057515,24I057,DEWITT WALLER MIDDLE SCHOOL,657,33.135,46023.7211,0.4314,13.8892,8.649,2,1.561,2,,,,,,
,2015,24I057705,24I057,ENID HIGH SCHOOL,1868,89.465,45516.6266,0.345,12.9726,19.015,7.252,7.968,8,13,13.5,12,10.5,22.5,14
,2015,24I085105,24I085,DRUMMOND ELEMENTARY,224,12.68,43736.6719,0.1909,17.8817,1.14,0,0.25,1,,,,,,
,2015,24I085705,24I085,DRUMMOND HIGH SCHOOL,92,7.68,43295.8333,0.2057,19.0807,0.86,0,0.25,0,5,4,4,4,5,0
,2015,24I094105,24I094,COVINGTON-DOUGLAS ELEMENTARY,185,13.267,41179.9201,0.1108,10.957,0.5,0.424,0.36,0.285,,,,,,
,2015,24I094705,24I094,COVINGTON-DOUGLAS HIGH SCHOOL,87,7.3,44485.4795,0.3263,11.7534,0.5,0.431,0.365,0.855,4,4,3,3,2,2
,2015,25C016105,25C016,WHITEBEAD ELEMENTARY,403,27.333,44380.9681,0.1422,16.3072,2.296,0,1.095,0.622,,,,,,
,2015,25I002105,25I002,STRATFORD ELEMENTARY,333,18,43637.8333,0.2778,14.5556,1.25,0.01,2.25,0.99,,,,,,
,2015,25I002505,25I002,STRATFORD MIDDLE SCHOOL,159,9.77,41263.0502,0.2303,9.5496,1,0.75,1.5,1,,,,,,
,2015,25I002715,25I002,STRATFORD HIGH SCHOOL,227,12.28,42154.6417,0.3208,14.6026,1,0.75,0.45,1.25,6,5,5,7,4,0
,2015,25I005105,25I005,PAOLI ELEMENTARY,178,10.753,42890.9142,0.1461,15.8861,1,0,0.143,0.5,,,,,,
,2015,25I005705,25I005,PAOLI HIGH SCHOOL,83,7.143,46990.4802,0.3801,20.0612,1,0.083,0.285,0.5,6,4,4,7,3,0
,2015,25I007105,25I007,MAYSVILLE ELEMENTARY,265,11.64,47665.1203,0.3213,16.3625,1,0.2,0.13,1,,,,,,
,2015,25I007715,25I007,MAYSVILLE HIGH SCHOOL,111,8.4,47281.9048,0.2381,13.8095,1,0.8,0.13,0.4,5,4,4,3,4,0
,2015,25I009105,25I009,LINDSAY ELEMENTARY,698,36.76,43359.7388,0.2222,13.4454,5,1,1.5,2,,,,,,
,2015,25I009505,25I009,LINDSAY MIDDLE SCHOOL,272,15.242,41771.8803,0.1797,12.0619,2,1,0.5,1,,,,,,
,2015,25I009705,25I009,LINDSAY HIGH SCHOOL,320,20.619,44651.535,0.2367,13.2882,1.922,0.833,0.833,1,8,6,7,9,7,2
,2015,25I018105,25I018,JEFFERSON EARLY LRNING CTR,176,8.264,40146.5392,0,10.6481,1,0.075,0.2,1,,,,,,
,2015,25I018110,25I018,JACKSON ELEMENTARY,291,14.98,39086.7824,0.1622,7.8071,3,0.425,0.4,1,,,,,,
,2015,25I018115,25I018,LEE ELEMENTARY,224,13.92,42507.1121,0.2457,17.033,4.503,1,0.4,1,,,,,,
,2015,25I018610,25I018,PAULS VALLEY JR HIGH SCHOOL,333,15.507,41789.7724,0.2443,11.8183,2.481,1,1.5,1.55,,,,,,
,2015,25I018705,25I018,PAULS VALLEY HIGH SCHOOL,304,20.33,45848.7949,0.3591,17.998,2.16,1,0.5,4,10,8,10,6,7,3
,2015,25I038105,25I038,CENTRAL ELEMENTARY,346,17.5,41487.8857,0.2286,10.1429,2,0.5,0.333,1,,,,,,
,2015,25I038500,25I038,WYNNEWOOD MIDDLE SCHOOL,191,13.763,42984.5964,0.3391,12.8842,1.333,0.5,0.333,1,,,,,,
,2015,25I038705,25I038,WYNNEWOOD HIGH SCHOOL,161,13.5,42922.6667,0.5926,11.2843,1,1,0.334,1.333,5,6,6,3.5,11,0
,2015,25I072105,25I072,ELMORE CITY-PERNELL ELEMENTARY,292,15.166,43018.0667,0.1978,14.7032,1,0,0.083,1,,,,,,
,2015,25I072605,25I072,ELMORE CITY JR HIGH SCHOOL,73,5.917,43760.1825,0.1408,21.3492,1,0.5,0.084,0.5,,,,,,
,2015,25I072715,25I072,SENIOR HIGH SCHOOL,132,9.416,46341.3339,0.3893,18.2129,0.5,0.5,0.167,0.5,5,5,4,3.5,9,2
,2015,26C037105,26C037,FRIEND ELEMENTARY,273,15.285,43158.8485,0.1308,12.692,0.857,0.143,0.286,0.399,,,,,,
,2015,26C096105,26C096,MIDDLEBERG ELEMENTARY,204,11.72,43436.4334,0,14.5324,1,0,0.2,0.4,,,,,,
,2015,26C131105,26C131,PIONEER ELEMENTARY,394,22.089,46064.1948,0.1552,14.2772,0.83,0.17,0.571,0.4,,,,,,
,2015,26I001105,26I001,GRAND AVENUE ELEMENTARY,542,29.366,41905.9797,0.2493,10.3799,4,0.5,1.95,1.553,,,,,,
,2015,26I001115,26I001,LINCOLN ELEMENTARY,321,16.67,45078.3443,0.2549,16.4979,2.1,0.5,1.26,1.42,,,,,,
,2015,26I001120,26I001,BILL WALLACE EC CTR,589,29.784,43526.0543,0.1148,13.5408,1,0.5,2.15,2,,,,,,
,2015,26I001510,26I001,CHICKASHA MIDDLE SCHOOL,341,18.979,43208.8624,0.23,12.8055,1.9,0.5,1.37,2,,,,,,
,2015,26I001705,26I001,CHICKASHA HIGH SCHOOL,729,39.88,45440.4213,0.3232,16.1532,2.848,2,2.66,4.072,4,5,4.5,6.5,13.5,2
,2015,26I002105,26I002,MINCO ELEMENTARY,283,17.525,42662.4822,0.2471,17.8585,0.75,0.34,0.98,0,,,,,,
,2015,26I002505,26I002,MINCO MIDDLE SCHOOL,121,6.315,46825.1781,0.4481,21.5297,0.25,0.33,0,1,,,,,,
,2015,26I002715,26I002,MINCO HIGH SCHOOL,167,12.16,44445.9704,0.2327,17.5107,1,0.33,0,1,4,6,6,5,10,0
,2015,26I051105,26I051,NINNEKAH ELEMENTARY,340,16.714,40883.3912,0.0598,8.1624,1,0.143,1.143,1,,,,,,
,2015,26I051610,26I051,NINNEKAH JR HIGH SCHOOL,76,4.001,48621.8445,0.4999,15.8913,0.286,0.286,0.572,0.857,,,,,,
,2015,26I051705,26I051,SENIOR HIGH SCHOOL,141,7.428,45326.602,0.4424,10.7694,0.571,0.571,1,1,6,5,3.5,4,4,1
,2015,26I056105,26I056,ALEX ELEMENTARY,208,10.957,38036.2325,0.0712,11.2509,0.123,0.5,0.64,0.5,,,,,,
,2015,26I056715,26I056,ALEX HIGH SCHOOL,101,6.52,46452.6074,0.1871,10.2071,0.877,0.5,0.5,0.5,4,4,4,4,7,0
,2015,26I068105,26I068,RUSH SPRINGS ELEMENTARY,274,17.285,44198.5537,0.1157,18.7602,2,0,0.428,1,,,,,,
,2015,26I068505,26I068,RUSH SPRINGS MIDDLE SCHOOL,141,6.218,42079.6076,0.1838,18.3311,1,0.5,1.426,1,,,,,,
,2015,26I068705,26I068,RUSH SPRINGS HIGH SCHOOL,159,11.866,45746.8397,0.1926,21.2499,1,0.5,1.068,1,6,5,6,6,6,3
,2015,26I095105,26I095,BRIDGE CREEK ELEMENTARY,752,41.804,40566.429,0.0978,8.9922,3,1,1.429,2.334,,,,,,
,2015,26I095505,26I095,BRIDGE CREEK MIDDLE SCHOOL,315,16.07,43565.2769,0.04,14.5255,1.223,1,0.5,1.333,,,,,,
,2015,26I095705,26I095,BRIDGE CREEK HIGH SCHOOL,430,23.071,44130.0767,0.3015,16.8897,2,1,0.644,1.404,9,6,7,6,7,2
,2015,26I097105,26I097,TUTTLE ELEMENTARY,619,33.55,41990.4024,0.1788,13.2578,2,1.417,2.2,3,,,,,,
,2015,26I097110,26I097,TUTTLE INTERMEDIATE ELEMENTARY SCHOOL,296,15.05,43000.1329,0.1329,17.7542,2.9,0.4,0.5,1,,,,,,
,2015,26I097505,26I097,TUTTLE MIDDLE SCHOOL,411,22.038,43925.2655,0.2341,17.0828,2.406,1,0.75,2,,,,,,
,2015,26I097705,26I097,TUTTLE HIGH SCHOOL,509,33.512,42070.8105,0.234,12.9351,2,1.183,0.55,3,8,6,9,6,5,2
,2015,26I099105,26I099,VERDEN ELEMENTARY,180,11.778,41343.6067,0.0528,11.7928,0.143,0.415,1.998,1,,,,,,
,2015,26I099705,26I099,VERDEN HIGH SCHOOL,85,5.514,48967.7185,0.2726,22.554,0.572,0.415,0.165,0.25,4,5,3,5,0,1
,2015,26I128105,26I128,AMBER-POCASSET ELEMENTARY,260,14.142,43182.3646,0.0707,12.5552,1.85,0.286,0.5,0.999,,,,,,
,2015,26I128615,26I128,AMBER-POCASSET JR HIGH SCHOOL,113,5.953,40494.3726,0.2622,13.0818,0.864,0.286,0.534,0.5,,,,,,
,2015,26I128715,26I128,AMBER-POCASSET HIGH SCHOOL,104,7.66,48797.6501,0.1471,14.9179,0.286,0.428,0.392,0.5,5,5,4,4,1,2
,2015,27I054105,27I054,MEDFORD ELEMENTARY,204,14.09,42571.2562,0.2027,10.787,1,0.42,1.638,1,,,,,,
,2015,27I054705,27I054,MEDFORD HIGH SCHOOL,75,8.251,43745.0006,0.2076,9.2434,1,0.42,0.712,1,5,4,7,4,12,3
,2015,27I090105,27I090,POND CREEK-HUNTER ELEMENTARY,164,10.343,42897.0318,0.3181,8.2684,0.86,0.2,0.34,1,,,,,,
,2015,27I090505,27I090,POND CREEK-HUNTER MIDDLE SCHOOL,99,5.41,50935.8595,0.7007,12.8741,1.5,0.3,0.33,1,,,,,,
,2015,27I090705,27I090,POND CREEK-HUNTER HIGH SCHOOL,87,7.947,45966.9058,0.6065,12.1879,0.64,0.5,0.33,1,6,6,4,4.5,9,2
,2015,27I095105,27I095,DEER CREEK-LAMONT ELEMENTARY,120,11.643,45649.3172,0.5506,16.9817,0.429,0.168,0.357,0.571,,,,,,
,2015,27I095705,27I095,DEER CREEK-LAMONT HIGH SCHOOL,57,6.607,46031.1791,0.2783,11.6221,0.571,0.298,0.072,0.75,6,5,4,3.5,8,3
,2015,28I001105,28I001,EDISON ELEMENTARY,329,16.794,42413.1833,0.0652,16.1343,1,0,2,1,,,,,,
,2015,28I001510,28I001,MANGUM MIDDLE SCHOOL,233,13.652,46146.7917,0.4039,13.1436,1.278,0,0,1,,,,,,
,2015,28I001705,28I001,MANGUM HIGH SCHOOL,181,14.861,42659.5115,0.1896,15.2441,0.722,1,0.857,1.083,3,3.5,4,2,2.5,0
,2015,28I003105,28I003,GRANITE ELEMENTARY,207,12.712,40878.1466,0.1602,11.6404,0.5,0.5,0.286,0.557,,,,,,
,2015,28I003715,28I003,GRANITE HIGH SCHOOL,69,8.259,47442.0632,0.5417,20.5995,0.5,0.567,0.286,0.557,5,5,4,4,5,1
,2015,29I066105,29I066,HOLLIS ELEMENTARY,292,15.404,41030.9011,0.0976,9.679,2,0.373,0.953,1,,,,,,
,2015,29I066510,29I066,HOLLIS MIDDLE SCHOOL,118,9.666,43382.8885,0.1208,13.6739,1,0.373,0.667,0.833,,,,,,
,2015,29I066705,29I066,HOLLIS HIGH SCHOOL,130,10.001,43928.3072,0.2999,14.4818,0.666,0.254,0.666,1,5,6,6,4,6,0
,2015,30I001105,30I001,LAVERNE ELEMENTARY,349,22.233,43664.6426,0.1992,12.8733,1.357,0.5,0.375,1,,,,,,
,2015,30I001705,30I001,LAVERNE HIGH SCHOOL,139,10.785,48010.1994,0.2384,19.6406,0.5,0.5,0.375,1,6,4,6,3,14,4
,2015,30I004105,30I004,BUFFALO ELEMENTARY,229,16.937,43025.2111,0.1291,11.6535,0.25,0.5,0.5,0.7,,,,,,
,2015,30I004715,30I004,BUFFALO HIGH SCHOOL,59,6.268,44842.693,0.4462,16.0996,0.25,1,0.5,0.5,6,5,5,2,6,0
,2015,31C010105,31C010,WHITEFIELD ELEMENTARY,130,7.714,43204.4335,0.1482,11.2042,1,0,1,0.143,,,,,,
,2015,31I013105,31I013,KINTA ELEMENTARY,118,8.98,43766.4811,0.1392,14.6815,0.25,0,0.069,0.643,,,,,,
,2015,31I013705,31I013,KINTA HIGH SCHOOL,77,5.752,40866.3074,0.0435,7.0868,0.25,0,1.194,0.143,6,0,6,3,4,0
,2015,31I020105,31I020,STIGLER ELEMENTARY,603,31.855,46380.9135,0.1884,13.0673,3.572,1,1.5,1.075,,,,,,
,2015,31I020505,31I020,STIGLER MIDDLE SCHOOL,400,17.474,46211.3426,0.2207,13.1863,1.928,1,0.786,0.954,,,,,,
,2015,31I020705,31I020,STIGLER HIGH SCHOOL,393,24.221,47562.5284,0.1112,14.0294,3.5,1,1.216,1.512,8,6,7,5.5,3,2
,2015,31I037105,31I037,McCURTAIN ELEMENTARY,162,10.625,44272,0.4941,15.4471,1.375,0.25,0.25,0.125,,,,,,
,2015,31I037705,31I037,McCURTAIN HIGH SCHOOL,64,5.125,44397.2683,0.4878,13.7561,0.625,0.25,0.125,0.75,6,5.5,8,4,4,0
,2015,31I043105,31I043,KEOTA ELEMENTARY,306,21.428,39684.1982,0.0933,8.9659,1,0.5,2.105,1,,,,,,
,2015,31I043705,31I043,KEOTA HIGH SCHOOL,122,11.572,45589.9585,0.0864,20.2108,1,0.5,0.5,1,7,5,6,4,0,0
,2015,32I001105,32I001,MOSS ELEMENTARY,194,10.923,43894.3514,0.5101,13.842,0.5,0.5,0,1,,,,,,
,2015,32I001705,32I001,MOSS HIGH SCHOOL,98,4.07,40666.0934,0.3509,12.8184,0.5,0.5,0,2,4,4,6,4,1,0
,2015,32I005105,32I005,WETUMKA ELEMENTARY,327,20.87,43201.0062,0.218,13.0219,1.317,0,2.451,1,,,,,,
,2015,32I005705,32I005,WETUMKA HIGH SCHOOL,146,9.162,43030.1244,0.1455,10.6589,1.167,1,1.334,1,6,3,5,5,7,0
,2015,32I035120,32I035,ETHEL REED ELEMENTARY,418,21.796,45449.2109,0.2962,11.5497,1.909,0,1.116,1,,,,,,
,2015,32I035130,32I035,THOMAS INTERMEDIATE ELEMENTARY SCHOOL,368,21.754,43163.5561,0.2761,10.3526,2.426,0.286,0.83,0.857,,,,,,
,2015,32I035705,32I035,HOLDENVILLE HIGH SCHOOL,267,20.095,44461.5576,0.3147,12.7584,3.226,0.857,1.266,0.864,9,10,8,4.5,7,2
,2015,32I048105,32I048,CALVIN ELEMENTARY,124,11.145,42561.3279,0.1923,9.9478,1,0.571,1.143,1.714,,,,,,
,2015,32I048705,32I048,CALVIN HIGH SCHOOL,48,5.427,43631.8408,0.4212,13.4234,0,0.286,0.286,1,7,6,7,3,2,0
,2015,32I054105,32I054,STUART ELEMENTARY,185,11.381,44622.2652,0.5231,14.7491,0.5,0.143,0.285,0.905,,,,,,
,2015,32I054705,32I054,STUART HIGH SCHOOL,97,5.7,43679.1228,0.3733,12.3712,0.5,0.429,0.286,1.729,7,5,7,4.5,2,0
,2015,33I001105,33I001,NAVAJO ELEMENTARY,270,17.994,41836.3343,0.1389,13.2837,0.994,0.334,0.334,1,,,,,,
,2015,33I001610,33I001,NAVAJO JR HIGH SCHOOL,108,7.9,45230.1266,0.3163,15.6408,0.499,0.333,0.333,0.667,,,,,,
,2015,33I001705,33I001,NAVAJO HIGH SCHOOL,96,6.492,45868.7616,0.2568,15.2845,0.501,0.333,0.333,0.667,7,3,6,4.5,4,1
,2015,33I014105,33I014,DUKE ELEMENTARY,140,10.812,40667.9615,0.2075,14.1673,1.001,0.127,0,0.387,,,,,,
,2015,33I014705,33I014,DUKE HIGH SCHOOL,56,4.772,44545.264,0.1762,11.4373,0.128,0.244,0,0.916,9,3,5,3,2,0
,2015,33I018105,33I018,RIVERS ELEMENTARY,326,20.47,45763.0679,0.1597,16.1734,2.5,0.5,0.43,1,,,,,,
,2015,33I018120,33I018,ROOSEVELT ELEMENTARY,310,19.47,45658.603,0.322,15.7689,2.5,0.5,0.27,1,,,,,,
,2015,33I018125,33I018,SUNSET ELEMENTARY,490,26.47,45697.091,0.2747,15.983,2,0.5,0.43,1,,,,,,
,2015,33I018130,33I018,WASHINGTON ELEMENTARY,329,18.876,42801.6529,0.1203,11.9478,2,0.5,0.26,1,,,,,,
,2015,33I018135,33I018,WILL ROGERS ELEMENTARY,249,16.47,42703.0358,0.2593,13.1767,1,0.5,0.26,1,,,,,,
,2015,33I018145,33I018,ALTUS INTERMEDIATE SCHOOL,495,31.333,44426.4833,0.1702,13.4786,4.5,2,1,2,,,,,,
,2015,33I018625,33I018,ALTUS JR HIGH SCHOOL,497,30.343,45241.077,0.1903,16.1163,4,2,1,2,,,,,,
,2015,33I018705,33I018,ALTUS HIGH SCHOOL,890,51.779,46421.8506,0.2184,14.9384,5.038,4,2.571,4.5,11.5,11,9.5,8.5,14,8
,2015,33I025105,33I025,ELDORADO ELEMENTARY,49,8.612,37663.9573,0.3629,13.2575,0.5,0,0.204,0.5,,,,,,
,2015,33I025705,33I025,ELDORADO HIGH SCHOOL,31,3.996,44117.8679,0.1564,9.3909,0.5,0,0.063,0.125,7.5,5,4,4,0,0
,2015,33I035105,33I035,OLUSTEE ELEMENTARY,114,9.714,46578.7523,0.3676,19.7362,0,0.286,0.143,0,,,,,,
,2015,33I035705,33I035,OLUSTEE HIGH SCHOOL,39,4.714,45749.6818,0.1818,13.4533,0,0.286,0.143,0,9,4,4,4,0,2
,2015,33I054105,33I054,BLAIR ELEMENTARY,207,13.143,42157.8787,0.0652,11.1732,1,0.286,0,1,,,,,,
,2015,33I054705,33I054,BLAIR HIGH SCHOOL,89,7.143,46666.1067,0.3401,14.1816,0,0.428,0,1,6,6,4,5,2,0
,2015,34C003105,34C003,TERRAL ELEMENTARY,64,5.07,42070.217,0.1692,8.0304,0.5,0,0.427,0.286,,,,,,
,2015,34I001105,34I001,RYAN ELEMENTARY,154,12.17,43723.8291,0.2889,14.9602,0.5,0.25,0.25,0.75,,,,,,
,2015,34I001705,34I001,RYAN HIGH SCHOOL,102,8.37,47991.1589,0.2121,20.8008,0.5,0.25,0.375,0.75,5,8,4,3,0,2
,2015,34I014105,34I014,RINGLING ELEMENTARY,237,15.59,43062.6042,0.2136,15.2572,0.33,0.33,0.28,1,,,,,,
,2015,34I014610,34I014,RINGLING JR HIGH SCHOOL,93,5.803,45543.512,0.2423,17.513,0.33,0.33,0.86,0.183,,,,,,
,2015,34I014705,34I014,RINGLING HIGH SCHOOL,117,9.035,46108.0243,0.4226,18.6131,0.34,0.34,0.69,0.863,6,5,6,5,4,2
,2015,34I023105,34I023,WAURIKA ELEMENTARY,230,14.878,41740.7582,0.2016,9.8804,0,0.333,2,1,,,,,,
,2015,34I023510,34I023,WAURIKA MIDDLE SCHOOL,82,6.156,44389.8635,0.4919,12.2152,0.207,0.333,0.082,0.493,,,,,,
,2015,34I023705,34I023,WAURIKA HIGH SCHOOL,92,7.997,42269.8512,0.3511,14.5224,0.476,0.334,0.082,0.507,4,4,4,4.5,2,0
,2015,35C007105,35C007,MANNSVILLE ELEMENTARY,95,8.86,41913.3183,0.2099,11.623,0,0,0.14,1,,,,,,
,2015,35C010105,35C010,RAVIA ELEMENTARY,94,9.001,45666.3704,0.3334,12.4924,0.571,0,0,0.4,,,,,,
,2015,35I002105,35I002,MILL CREEK ELEMENTARY,102,8.858,41434.6354,0.0646,9.9676,0.286,0,0.071,0.143,,,,,,
,2015,35I002705,35I002,MILL CREEK HIGH SCHOOL,59,4.5,43834.2222,0.5238,17.6864,0.285,0,0.071,0.143,5,5,7,3,4,2
,2015,35I020105,35I020,TISHOMINGO ELEMENTARY,456,23,41155.7826,0.2174,9.6087,2,1,3,1,,,,,,
,2015,35I020505,35I020,TISHOMINGO MIDDLE SCHOOL,266,18.591,42863.2672,0.3574,12.7231,2,1,1,1,,,,,,
,2015,35I020705,35I020,TISHOMINGO HIGH SCHOOL,271,23.784,43288.261,0.5375,11.538,1,1,2.709,1,9,7,5,7,9,3
,2015,35I029105,35I029,MILBURN ELEMENTARY,133,9.875,42686.8861,0.1646,11.4304,0.5,0.071,0.125,0.25,,,,,,
,2015,35I029705,35I029,MILBURN HIGH SCHOOL,56,4.75,45219.1579,0.2632,8.9474,0,0.321,0.125,0.125,4,4,5,4,3,0
,2015,35I035105,35I035,COLEMAN ELEMENTARY,128,9.237,42250.406,0.397,19.5703,1,0.25,0.25,0.367,,,,,,
,2015,35I035705,35I035,COLEMAN HIGH SCHOOL,66,4.726,42438.4257,0.0626,13.4964,0,0.25,0.25,0.117,8,6,5.5,4,0,0
