,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,ELA_ExamCounty,ELA_GrowthIndex,Math_ExamCounty,Math_GrowthIndex,Science_ExamCounty,Science_GrowthIndex,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,Writing_ExamCounty,Writing_GrowthIndex,Overall_ExamCounty,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,DropOutRate,DropOutRate_Bonus,AP_participationIndex,AP_PerformanceIndex,AP_Bonus,GradRate,GradRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Participation,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
595,2014,ROGER MILLS,HAMMON,HAMMON HS,65I066705,90.0,A-,65I066,11.17556283206387,12.338109171397923,0.02,0.24,0.11,0.44,0.19,0.71,0.09,55.0,7.62,10.825469657775551,0.327,21.76,0.0,0.75,2.88,1.0,0.2,0.64,0.0,0.43,0.57,0.0,0.65,0.35,0.18,0.0,0.82,0.44,0.12,0.44,0.36,0.0,0.64,0.6106,0.14,0.2494,50.0,50.0,0.0,4.0,87.0,24.0,92.0,39.0,72.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,89.0,71.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.017640573318632856,0.41,0.56,0.0,0.9,5.0,0.71,0.0,0.82,0.56,1.0,0.89,1.0,4.0,1.0,A
596,2014,NOBLE,PERRY,PERRY HS,52I001705,85.0,B,52I001,10.893233186217124,10.68604115633796,0.07,0.16,0.23,0.4,0.23,0.64,0.13,313.0,17.1,10.676197941212685,0.268,11.34,0.86,0.86,1.93,1.28,0.12,0.66,0.441,0.02,0.539,0.0,0.81,0.19,0.17800000000000002,0.11,0.7120000000000001,0.1674,0.07,0.7626,0.1992,0.17,0.6308,0.621,0.1,0.27899999999999997,50.0,25.0,25.0,9.0,84.0,132.0,83.0,226.0,83.0,42.0,17.0,60.0,83.0,0.0,0.0,460.0,77.0,12.0,67.0,13.0,69.0,25.0,68.0,0.94,0.05000000000000001,0.017640573318632856,0.68,0.55,0.0,0.9,5.0,0.92,1.0,0.8543109540636042,0.55,0.0,0.75,0.0,3.0,1.0,B
597,2014,LE FLORE,BOKOSHE,BOKOSHE HS,40I026715,64.0,D,40I026,10.681848662310554,10.23120731201944,0.21,0.26,0.44,0.92,0.07,0.77,0.16,37.0,4.0,10.58745523007878,0.28600000000000003,14.04,0.14,0.29,0.14,0.29,0.22365522745411015,0.5798481245011972,0.0975,0.25,0.6525,0.07931465721040189,0.49932230102442865,0.42136304176516953,0.16659052388289677,0.12808936825885978,0.7053201078582434,0.2,0.0,0.8,0.3344,0.12,0.5456,0.12,0.4,0.48,100.0,0.0,0.0,3.0,78.0,20.0,75.0,22.0,59.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,62.0,58.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.017640573318632856,0.08,0.5,0.0,0.9,5.0,0.8,0.0,0.8543109540636042,0.29,0.0,0.11,0.0,3.0,1.0,D
598,2014,LE FLORE,WISTER,WISTER HS,40I049715,82.0,B-,40I049,10.78526965194662,9.563880407219427,0.1,0.2,0.32,0.66,0.1,0.72,0.17,165.0,10.22,10.787452387290454,0.461,17.41,1.0,0.29,1.0,0.69,0.31,0.5244,0.0639,0.29,0.6461,0.0054,0.82,0.1746,0.1001,0.23,0.6699,0.2262,0.13,0.6438,0.2291,0.21,0.5609,0.3094,0.09,0.6006,50.0,25.0,25.0,9.0,78.0,63.0,78.0,110.0,70.0,32.0,19.0,36.0,81.0,0.0,0.0,241.0,67.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,15.0,80.0,0.94,0.05000000000000001,0.017640573318632856,0.95,0.48,1.0,0.9,5.0,0.82,0.0,0.8543109540636042,0.5,0.0,0.66,0.0,2.0,0.0,B
599,2014,OKLAHOMA,CHOCTAW-NICOMA PARK,CHOCTAW HS,55I004705,94.0,A,55I004,11.277165156044557,10.458119513239328,0.05,0.09,0.27,0.31,0.25,0.66,0.09,1521.0,76.57,10.708217251884163,0.304,14.74,9.8,4.0,2.96,7.0,0.15,0.6629999999999999,0.2494,0.14,0.6106,0.081,0.46,0.45899999999999996,0.1995,0.05,0.7505,0.3007,0.03,0.6693,0.387,0.1,0.513,0.546,0.09,0.364,50.0,25.0,25.0,8.0,94.0,704.0,92.0,1028.0,82.0,163.0,57.0,290.0,90.0,0.0,0.0,2185.0,84.0,78.0,81.0,63.0,83.0,141.0,82.0,0.94,0.05000000000000001,0.017640573318632856,0.95,0.48,1.0,0.9,5.0,0.86,1.0,0.8543109540636042,0.67,0.0,0.71,0.0,4.0,1.0,A
600,2014,OKLAHOMA,MIDWEST CITY-DEL CITY,MIDWEST CITY HS,55I052715,87.0,B+,55I052,10.937241268855741,10.450394350873067,0.07,0.14,0.45,0.67,0.19,0.7,0.11,1413.0,74.65,10.738759750773424,0.249,12.53,13.0,5.41,3.0,7.87,0.23,0.6083,0.2125,0.15,0.6375,0.0945,0.37,0.5355,0.1144,0.12,0.7656,0.1472,0.08,0.7728,0.5415,0.05,0.4085,0.2916,0.19,0.5184,50.0,25.0,25.0,8.0,84.0,610.0,83.0,792.0,80.0,142.0,56.0,280.0,78.0,0.0,0.0,1824.0,79.0,68.0,74.0,53.0,72.0,121.0,73.0,0.94,0.05000000000000001,0.017640573318632856,0.88,0.3,1.0,0.9,5.0,0.87,1.0,0.8543109540636042,0.44,0.0,0.6,0.0,3.0,1.0,B
601,2014,OKLAHOMA,OKLAHOMA CITY,SOUTHEAST HS,55I089770,95.0,A,55I089,10.847451815498797,10.779810091963949,0.09,0.27,0.47,0.87,0.21,0.56,0.23,707.0,35.43,10.872823193824136,0.35100000000000003,13.93,5.84,2.0,4.41,3.0,0.04,0.5760000000000001,0.3162,0.07,0.6138,0.0605,0.45,0.4895,0.1843,0.03,0.7857,0.3038,0.02,0.6762,0.198,0.1,0.7020000000000001,0.36,0.1,0.54,50.0,25.0,25.0,8.0,94.0,374.0,93.0,441.0,86.0,175.0,51.0,164.0,85.0,0.0,0.0,1154.0,83.0,46.0,87.0,24.0,88.0,70.0,87.0,0.94,0.05000000000000001,0.017640573318632856,0.95,0.25,1.0,0.9,5.0,0.86,1.0,0.8543109540636042,0.33,0.0,0.3,0.0,4.0,1.0,A
602,2014,BLAINE,GEARY,GEARY HS,06I080715,76.0,C,06I080,10.977533887258987,11.494924413860677,0.07,0.24,0.46,0.81,0.17,0.7,0.13,113.0,10.6,10.689497146836601,0.40700000000000003,11.37,0.5,0.4,0.22,0.5,0.5,0.5,0.1411,0.17,0.6889,0.0091,0.87,0.1209,0.0,0.23,0.77,0.2025,0.19,0.6075,0.46,0.08,0.46,0.0,0.35,0.65,50.0,25.0,25.0,4.0,65.0,38.0,68.0,55.0,71.0,20.0,10.0,23.0,61.0,0.0,0.0,136.0,60.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.017640573318632856,0.28,0.13,0.0,0.9,5.0,0.85,1.0,0.8543109540636042,0.31,0.0,0.58,0.0,4.0,1.0,C
1378,2016,TULSA,UNION,UNION NINTH GRADE CENTER,72I009720,87.0,B+,72I009,11.180743950023066,10.820651103392949,0.05,0.12,0.36,0.616,0.33,0.56,0.1,1301.0,56.56,10.712704524209009,0.311,10.39,6.4,2.0,3.88,4.0,0.09,0.5278,0.91,0.0,0.09,0.16,0.36,0.48,0.16659052388289677,0.12808936825885978,0.7053201078582434,0.21205035238841033,0.07126859827721223,0.7166810493343775,0.95,0.0,0.05,0.234841948153967,0.26580518460329927,0.4993528672427337,50.0,25.0,25.0,8.0,86.0,147.45216049382717,81.98842592592592,179.79799537393987,75.26522744795682,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,1077.0,93.0,37.43636363636364,72.98545454545454,0.0,78.0,269.0,78.0,0.95,0.05,0.0,0.95,0.8620592705167174,2.0,0.8558420268256334,5.0,0.0,0.0,0.8543109540636042,0.0,0.0,0.0,0.0,0.0,0.0,B
1397,2016,TULSA,BROKEN ARROW,BROKEN ARROW FRESHMAN ACADEMY,72I003700,89.0,B+,72I003,11.274259562892585,10.714073487272167,0.06,0.08,0.3,0.47700000000000004,0.29,0.64,0.06,1280.0,62.81,10.710776703668369,0.355,11.17,13.5,3.0,6.19,3.22,0.16,0.6636,0.74,0.0,0.26,0.126,0.37,0.504,0.16659052388289677,0.12808936825885978,0.7053201078582434,0.21205035238841033,0.07126859827721223,0.7166810493343775,0.7722,0.01,0.2178,0.234841948153967,0.26580518460329927,0.4993528672427337,50.0,25.0,25.0,10.0,92.0,147.45216049382717,81.98842592592592,179.79799537393987,75.26522744795682,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,762.0,90.0,37.43636363636364,72.98545454545454,0.0,73.0,189.0,73.0,0.94,0.05,2.0,0.88,0.8620592705167174,2.0,0.8558420268256334,5.0,0.0,0.0,0.8543109540636042,0.0,0.0,0.0,0.0,0.0,0.0,B
