,Year,SchoolCode,SchoolName,IndexScore,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,3_Math_Advanced,3_Math_Below_Satisfactory,3_Math_Satisfactory,3_Reading_Advanced,3_Reading_Below_Satisfactory,3_Reading_Satisfactory,4_Math_Advanced,4_Math_Below_Satisfactory,4_Math_Satisfactory,4_Reading_Advanced,4_Reading_Below_Satisfactory,4_Reading_Satisfactory,5_Math_Advanced,5_Math_Below_Satisfactory,5_Math_Satisfactory,5_Reading_Advanced,5_Reading_Below_Satisfactory,5_Reading_Satisfactory,5_Science_Advanced,5_Science_Below_Satisfactory,5_Science_Satisfactory,5_SocialStudies_Advanced,5_SocialStudies_Below_Satisfactory,5_SocialStudies_Satisfactory,6_Math_Advanced,6_Math_Below_Satisfactory,6_Math_Satisfactory,6_Reading_Advanced,6_Reading_Below_Satisfactory,6_Reading_Satisfactory,7_Math_Advanced,7_Math_Below_Satisfactory,7_Math_Satisfactory,7_Reading_Advanced,7_Reading_Below_Satisfactory,7_Reading_Satisfactory,8_History_Advanced,8_History_Below_Satisfactory,8_History_Satisfactory,8_Math_Advanced,8_Math_Below_Satisfactory,8_Math_Satisfactory,8_Reading_Advanced,8_Reading_Below_Satisfactory,8_Reading_Satisfactory,8_Science_Advanced,8_Science_Below_Satisfactory,8_Science_Satisfactory,EOI_Algebra_Advanced,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory
917,2016,55I001125,NORTHRIDGE ES,80,63930.75,52049.84,0.06,0.16,0.43,0.605,0.32,0.58,0.1,681,38.5,47603.79,0.182,9.16,2.25,1.0,3.5,2.0,Elementary School,0.1366,0.0132,0.0631,0.2834,0.0103,0.37,0.1233,681.0,0.3239,0.21,0.4661,0.091,0.09,0.8190000000000001,0.1463,0.23,0.6237,0.0083,0.17,0.8217,0.2805,0.15,0.5695,0.0688,0.14,0.7912,0.1242,0.31,0.5658,0.1872,0.28,0.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,2016,55I001126,OVERHOLSER ES,75,63930.75,52049.84,0.06,0.16,0.43,0.818,0.32,0.58,0.1,527,31.64,45145.11,0.126,6.06,5.0,1.0,4.0,1.0,Elementary School,0.3472,0.0417,0.0171,0.0911,0.0,0.3909,0.11199999999999999,527.0,0.2888,0.24,0.4712,0.040999999999999995,0.18,0.779,0.1764,0.16,0.6636,0.0252,0.16,0.8148,0.4984,0.11,0.3916,0.0688,0.14,0.7912,0.0583,0.47,0.4717,0.4183,0.11,0.4717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,2016,55I001117,RALPH DOWNS ES,81,63930.75,52049.84,0.06,0.16,0.43,0.59,0.32,0.58,0.1,471,26.5,47646.42,0.226,11.02,4.25,1.0,3.5,1.0,Elementary School,0.10400000000000001,0.0276,0.0828,0.2781,0.0021,0.4161,0.0892,471.0,0.0806,0.38,0.5394,0.0546,0.22,0.7254,0.3354,0.14,0.5246,0.0704,0.12,0.8096,0.3854,0.18,0.4346,0.2093,0.09,0.7007,0.3432,0.12,0.5368,0.5673,0.07,0.3627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,2016,55I001127,ROLLINGWOOD ES,88,63930.75,52049.84,0.06,0.16,0.43,0.7559999999999999,0.32,0.58,0.1,475,29.01,48252.58,0.379,13.05,2.52,1.0,3.5,1.0,Elementary School,0.2632,0.0274,0.0379,0.2189,0.0,0.3726,0.08,475.0,0.1755,0.35,0.4745,0.0492,0.18,0.7708,0.3822,0.09,0.5278,0.0801,0.11,0.8099,0.4557,0.07,0.4743,0.196,0.02,0.784,0.3132,0.13,0.5568,0.4459,0.09,0.4641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,2016,55I001128,TULAKES ES,87,63930.75,52049.84,0.06,0.16,0.43,0.8320000000000001,0.32,0.58,0.1,631,37.93,46347.92,0.233,7.9,2.0,1.0,2.4,2.0,Elementary School,0.168,0.0111,0.0127,0.5151,0.0016,0.1823,0.1094,631.0,0.3612,0.14,0.4988,0.0176,0.12,0.8624,0.3784,0.12,0.5016,0.0415,0.17,0.7885,0.3895,0.05,0.5605,0.1316,0.06,0.8084,0.1659,0.21,0.6241,0.598,0.08,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,2016,55I001130,WESTERN OAKS ES,75,63930.75,52049.84,0.06,0.16,0.43,0.93,0.32,0.58,0.1,695,40.01,46869.24,0.188,9.35,6.0,1.0,6.3,1.0,Elementary School,0.3655,0.0259,0.0072,0.2201,0.0043,0.2921,0.0849,695.0,0.3735,0.17,0.4565,0.0693,0.23,0.7007,0.264,0.2,0.536,0.0325,0.35,0.6175,0.4128,0.14,0.4472,0.1036,0.26,0.6364,0.1716,0.34,0.4884,0.2952,0.28,0.4248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,2016,55I001134,WILL ROGERS ES,78,63930.75,52049.84,0.06,0.16,0.43,0.664,0.32,0.58,0.1,444,24.36,46632.77,0.40299999999999997,12.39,6.0,1.0,5.1,1.0,Elementary School,0.0833,0.0225,0.0495,0.3626,0.0,0.3559,0.1261,444.0,0.1056,0.34,0.5544,0.0158,0.21,0.7742,0.14400000000000002,0.28,0.5760000000000001,0.048,0.2,0.752,0.237,0.21,0.5529999999999999,0.0492,0.18,0.7708,0.087,0.42,0.493,0.3192,0.24,0.4408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,2016,55I001135,WINDSOR HILLS ES,71,63930.75,52049.84,0.06,0.16,0.43,0.953,0.32,0.58,0.1,686,43.25,46688.88,0.341,8.66,2.5,1.0,3.5,3.0,Elementary School,0.4359,0.0219,0.0364,0.2114,0.0,0.2114,0.0831,686.0,0.10800000000000001,0.4,0.49200000000000005,0.027999999999999997,0.3,0.672,0.0671,0.39,0.5429,0.0,0.29,0.71,0.237,0.21,0.5529999999999999,0.08,0.2,0.72,0.0915,0.39,0.5185,0.3239,0.21,0.4661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,2016,56I004105,BEGGS ES,84,61360.61,30883.03,0.04,0.13,0.3,0.8,0.14,0.71,0.14,434,23.5,41154.81,0.213,12.36,3.0,1.0,2.93,2.5,Elementary School,0.076,0.1313,0.0,0.053,0.0,0.5529999999999999,0.1866,434.0,0.1008,0.37,0.5292,0.0,0.21,0.79,0.2697,0.13,0.6003,0.0356,0.11,0.8544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,2016,56I008105,DEWAR ES,49,49160.97,10069.47,0.11,0.18,0.32,0.667,0.13,0.73,0.15,225,17.77,40061.39,0.29600000000000004,17.41,0.58,0.02,0.53,1.02,Elementary School,0.0089,0.4222,0.0,0.04,0.0,0.52,0.0089,225.0,0.1173,0.31,0.5727,0.0,0.41,0.59,0.0114,0.62,0.3686,0.0,0.66,0.34,0.0407,0.63,0.3293,0.0693,0.37,0.5607,0.0848,0.47,0.4452,0.1113,0.47,0.4187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,2016,57C052105,ANDERSON PUBLIC SCHOOL,72,79039.54,74683.45,0.07,0.09,0.14,0.5670000000000001,0.18,0.72,0.1,282,17.6,44011.59,0.114,13.84,1.0,0.0,2.0,0.0,Elementary School,0.0213,0.1383,0.0,0.0142,0.0,0.7411,0.0851,282.0,0.3154,0.17,0.5146,0.03,0.25,0.72,0.0567,0.19,0.7533,0.0312,0.22,0.7488,0.1702,0.26,0.5698,0.0231,0.23,0.7469,0.0156,0.48,0.5044,0.039,0.35,0.611,0.247,0.05,0.703,0.042,0.16,0.7979999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,2016,57I029105,BARNSDALL ES,87,58642.46,52123.76,0.02,0.15,0.29,0.6509999999999999,0.16,0.71,0.13,212,14.0,41638.21,0.071,12.43,1.0,0.0,1.64,1.0,Elementary School,0.0283,0.0,0.0,0.0,0.0,0.4434,0.5283,212.0,0.2511,0.19,0.5589,0.0704,0.12,0.8096,0.2726,0.06,0.6674,0.0528,0.12,0.8272,0.1955,0.15,0.6545,0.09300000000000001,0.38,0.527,0.0536,0.33,0.6164,0.2356,0.38,0.3844,0.475,0.05,0.475,0.0375,0.25,0.7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,2016,57I038105,HORACE MANN ES,55,46083.7,36225.45,0.1,0.21,0.5,0.84,0.11,0.71,0.18,219,12.29,44503.01,0.163,17.69,1.23,0.0,0.25,0.7,Elementary School,0.0594,0.4886,0.0,0.0457,0.0,0.3607,0.0457,219.0,0.11900000000000001,0.3,0.581,0.0,0.39,0.61,0.0093,0.69,0.3007,0.0,0.4,0.6,0.055,0.45,0.495,0.076,0.24,0.684,0.0765,0.55,0.3735,0.055,0.45,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,2016,57C077105,MCCORD PUBLIC SCHOOL,95,63564.3,36750.56,0.06,0.11,0.15,0.5539999999999999,0.16,0.76,0.08,285,15.35,45259.41,0.13,12.35,1.0,1.0,0.5,0.5,Elementary School,0.0421,0.1158,0.0035,0.0035,0.0,0.7298,0.1053,285.0,0.306,0.1,0.594,0.0,0.1,0.9,0.75,0.0,0.25,0.17,0.0,0.83,0.2976,0.07,0.6324,0.0979,0.11,0.7921,0.0448,0.36,0.5952,0.71,0.0,0.29,0.36,0.0,0.64,0.1104,0.08,0.8096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,2016,57I011105,WARD ES,64,51780.95,158985.18,0.05,0.16,0.28,0.736,0.09,0.77,0.14,106,7.33,42061.36,0.273,13.82,0.0,0.33,0.34,0.0,Elementary School,0.0377,0.28300000000000003,0.0,0.0189,0.0,0.5849,0.0755,106.0,0.2075,0.17,0.6225,0.0,0.17,0.83,0.0,0.59,0.41,0.0354,0.41,0.5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,2016,57I090105,WOODLAND ES,72,45610.23,58859.32,0.11,0.24,0.31,0.868,0.13,0.7,0.17,205,14.0,39666.5,0.14300000000000002,18.0,1.0,0.33,0.0,0.97,Elementary School,0.0537,0.6098,0.0,0.0049,0.0049,0.3073,0.0195,205.0,0.2511,0.19,0.5589,0.0324,0.19,0.7776,0.0432,0.46,0.4968,0.0,0.25,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,2016,58I018105,ALEXANDER ES,72,38429.82,25304.12,0.13,0.27,0.43,0.78,0.1,0.67,0.23,469,24.49,45947.13,0.204,16.47,2.0,1.0,1.0,2.0,Elementary School,0.2068,0.2942,0.0021,0.0064,0.0064,0.4286,0.0554,469.0,0.2844,0.21,0.5056,0.0395,0.21,0.7505,0.1035,0.31,0.5865,0.032,0.2,0.768,0.369,0.18,0.451,0.0592,0.26,0.6808,0.0928,0.42,0.4872,0.3198,0.18,0.5002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,2016,58I031105,FAIRLAND ES,80,45459.43,25935.35,0.08,0.19,0.26,0.69,0.12,0.77,0.12,332,16.5,44438.27,0.455,14.72,1.33,0.33,1.22,1.0,Elementary School,0.0241,0.3072,0.0271,0.0151,0.0151,0.4548,0.1566,332.0,0.1632,0.32,0.5168,0.0,0.22,0.78,0.36,0.0,0.64,0.0552,0.08,0.8648,0.2336,0.27,0.4964,0.0688,0.14,0.7912,0.0756,0.46,0.4644,0.2106,0.22,0.5694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,2016,58I023140,NICHOLS UPPER ES,79,46083.79,25724.14,0.09,0.23,0.44,0.7809999999999999,0.16,0.69,0.15,324,17.0,41149.29,0.059000000000000004,12.41,1.83,1.5,1.5,1.0,Elementary School,0.0679,0.287,0.0154,0.0,0.0309,0.4691,0.1296,324.0,,,,,,,0.2618,0.23,0.5082,0.0308,0.23,0.7392,0.228,0.24,0.532,0.18899999999999997,0.1,0.711,0.195,0.22,0.585,0.4895,0.11,0.4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,2016,58I023115,ROCKDALE ES,87,46083.79,25724.14,0.09,0.23,0.44,0.385,0.16,0.69,0.15,221,9.0,45226.67,0.139,12.19,0.4,0.0,0.65,1.0,Elementary School,0.0407,0.2398,0.0181,0.0271,0.0045,0.4661,0.2036,221.0,0.1411,0.17,0.6889,0.0,0.17,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,2016,58I023130,WASHINGTON ES,71,46083.79,25724.14,0.09,0.23,0.44,0.789,0.16,0.69,0.15,208,12.0,39995.92,0.188,9.06,0.6,0.0,0.75,1.0,Elementary School,0.0625,0.2356,0.0,0.0048,0.0337,0.3942,0.2692,208.0,0.1224,0.32,0.5576,0.0,0.29,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,2016,58I014105,QUAPAW ES,78,49413.22,34452.92,0.12,0.24,0.32,0.807,0.09,0.75,0.16,321,16.29,44022.84,0.254,12.4,1.0,0.0,2.0,1.0,Elementary School,0.0093,0.5016,0.0062,0.0031,0.0,0.4798,0.0,321.0,0.2788,0.18,0.5412,0.0168,0.16,0.8232,0.111,0.26,0.629,0.048,0.2,0.752,0.5568,0.04,0.4032,0.0,0.21,0.79,0.0284,0.29,0.6816,0.5896,0.12,0.2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,2016,58C010105,TURKEY FORD PUBLIC SCHOOL,71,52908.38,69789.52,0.13,0.16,0.18,0.6990000000000001,0.16,0.68,0.16,93,7.75,39908.39,0.226,12.06,0.4,0.0,0.65,0.4,Elementary School,0.086,0.2688,0.0,0.0323,0.0,0.5269,0.086,93.0,0.2739,0.17,0.5561,0.0,0.0,1.0,0.0,0.25,0.75,0.0,0.12,0.88,0.43,0.0,0.57,0.0994,0.29,0.6106,0.0,0.29,0.71,0.2451,0.43,0.3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,2016,58I001105,WYANDOTTE ES,72,51609.96,24384.62,0.09,0.18,0.27,0.672,0.15,0.68,0.17,396,22.71,44739.06,0.16399999999999998,13.33,1.43,0.29,0.33,0.86,Elementary School,0.0152,0.3157,0.0051,0.0,0.0,0.5278,0.1364,396.0,0.1501,0.21,0.6399,0.0,0.28,0.72,0.0972,0.46,0.4428,0.0,0.23,0.77,0.21,0.3,0.49,0.133,0.3,0.5670000000000001,0.1984,0.38,0.4216,0.195,0.35,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,2016,59I001105,PAWNEE ES,73,50975.04,36173.61,0.06,0.13,0.35,0.758,0.2,0.69,0.11,355,20.43,41343.46,0.139,9.83,3.57,0.0,1.5,1.0,Elementary School,0.0507,0.4028,0.0028,0.0225,0.0,0.4761,0.0451,355.0,0.0938,0.33,0.5762,0.0,0.31,0.69,0.1386,0.23,0.6314,0.0,0.27,0.73,0.38799999999999996,0.03,0.5820000000000001,0.1079,0.17,0.7221,0.11900000000000001,0.3,0.581,0.36,0.1,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,2016,60I067145,CUSHING UPPER ES,79,54593.49,154951.13,0.07,0.18,0.36,0.645,0.13,0.68,0.2,434,24.0,44610.0,0.292,15.69,3.0,1.0,3.8,1.5,Elementary School,0.0876,0.1567,0.0092,0.0161,0.0,0.6129,0.1175,434.0,0.2072,0.26,0.5328,0.0243,0.19,0.7857,0.0781,0.29,0.6319,0.0081,0.19,0.8019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,2016,60I056110,PERKINS-TRYON INTERMEDIATE ES,84,52654.61,38499.9,0.04,0.22,0.42,0.519,0.23,0.65,0.12,372,20.96,42469.09,0.28600000000000003,13.52,2.5,0.5,0.5,1.0,Elementary School,0.0323,0.1129,0.0054,0.0457,0.0027,0.7876,0.0134,372.0,0.1776,0.26,0.5624,0.0148,0.26,0.7252,0.3344,0.12,0.5456,0.0376,0.06,0.9024,0.35600000000000004,0.11,0.534,0.0308,0.23,0.7392,0.2133,0.21,0.5767,0.6408,0.11,0.2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,2016,60I016105,HIGHLAND PARK ES,81,53670.52,61039.28,0.07,0.31,0.31,0.746,0.48,0.47,0.05,623,35.63,42970.03,0.295,11.37,4.0,1.0,6.42,1.25,Elementary School,0.122,0.0465,0.0064,0.0449,0.0016,0.6244,0.1541,623.0,0.391,0.15,0.45899999999999996,0.07200000000000001,0.1,0.828,0.3348,0.07,0.5952,0.0455,0.09,0.8645,0.2952,0.18,0.5248,0.0328,0.18,0.7872,0.16,0.2,0.64,0.42,0.16,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,2016,60I016135,RICHMOND ES,90,53670.52,61039.28,0.07,0.31,0.31,0.41200000000000003,0.48,0.47,0.05,447,25.79,44638.25,0.349,15.92,2.0,1.0,2.0,1.0,Elementary School,0.0515,0.047,0.0067,0.0291,0.0045,0.7427,0.1186,447.0,0.4048,0.12,0.4752,0.0837,0.07,0.8463,0.301,0.14,0.5589999999999999,0.0651,0.07,0.8649,0.4823,0.09,0.4277,0.1248,0.04,0.8352,0.2418,0.22,0.5382,0.7644,0.02,0.2156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,2016,60I016115,SANGRE RIDGE ES,98,53670.52,61039.28,0.07,0.31,0.31,0.28800000000000003,0.48,0.47,0.05,635,33.33,45588.16,0.256,13.61,3.0,1.0,4.0,2.0,Elementary School,0.0913,0.0331,0.0457,0.0283,0.0031,0.6787,0.1197,635.0,0.3432,0.12,0.5368,0.0445,0.11,0.8455,0.517,0.06,0.423,0.0564,0.06,0.8836,0.5529,0.03,0.4171,0.29100000000000004,0.03,0.679,0.3916,0.11,0.4984,0.6862,0.06,0.2538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,2016,60I016120,SKYLINE ES,88,53670.52,61039.28,0.07,0.31,0.31,0.609,0.48,0.47,0.05,511,30.3,45571.83,0.396,15.36,3.0,0.74,4.73,1.0,Elementary School,0.1174,0.0489,0.0078,0.0626,0.0,0.6145,0.1487,511.0,0.4005,0.11,0.4895,0.0258,0.14,0.8342,0.207,0.1,0.693,0.0166,0.17,0.8134,0.6164,0.08,0.3036,0.1886,0.18,0.6314,0.2706,0.18,0.5494,0.6693,0.03,0.3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,2016,60I016125,WESTWOOD ES,100,53670.52,61039.28,0.07,0.31,0.31,0.27899999999999997,0.48,0.47,0.05,573,32.48,44905.39,0.308,12.87,2.0,1.0,2.0,2.0,Elementary School,0.0419,0.0157,0.0768,0.0262,0.0,0.7295,0.1099,573.0,0.7008,0.04,0.2592,0.2646,0.02,0.7154,0.4876,0.08,0.4324,0.1261,0.03,0.8439,0.5452,0.06,0.3948,0.2592,0.04,0.7008,0.37799999999999995,0.16,0.462,0.5808,0.12,0.2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,2016,60I016130,WILL ROGERS ES,77,53670.52,61039.28,0.07,0.31,0.31,0.8109999999999999,0.48,0.47,0.05,540,32.63,44400.13,0.304,11.68,3.0,1.0,4.75,1.25,Elementary School,0.1593,0.0759,0.0852,0.0667,0.0,0.4852,0.1278,540.0,0.3569,0.17,0.4731,0.0264,0.12,0.8536,0.1554,0.26,0.5846,0.0,0.18,0.82,0.1728,0.36,0.4672,0.0876,0.27,0.6424,0.1314,0.27,0.5986,0.252,0.3,0.44799999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2016,61I080105,EDMOND DOYLE ES,95,50880.2,29839.44,0.07,0.24,0.43,0.8440000000000001,0.16,0.68,0.17,205,10.86,45447.49,0.184,15.83,1.0,1.0,1.0,1.0,Elementary School,0.1171,0.1854,0.0,0.0098,0.0,0.4537,0.2341,205.0,0.57,0.0,0.43,0.0819,0.09,0.8281,0.4277,0.09,0.4823,0.0282,0.06,0.9118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2016,61I080110,EMERSON ES,87,50880.2,29839.44,0.07,0.24,0.43,0.899,0.16,0.68,0.17,266,12.93,43053.76,0.265,8.43,2.0,1.0,1.0,1.0,Elementary School,0.1805,0.1278,0.0,0.0489,0.0,0.4474,0.1955,266.0,0.344,0.14,0.516,0.063,0.1,0.8370000000000001,0.27899999999999997,0.1,0.621,0.0,0.15,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,2016,61I080130,WILL ROGERS ES,81,50880.2,29839.44,0.07,0.24,0.43,0.677,0.16,0.68,0.17,505,24.86,45205.78,0.035,12.94,4.0,1.0,2.0,1.14,Elementary School,0.105,0.1941,0.0099,0.0178,0.0,0.5248,0.1485,505.0,0.3071,0.17,0.5229,0.0855,0.05,0.8645,0.16,0.2,0.64,0.0174,0.13,0.8526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2016,62I019125,WASHINGTON ES,74,46836.28,38544.84,0.07,0.25,0.44,0.679,0.32,0.55,0.13,386,21.0,42958.9,0.667,10.57,6.17,1.0,3.81,1.0,Elementary School,0.1373,0.2617,0.0052,0.0181,0.0,0.386,0.1917,386.0,0.1628,0.26,0.5772,0.0498,0.17,0.7802,0.154,0.23,0.616,0.0249,0.17,0.8051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,2016,62I019130,WILLARD ES,76,46836.28,38544.84,0.07,0.25,0.44,0.69,0.32,0.55,0.13,342,25.14,44924.27,0.841,16.79,5.0,2.0,1.81,1.0,Elementary School,0.1082,0.2982,0.0175,0.0292,0.0029,0.4678,0.076,342.0,,,,,,,,,,,,,0.2905,0.17,0.5395,0.0946,0.14,0.7654,0.1037,0.39,0.5063,0.2788,0.18,0.5412,0.2156,0.23,0.5544,0.042,0.3,0.6579999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2016,62I016105,BYNG ES,88,61854.64,29650.27,0.04,0.14,0.45,0.639,0.25,0.62,0.13,263,12.14,46323.59,0.588,21.47,5.39,1.0,2.22,1.2,Elementary School,0.038,0.3194,0.0038,0.0418,0.0,0.4677,0.1293,263.0,,,,,,,0.17600000000000002,0.2,0.624,0.032,0.2,0.768,0.4171,0.03,0.5529,0.152,0.05,0.7979999999999999,0.21899999999999997,0.27,0.511,0.4085,0.05,0.5415,0.3404,0.08,0.5796,0.0744,0.07,0.8556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,2016,62I016115,FRANCIS ES,105,61854.64,29650.27,0.04,0.14,0.45,0.784,0.25,0.62,0.13,264,11.5,41934.35,0.391,17.61,2.99,1.0,2.64,1.2,Elementary School,0.0644,0.4205,0.0,0.0114,0.0,0.3598,0.1439,264.0,0.59,0.0,0.41,0.0384,0.04,0.9216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,2016,62I016110,HOMER ES,91,61854.64,29650.27,0.04,0.14,0.45,0.57,0.25,0.62,0.13,640,34.72,42785.65,0.516,15.16,4.4,2.0,4.02,2.2,Elementary School,0.0625,0.2906,0.0063,0.0063,0.0,0.4703,0.1641,640.0,0.4806,0.11,0.4094,0.0665,0.05,0.8835,0.3003,0.09,0.6097,0.1023,0.07,0.8277,0.297,0.1,0.603,0.1274,0.09,0.7826,0.2356,0.24,0.5244,0.4823,0.09,0.4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,2016,62I024105,LATTA ES,85,64620.33,30067.16,0.03,0.16,0.33,0.516,0.31,0.63,0.06,479,25.43,42903.41,0.292,13.81,2.57,1.0,2.37,1.29,Elementary School,0.0689,0.2839,0.0,0.0084,0.0021,0.4697,0.16699999999999998,479.0,0.0975,0.25,0.6525,0.0,0.2,0.8,0.4992,0.04,0.4608,0.0368,0.08,0.8832,0.46,0.08,0.46,0.1748,0.08,0.7452,0.1311,0.31,0.5589,0.54,0.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,2016,62I030105,STONEWALL ES,85,56327.74,66144.18,0.06,0.13,0.23,0.882,0.24,0.68,0.09,228,14.43,42750.21,0.723,11.97,1.29,0.1,0.36,1.29,Elementary School,0.0307,0.2939,0.0,0.0044,0.0088,0.5526,0.1096,228.0,0.3026,0.11,0.5874,0.0276,0.08,0.8924,0.2116,0.08,0.7084,0.0,0.15,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2016,63I003105,BETHEL ES,87,73617.83,20115.22,0.06,0.07,0.25,0.568,0.15,0.77,0.08,636,33.0,41894.85,0.212,13.76,4.0,2.0,0.33,2.0,Elementary School,0.0283,0.1698,0.0031,0.0047,0.0,0.7091,0.0849,636.0,0.5605,0.05,0.3895,0.16,0.0,0.84,0.282,0.06,0.6579999999999999,0.0616,0.12,0.8184,0.4524,0.13,0.4176,0.184,0.08,0.736,0.272,0.2,0.528,0.473,0.14,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
