,Year,SchoolCode,SchoolName,IndexScore,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,3_Math_Advanced,3_Math_Below_Satisfactory,3_Math_Satisfactory,3_Reading_Advanced,3_Reading_Below_Satisfactory,3_Reading_Satisfactory,4_Math_Advanced,4_Math_Below_Satisfactory,4_Math_Satisfactory,4_Reading_Advanced,4_Reading_Below_Satisfactory,4_Reading_Satisfactory,5_Math_Advanced,5_Math_Below_Satisfactory,5_Math_Satisfactory,5_Reading_Advanced,5_Reading_Below_Satisfactory,5_Reading_Satisfactory,5_Science_Advanced,5_Science_Below_Satisfactory,5_Science_Satisfactory,5_SocialStudies_Advanced,5_SocialStudies_Below_Satisfactory,5_SocialStudies_Satisfactory
1134,2016,40I002110,SPIRO ES,82.0,49606.18,32962.73,0.07,0.23,0.32,0.861,0.11,0.65,0.24,581.0,27.0,46335.37,0.222,15.26,1.0,2.0,5.62,2.0,0.0792,0.1291,0.0017,0.0379,0.0,0.5301,0.222,581.0,0.1008,0.37,0.5292,0.0178,0.11,0.8722,0.102,0.4,0.498,0.0164,0.18,0.8036,0.1596,0.16,0.6804,0.042,0.16,0.7979999999999999,0.0924,0.34,0.5676,0.3901,0.17,0.4399
1135,2016,40I052105,TALIHINA ES,80.0,39943.82,11537.52,0.14,0.3,0.41,0.765,0.16,0.64,0.2,319.0,21.08,43043.97,0.16899999999999998,12.47,0.0,1.0,3.29,1.0,0.0157,0.6144,0.0,0.0,0.0,0.3605,0.0094,319.0,0.225,0.1,0.675,0.027000000000000003,0.1,0.873,0.0994,0.29,0.6106,0.0,0.29,0.71,0.0,0.32,0.68,0.042,0.16,0.7979999999999999,0.2848,0.11,0.6052,0.4187,0.21,0.3713
1136,2016,41I001120,PARK ROAD ES,83.0,53307.82,32016.15,0.08,0.17,0.35,0.485,0.15,0.73,0.12,357.0,20.0,43269.95,0.17,16.24,2.0,0.1,1.0,1.0,0.027999999999999997,0.0476,0.0,0.027999999999999997,0.0,0.6022,0.2941,357.0,0.0806,0.38,0.5394,0.0088,0.12,0.8712,0.168,0.2,0.632,0.0243,0.19,0.7857,0.264,0.12,0.616,0.1479,0.13,0.7221,0.0812,0.42,0.4988,0.2624,0.18,0.5576
1137,2016,42I001110,FOGARTY ES,77.0,62800.21,39302.95,0.06,0.14,0.31,0.688,0.22,0.67,0.1,571.0,26.97,42071.57,0.44799999999999995,10.35,3.5,0.33,2.08,1.93,0.1296,0.0175,0.0053,0.0648,0.0,0.6357,0.1471,571.0,0.1342,0.39,0.4758,0.0201,0.33,0.6499,0.2171435303844564,0.24946258784621747,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537573,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
1138,2016,42I001125,GUTHRIE UPPER ES,77.0,62800.21,39302.95,0.06,0.14,0.31,0.652,0.22,0.67,0.1,765.0,35.28,43109.42,0.34,14.42,5.96,1.0,2.05,2.0,0.1386,0.0301,0.0026,0.081,0.0,0.634,0.1137,765.0,0.22113018714401952,0.2788771358828316,0.49999267697314886,0.02901929325751422,0.20329406986190088,0.7676866368805849,0.2835,0.19,0.5265,0.0468,0.22,0.7332,0.3696,0.12,0.5104,0.0486,0.19,0.7614,0.0924,0.34,0.5676,0.2584,0.24,0.5016
1139,2016,43I016105,MARIETTA ES,72.0,53311.59,27980.69,0.05,0.16,0.32,0.815,0.13,0.7,0.17,535.0,30.86,41373.92,0.125,11.17,2.0,1.0,1.33,2.0,0.4056,0.0598,0.0,0.0112,0.0,0.4318,0.0916,535.0,0.042,0.58,0.37799999999999995,0.0,0.27,0.73,0.063,0.37,0.5670000000000001,0.0,0.35,0.65,0.4232,0.08,0.4968,0.0656,0.18,0.7544,0.1452,0.34,0.5148,0.32,0.2,0.48
1140,2016,46I017110,LOCUST GROVE UPPER ES,66.0,46812.95,21922.02,0.09,0.2,0.23,1.0,0.12,0.73,0.15,424.0,21.0,42512.71,0.23800000000000002,13.6,3.29,0.5,3.29,1.5,0.0,0.4552,0.0047,0.0024,0.0,0.3561,0.1816,424.0,0.1975,0.21,0.5925,0.0,0.19,0.81,0.0912,0.24,0.6688,0.0152,0.24,0.7448,0.231,0.23,0.539,0.152,0.24,0.608,0.0616,0.44,0.4984,0.2993,0.27,0.4307
1141,2016,46I001110,JEFFERSON ES,76.0,53970.43,157814.12,0.07,0.23,0.31,0.705,0.21,0.68,0.12,305.0,17.53,46108.14,0.183,9.44,1.0,1.0,1.53,1.3,0.0918,0.3279,0.0098,0.0197,0.0,0.5082,0.0426,305.0,0.1001,0.23,0.6699,0.0,0.23,0.77,0.0469,0.33,0.6231,0.0,0.2,0.8,0.4641,0.09,0.4459,0.1034,0.06,0.8366,0.1078,0.23,0.6622,0.4988,0.14,0.3612
1142,2016,46I001105,LINCOLN ES,76.0,53970.43,157814.12,0.07,0.23,0.31,0.632,0.21,0.68,0.12,782.0,39.04,48744.51,0.193,14.83,5.0,0.8,2.53,3.8,0.078,0.4079,0.0153,0.0128,0.0,0.4143,0.0716,782.0,0.1072,0.33,0.5628,0.0267,0.11,0.8633,0.0936,0.28,0.6264,0.0435,0.13,0.8265,0.1584,0.34,0.5016,0.039,0.22,0.741,0.046,0.54,0.414,0.1071,0.37,0.5229
1143,2016,49I001120,EUFAULA ES,82.0,45990.85,41923.67,0.09,0.21,0.4,0.747,0.15,0.7,0.15,588.0,29.57,44922.97,0.121,15.98,3.0,1.29,5.04,2.0,0.0289,0.3588,0.0085,0.0357,0.0,0.4983,0.0697,588.0,0.4655,0.05,0.4845,0.0276,0.08,0.8924,0.315,0.1,0.585,0.0267,0.11,0.8633,0.3612,0.14,0.4988,0.054000000000000006,0.1,0.846,0.1224,0.32,0.5576,0.6336,0.04,0.3264
1144,2016,51I020180,WHITTIER ES,70.0,46758.25,45526.05,0.09,0.27,0.46,0.909,0.18,0.66,0.16,295.0,14.54,45337.02,0.138,13.89,3.1,0.5,1.09,0.71,0.2102,0.1763,0.0034,0.0915,0.0,0.2915,0.2271,295.0,0.045,0.5,0.455,0.0,0.23,0.77,0.134,0.33,0.536,0.0,0.4,0.6,0.1679,0.27,0.5621,0.0693,0.23,0.7007,0.045,0.5,0.455,0.1836,0.32,0.4964
1145,2016,54I031110,SPENCE MEMORIAL ES,58.0,47764.17,34050.03,0.12,0.27,0.31,0.885,0.11,0.72,0.17,278.0,14.48,41581.35,0.11800000000000001,10.62,1.93,0.29,0.75,1.0,0.0755,0.3381,0.0,0.0216,0.0,0.3957,0.1691,278.0,0.2484,0.08,0.6716,0.0,0.15,0.85,0.0402,0.33,0.6298,0.0,0.28,0.72,0.1826,0.17,0.6474,0.1411,0.17,0.6889,0.0845,0.35,0.5655,0.3848,0.26,0.3552
1146,2016,55I004105,CHOCTAW ES,88.0,83596.44,38045.6,0.04,0.06,0.22,0.595,0.27,0.64,0.09,378.0,23.4,42460.53,0.214,13.74,6.59,1.0,3.3,2.0,0.0767,0.0582,0.0,0.0106,0.0,0.7487,0.1058,378.0,0.3132,0.13,0.5568,0.0186,0.07,0.9114,0.2484,0.08,0.6716,0.0946,0.14,0.7654,0.2838,0.14,0.5762,0.08800000000000001,0.12,0.792,0.1258,0.26,0.6142,0.45,0.1,0.45
1147,2016,55I053105,CENTRAL OAK ES,70.0,36428.9,56576.54,0.1,0.31,0.6,0.97,0.07,0.57,0.36,595.0,34.67,49824.58,0.26,13.68,2.33,1.0,2.17,3.0,0.6706,0.0034,0.0017,0.1832,0.0,0.0891,0.0521,595.0,0.044000000000000004,0.56,0.396,0.0201,0.33,0.6499,0.3036,0.08,0.6164,0.0,0.15,0.85,0.1298,0.41,0.4602,0.039,0.35,0.611,0.042,0.58,0.37799999999999995,0.132,0.45,0.418
1148,2016,55I052130,EPPERLY HEIGHTS ES,64.0,56255.19,35589.64,0.07,0.16,0.45,0.898,0.2,0.7,0.1,693.0,32.0,42678.38,0.20600000000000002,9.29,5.04,1.0,5.5,2.0,0.1631,0.0317,0.0014,0.2626,0.0014,0.3983,0.1414,693.0,0.1872,0.22,0.5928,0.0258,0.14,0.8342,0.078,0.4,0.522,0.0065,0.35,0.6435,0.053,0.47,0.47700000000000004,0.034,0.32,0.6459999999999999,0.0198,0.67,0.3102,0.0816,0.52,0.3984
1149,2016,55I052140,HIGHLAND PARK ES,68.0,56255.19,35589.64,0.07,0.16,0.45,1.0,0.2,0.7,0.1,527.0,31.5,43294.79,0.191,9.06,3.0,1.0,4.0,2.0,0.1214,0.038,0.0057,0.4953,0.0057,0.2258,0.1082,527.0,0.0708,0.41,0.5192,0.0,0.29,0.71,0.1628,0.26,0.5772,0.016,0.2,0.784,0.048,0.52,0.43200000000000005,0.071,0.29,0.639,0.0648,0.46,0.4752,0.1323,0.37,0.4977
1150,2016,55I089105,ADAMS ES,50.0,53956.08,50805.13,0.08,0.28,0.47,0.89,0.22,0.55,0.23,664.0,36.93,52449.58,0.385,11.69,3.0,0.6,4.88,2.0,0.7771,0.0226,0.0015,0.0407,0.0,0.113,0.0452,664.0,0.013000000000000001,0.74,0.247,0.016,0.68,0.304,0.024,0.52,0.456,0.0,0.43,0.57,0.0108,0.73,0.2592,0.0,0.38,0.62,0.013999999999999999,0.65,0.336,0.0216,0.73,0.2484
1151,2016,55I089110,ARTHUR ES,59.0,53956.08,50805.13,0.08,0.28,0.47,0.89,0.22,0.55,0.23,708.0,35.72,49404.17,0.146,9.15,3.5,0.49,4.7,2.0,0.6766,0.0381,0.0071,0.0918,0.0,0.1299,0.0565,708.0,0.081,0.46,0.45899999999999996,0.0,0.15,0.85,0.0117,0.61,0.3783,0.0,0.53,0.47,0.10800000000000001,0.28,0.612,0.0504,0.28,0.6696,0.0322,0.54,0.4278,0.1776,0.26,0.5624
1152,2016,55I089123,BODINE ES,54.0,53956.08,50805.13,0.08,0.28,0.47,1.0,0.22,0.55,0.23,652.0,30.99,50305.85,0.233,11.89,4.33,0.6,2.9,2.0,0.2776,0.0414,0.0015,0.4202,0.0,0.1979,0.0613,652.0,0.0322,0.54,0.4278,0.0,0.6,0.4,0.0204,0.49,0.4896,0.0,0.6,0.4,0.0318,0.47,0.4982,0.0,0.35,0.65,0.0228,0.62,0.3572,0.0096,0.68,0.3104
1153,2016,55I089125,BRITTON ES,51.0,53956.08,50805.13,0.08,0.28,0.47,1.0,0.22,0.55,0.23,633.0,32.22,49922.35,0.254,9.69,2.47,0.21,2.48,3.0,0.3855,0.0284,0.0032,0.4739,0.0047,0.0885,0.0158,633.0,0.013000000000000001,0.74,0.247,0.0,0.52,0.48,0.0444,0.63,0.3256,0.0,0.54,0.46,0.0,0.83,0.17,0.0,0.62,0.38,0.0,0.83,0.17,0.02,0.75,0.23
1154,2016,55I089166,CAPITOL HILL ES,56.0,53956.08,50805.13,0.08,0.28,0.47,1.0,0.22,0.55,0.23,627.0,32.94,51922.0,0.34,13.2,5.73,0.6,4.3,2.0,0.7943,0.0271,0.0,0.0845,0.0,0.0622,0.0319,627.0,0.0574,0.59,0.3526,0.0,0.55,0.45,0.016,0.68,0.304,0.0,0.68,0.32,0.0304,0.62,0.3496,0.0,0.62,0.38,0.0,0.92,0.08,0.0,0.85,0.15
1155,2016,55I089165,COOLIDGE ES,51.0,53956.08,50805.13,0.08,0.28,0.47,0.8590000000000001,0.22,0.55,0.23,839.0,40.47,47213.72,0.237,7.25,5.0,0.56,3.17,2.0,0.7366,0.0286,0.0024,0.0763,0.0024,0.1228,0.031,839.0,0.0282,0.53,0.4418,0.0,0.29,0.71,0.0,0.52,0.48,0.0,0.35,0.65,0.0944,0.41,0.4956,0.0198,0.34,0.6402,0.0084,0.72,0.2716,0.0102,0.66,0.3298
1156,2016,55I089170,F.D. MOON ES,36.0,53956.08,50805.13,0.08,0.28,0.47,1.0,0.22,0.55,0.23,470.0,22.08,52433.86,0.276,13.89,3.0,0.3,1.59,2.0,0.1319,0.017,0.0021,0.7447,0.0,0.0489,0.0553,470.0,0.0,0.9,0.1,0.0,0.68,0.32,0.0,0.88,0.12,0.0,0.76,0.24,0.0,0.94,0.06,0.0,0.82,0.18,0.0,0.94,0.06,0.0,0.82,0.18
1157,2016,55I089260,HAYES ES,62.0,53956.08,50805.13,0.08,0.28,0.47,0.991,0.22,0.55,0.23,538.0,25.07,52306.81,0.245,12.53,3.0,0.4,4.96,2.0,0.5428,0.0372,0.0428,0.0781,0.0,0.1989,0.1004,538.0,0.0336,0.52,0.4464,0.0198,0.34,0.6402,0.1035,0.31,0.5865,0.0,0.35,0.65,0.2835,0.19,0.5265,0.0,0.35,0.65,0.0248,0.38,0.5952,0.1566,0.42,0.4234
1158,2016,55I089265,HERONVILLE ES,54.0,53956.08,50805.13,0.08,0.28,0.47,0.8,0.22,0.55,0.23,889.0,49.9,51441.16,0.295,11.93,4.97,1.0,7.2,3.0,0.8931,0.0112,0.0,0.0247,0.0034,0.0596,0.0079,889.0,0.0752,0.53,0.3948,0.0,0.37,0.63,0.0172,0.57,0.4128,0.0,0.39,0.61,0.0295,0.41,0.5605,0.0455,0.09,0.8645,0.1134,0.19,0.6966,0.5415,0.05,0.4085
1159,2016,55I089268,HILLCREST ES,62.0,53956.08,50805.13,0.08,0.28,0.47,0.96,0.22,0.55,0.23,555.0,27.48,50867.92,0.4,10.58,3.24,0.49,2.88,2.31,0.5369,0.0541,0.0054,0.1676,0.0,0.191,0.045,555.0,0.048,0.4,0.552,0.0,0.35,0.65,0.0141,0.53,0.4559,0.0189,0.37,0.6111,0.0816,0.32,0.5984,0.0,0.4,0.6,0.0448,0.44,0.5152,0.1152,0.28,0.6048
1160,2016,55I089283,M.L. KING JR. ES,45.0,53956.08,50805.13,0.08,0.28,0.47,1.0,0.22,0.55,0.23,417.0,21.77,50114.36,0.36700000000000005,9.24,3.82,0.4,3.22,2.0,0.0552,0.0096,0.0024,0.7794,0.0024,0.0336,0.1175,417.0,0.0,0.89,0.11,0.0,0.84,0.16,0.0,0.6,0.4,0.0,0.54,0.46,0.0,0.93,0.07,0.0,0.47,0.53,0.0189,0.73,0.2511,0.0091,0.87,0.1209
1161,2016,55I089335,MONROE ES,68.0,53956.08,50805.13,0.08,0.28,0.47,0.81,0.22,0.55,0.23,436.0,25.64,50131.17,0.233,8.89,6.31,0.4,2.55,2.0,0.3005,0.0138,0.0872,0.2661,0.0,0.25,0.0826,436.0,0.064,0.6,0.336,0.0,0.44,0.56,0.0,0.67,0.33,0.0,0.48,0.52,0.0232,0.42,0.5568,0.0876,0.27,0.6424,0.02,0.5,0.48,0.1026,0.46,0.4374
1162,2016,55I089343,NORTH HIGHLAND ES,48.0,53956.08,50805.13,0.08,0.28,0.47,1.0,0.22,0.55,0.23,423.0,23.75,50073.27,0.306,9.37,3.0,0.37,2.1,2.0,0.1206,0.0095,0.0024,0.7234,0.0,0.0686,0.0757,423.0,0.0,0.93,0.07,0.0,0.66,0.34,0.0,0.9,0.1,0.0,0.72,0.28,0.0,0.59,0.41,0.0,0.53,0.47,0.0108,0.82,0.1692,0.0,0.71,0.29
1163,2016,55I089344,OAKRIDGE ES,41.0,53956.08,50805.13,0.08,0.28,0.47,1.0,0.22,0.55,0.23,310.0,15.63,47646.83,0.293,5.5,0.48,0.2,1.1,1.0,0.1194,0.0161,0.0097,0.6065,0.0,0.1581,0.0903,310.0,0.0102,0.66,0.3298,0.0,0.48,0.52,0.0,0.65,0.35,0.0,0.65,0.35,0.0,0.75,0.25,0.0,0.62,0.38,0.0,0.81,0.19,0.0,0.87,0.13
1164,2016,55I089360,PRAIRIE QUEEN ES,60.0,53956.08,50805.13,0.08,0.28,0.47,0.7509999999999999,0.22,0.55,0.23,902.0,42.58,50851.75,0.314,11.52,5.51,0.8,2.8,2.5,0.7162,0.0344,0.0067,0.0743,0.0011,0.1109,0.0565,902.0,0.0078,0.61,0.3822,0.0,0.54,0.46,0.0,0.58,0.42,0.0,0.5,0.5,0.2706,0.18,0.5494,0.068,0.15,0.782,0.081,0.46,0.45899999999999996,0.064,0.36,0.5760000000000001
1165,2016,55I089370,RANCHO VILLAGE ES,59.0,53956.08,50805.13,0.08,0.28,0.47,0.8809999999999999,0.22,0.55,0.23,435.0,22.19,51040.12,0.348,10.41,3.24,0.28,2.02,2.0,0.8253,0.0138,0.0046,0.069,0.0,0.069,0.0184,435.0,0.052000000000000005,0.48,0.46799999999999997,0.0,0.29,0.71,0.08,0.6,0.32,0.0,0.47,0.53,0.391,0.15,0.45899999999999996,0.0276,0.31,0.6624,0.0696,0.42,0.5104,0.078,0.35,0.5720000000000001
1166,2016,55I089385,ROCKWOOD ES,42.0,53956.08,50805.13,0.08,0.28,0.47,1.0,0.22,0.55,0.23,580.0,30.86,48878.82,0.261,8.98,2.38,0.5,2.2,1.1,0.8293,0.0224,0.0017,0.0586,0.0,0.0741,0.0138,580.0,0.0492,0.59,0.3608,0.0,0.59,0.41,0.0,0.48,0.52,0.0,0.58,0.42,0.0792,0.28,0.6408,0.0,0.33,0.67,0.0,0.78,0.22,0.0,0.83,0.17
1167,2016,55I089408,SPENCER ES,48.0,53956.08,50805.13,0.08,0.28,0.47,0.941,0.22,0.55,0.23,254.0,12.52,50915.12,0.083,12.22,2.0,0.2,1.2,1.17,0.1063,0.0276,0.0,0.6654,0.0039,0.0787,0.1181,254.0,0.0,0.79,0.21,0.0,0.67,0.33,0.0,0.68,0.32,0.0,0.55,0.45,0.0,0.57,0.43,0.0,0.61,0.39,0.0,0.83,0.17,0.0468,0.48,0.4732
1168,2016,55I089410,STAND WATIE ES,52.0,53956.08,50805.13,0.08,0.28,0.47,0.879,0.22,0.55,0.23,670.0,34.72,49417.6,0.273,8.3,2.24,0.5,4.4,2.0,0.8582,0.0239,0.006,0.0313,0.0015,0.0657,0.0134,670.0,0.042,0.4,0.5579999999999999,0.0,0.2,0.8,0.1264,0.21,0.6636,0.0,0.37,0.63,0.09,0.5,0.41,0.0,0.47,0.53,0.0,0.65,0.35,0.0264,0.56,0.4136
1169,2016,55I089477,WILLOW BROOK ES,56.0,53956.08,50805.13,0.08,0.28,0.47,1.0,0.22,0.55,0.23,523.0,25.87,49698.45,0.327,9.57,5.0,0.31,3.7,2.0,0.1071,0.0306,0.0,0.5889,0.0019,0.1683,0.1033,523.0,0.0272,0.66,0.3128,0.0,0.64,0.36,0.0752,0.53,0.3948,0.0225,0.55,0.4275,0.024,0.4,0.5760000000000001,0.0,0.32,0.68,0.016,0.6,0.384,0.0288,0.64,0.3312
1170,2016,55I001133,WILEY POST ES,71.0,63930.75,52049.84,0.06,0.16,0.43,0.818,0.32,0.58,0.1,676.0,40.31,45534.01,0.18600000000000003,6.83,2.0,1.0,4.5,2.0,0.0769,0.0251,0.0251,0.4926,0.003,0.2618,0.1154,676.0,0.273,0.22,0.507,0.0498,0.17,0.7802,0.15,0.25,0.6,0.0,0.39,0.61,0.1679,0.27,0.5621,0.0936,0.22,0.6864,0.13,0.35,0.52,0.384,0.2,0.41600000000000004
1171,2016,55I041107,JOHN GLENN ES,49.0,45215.77,98680.62,0.08,0.21,0.46,0.9590000000000001,0.11,0.68,0.21,707.0,40.94,43198.91,0.259,11.84,4.0,1.0,1.53,1.95,0.4215,0.0608,0.0113,0.14,0.0014,0.2702,0.0948,707.0,0.0078,0.74,0.2522,0.0,0.57,0.43,0.0084,0.72,0.2716,0.0,0.59,0.41,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
1172,2016,55I041115,WINDS WEST ES,54.0,45215.77,98680.62,0.08,0.21,0.46,0.863,0.11,0.68,0.21,386.0,24.88,42195.74,0.136,12.64,2.0,1.0,1.03,1.96,0.3808,0.057,0.044000000000000004,0.0259,0.0104,0.4016,0.0803,386.0,0.0504,0.37,0.5796,0.0189,0.37,0.6111,0.0336,0.52,0.4464,0.0,0.48,0.52,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
1173,2016,56I002105,HENRYETTA ES,71.0,46388.9,22963.65,0.13,0.23,0.4,0.8240000000000001,0.13,0.72,0.15,687.0,33.0,43108.24,0.152,13.27,6.0,1.0,5.57,1.43,0.0495,0.2824,0.0044,0.0116,0.0015,0.5255,0.1252,687.0,0.07200000000000001,0.28,0.648,0.0078,0.22,0.7722,0.1564,0.32,0.5236,0.0,0.28,0.72,0.1044,0.42,0.4756,0.035,0.3,0.665,0.0196,0.51,0.4704,0.1008,0.44,0.4592
1174,2016,56I003105,MORRIS ES,87.0,62350.99,17924.13,0.06,0.16,0.39,0.6629999999999999,0.15,0.77,0.08,514.0,26.52,45378.0,0.174,19.21,2.84,0.5,3.3,1.16,0.0097,0.2743,0.0058,0.0272,0.0,0.4669,0.21600000000000003,514.0,0.34,0.15,0.51,0.063,0.1,0.8370000000000001,0.3276,0.09,0.5824,0.0651,0.07,0.8649,0.3627,0.07,0.5673,0.0688,0.14,0.7912,0.2754,0.19,0.5346,0.3075,0.25,0.4425
1175,2016,56I001130,OKMULGEE ES,59.0,41844.83,36814.9,0.15,0.27,0.57,0.9670000000000001,0.17,0.7,0.13,337.0,18.98,42309.87,0.263,17.56,3.0,1.0,2.08,0.95,0.0178,0.4065,0.0059,0.1958,0.0,0.3264,0.0475,337.0,0.1491,0.29,0.5609,0.0312,0.22,0.7488,0.011000000000000001,0.45,0.539,0.0,0.34,0.66,0.0126,0.58,0.4074,0.0414,0.31,0.6486,0.0616,0.56,0.3784,0.2368,0.26,0.5032
1176,2016,58I023120,ROOSEVELT ES,91.0,46083.79,25724.14,0.09,0.23,0.44,0.914,0.16,0.69,0.15,245.0,13.0,42634.62,0.17300000000000001,9.44,1.0,0.0,0.85,1.0,0.0898,0.1918,0.0041,0.0041,0.049,0.5224,0.1388,245.0,0.2666,0.14,0.5934,0.0546,0.09,0.8554,0.2171435303844564,0.24946258784621747,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537573,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
1177,2016,58I023135,WILSON ES,55.0,46083.79,25724.14,0.09,0.23,0.44,0.585,0.16,0.69,0.15,282.0,10.0,40712.8,0.125,5.08,1.5,0.0,1.75,1.0,0.0816,0.1596,0.0,0.0071,0.0603,0.4929,0.1986,282.0,0.0,0.63,0.37,0.0,0.33,0.67,0.2171435303844564,0.24946258784621747,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537573,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
1178,2016,61I001105,HARTSHORNE ES,72.0,68974.61,22532.64,0.05,0.14,0.32,0.685,0.16,0.71,0.13,365.0,18.52,43221.65,0.324,13.06,2.97,0.19,1.33,1.0,0.0027,0.4356,0.0,0.0274,0.0,0.5014,0.0329,365.0,0.23199999999999998,0.2,0.568,0.0,0.11,0.89,0.168,0.16,0.672,0.0,0.2,0.8,0.14,0.3,0.56,0.0511,0.27,0.6789,0.102,0.4,0.498,0.18899999999999997,0.37,0.441
1179,2016,61I080150,PARKER INTERMEDIATE CTR,74.0,50880.2,29839.44,0.07,0.24,0.43,0.726,0.16,0.68,0.17,402.0,18.43,46060.78,0.264,11.8,4.0,1.0,1.0,0.29,0.1294,0.1493,0.005,0.0522,0.0,0.5025,0.1617,402.0,0.22113018714401952,0.2788771358828316,0.49999267697314886,0.02901929325751422,0.20329406986190088,0.7676866368805849,0.2171435303844564,0.24946258784621747,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537573,0.1314,0.27,0.5986,0.0592,0.26,0.6808,0.0702,0.46,0.4698,0.231,0.34,0.429
1180,2016,63I093120,HORACE MANN ES,75.0,45005.59,30745.88,0.08,0.25,0.48,0.981,0.17,0.67,0.16,264.0,19.5,45133.54,0.256,11.51,2.0,0.5,1.5,1.0,0.1212,0.2121,0.0,0.0644,0.0,0.3864,0.2159,264.0,0.374,0.15,0.47600000000000003,0.0264,0.12,0.8536,0.46,0.08,0.46,0.034,0.15,0.816,0.1449,0.37,0.4851,0.0949,0.27,0.6351,0.1139,0.33,0.5561,0.2881,0.33,0.3819
1181,2016,64I013105,BRANTLY ES,82.0,51170.45,21178.04,0.1,0.31,0.32,0.809,0.14,0.65,0.2,530.0,30.86,42250.35,0.259,13.97,1.0,1.0,2.5,0.3,0.0396,0.3717,0.0019,0.0075,0.0,0.5321,0.0472,530.0,0.138,0.4,0.462,0.035,0.3,0.665,0.2376,0.12,0.6424,0.0,0.23,0.77,0.5546,0.06,0.3854,0.1892,0.14,0.6708,0.2925,0.25,0.4575,0.2847,0.27,0.4453
1182,2016,67I001110,NORTHWOOD ES,73.0,49847.21,28978.19,0.1,0.24,0.44,0.701,0.15,0.68,0.17,368.0,21.59,46178.96,0.25,16.08,3.14,1.0,1.0,1.0,0.106,0.1929,0.0,0.038,0.0,0.4973,0.1658,368.0,0.22113018714401952,0.2788771358828316,0.49999267697314886,0.02901929325751422,0.20329406986190088,0.7676866368805849,0.1817,0.21,0.6083,0.0073,0.27,0.7227,0.2496,0.22,0.5304,0.075,0.25,0.675,0.0627,0.43,0.5073,0.21,0.3,0.49
1183,2016,68I005105,ROLAND ES,71.0,49038.03,23483.94,0.11,0.29,0.5,0.825,0.1,0.75,0.15,452.0,26.29,46404.98,0.165,18.66,4.0,0.0,2.0,3.0,0.0664,0.1748,0.0022,0.0354,0.0,0.5265,0.1947,452.0,0.2047,0.11,0.6853,0.0,0.19,0.81,0.034,0.32,0.6459999999999999,0.0,0.22,0.78,0.165,0.25,0.585,0.0759,0.31,0.6141,0.1482,0.22,0.6318,0.3024,0.28,0.4176
1184,2016,68I001110,EASTSIDE ES,75.0,43281.92,27559.91,0.09,0.26,0.38,0.909,0.13,0.69,0.17,405.0,23.45,43724.78,0.085,11.37,2.05,1.0,0.5,1.0,0.1185,0.3506,0.0074,0.0074,0.0,0.442,0.0741,405.0,0.3916,0.11,0.4984,0.0712,0.11,0.8188,0.2212,0.21,0.5688,0.0237,0.21,0.7663,0.1344,0.36,0.5056,0.09,0.25,0.66,0.0484,0.56,0.3916,0.1701,0.37,0.4599
1185,2016,72I003140,LYNN WOOD ES,82.0,78767.8,44984.51,0.06,0.08,0.3,0.616,0.29,0.64,0.06,508.0,28.93,43752.06,0.069,14.23,1.5,1.0,5.05,1.0,0.1713,0.065,0.0335,0.0748,0.0,0.5689,0.0866,508.0,0.5428,0.08,0.3772,0.0819,0.09,0.8281,0.243,0.19,0.5670000000000001,0.0637,0.09,0.8463,0.2788,0.18,0.5412,0.086,0.14,0.774,0.1254,0.34,0.5346,0.4361,0.11,0.4539
