,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,6_Math_Below_Satisfactory,6_Math_Satisfactory,6_Reading_Advanced,6_Reading_Below_Satisfactory,6_Reading_Satisfactory,7_Geography_Advanced,7_Geography_Below_Satisfactory,7_Geography_Satisfactory,7_Math_Advanced,7_Math_Below_Satisfactory,7_Math_Satisfactory,7_Reading_Advanced,7_Reading_Below_Satisfactory,7_Reading_Satisfactory,8_History_Advanced,8_History_Below_Satisfactory,8_History_Satisfactory,8_Math_Advanced,8_Math_Below_Satisfactory,8_Math_Satisfactory,8_Reading_Advanced,8_Reading_Below_Satisfactory,8_Reading_Satisfactory,8_Science_Advanced,8_Science_Below_Satisfactory,8_Science_Satisfactory,8_Writing_Advanced,8_Writing_Below_Satisfactory,8_Writing_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,ELA_ExamCounty,ELA_GrowthIndex,Math_ExamCounty,Math_GrowthIndex,Science_ExamCounty,Science_GrowthIndex,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,Writing_ExamCounty,Writing_GrowthIndex,Overall_ExamCounty,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,DropOutRate,DropOutRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
1458,2016,OKLAHOMA,PUTNAM CITY,MAYFIELD MS,55I001540,70.0,C-,55I001,0.3079769560904698,0.18609625866879956,-0.3741335001639789,-0.15926629918322502,0.8983815567559573,1.9071433360942522,1.3095881922990227,-1.099759906864305,-0.779319432470784,1.0708791540950848,1.5419882149104727,0.22222894592063513,0.0520347175917318,-2.035024786676118,1.4835842859891204,0.9495088633842665,2.4671422675500074,0.3066969003798889,-0.04825136962022314,-0.10340180729808865,-0.06719386642094191,-0.05305736331931596,-0.0871542082827523,-0.08039038444483332,-0.0715081268212433,1.1656627272812088,-0.7296318475647937,-0.33012280435934693,0.8194688962135622,-0.8067960754025147,-0.6950594901529763,0.4719760768764048,0.5006543515882829,-1.0007807982117427,1.182136450574779,-0.6841591648397116,-0.9296156662687598,0.5610431898330556,0.18835158182301118,-0.5739144554194866,0.23674759570591866,0.6741871957924549,0.3109356219080843,-0.4054535229934634,0.3204080914884585,0.20030061564505425,-0.39695136814345716,0.3505968677651369,-0.36887589123995845,-0.02497367207805795,0.36642805819453694,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,-0.01638228115246811,0.8780291367262238,0.3864215891444975,0.8809007806225637,-0.09225893788712225,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,0.3616051919660826,0.24138890582086384,0.9502734382338254,0.7002134485868382,0.9712847938683757,-0.3332562999032771,0.9788033018077605,0.12553330237060664,-0.4316329347143263,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1459,2016,CADDO,CYRIL,CYRIL JHS,08I064610,51.0,F,08I064,-1.0172690493952106,-0.8274387928742533,1.3024969889898033,-0.15926629918322502,-1.758616450486587,-0.09407227716538044,-0.24995198509233982,1.196849724129637,-0.9696581522564586,-1.0948930992849546,-1.220276720966178,5.708640729619326e-05,-1.7896971460476512,0.6221501571897995,-1.037633302004869,-0.9680557794381103,-0.8345470992948676,-1.5259275001579022,-0.07055857045080287,-0.04340548900114564,-0.06932723672467993,-0.07316417101142089,-0.0871542082827523,-0.0650216908778941,-0.06750173083244468,-4.860290892392178e-16,-1.5249140310916936e-15,1.4629891593239807e-16,0.0,1.2756004292323807e-15,-1.6464381567342017,2.192189134382568,-1.1673598536344507,-1.433643179210653,2.471328625627631,-2.2148203471929664,-1.2093287417436396,0.8166516768529112,0.1163563948792367,-1.4009931149141104,2.4618369856867695,-1.961876217211727,-1.0756451867149905,2.865204895820475,-3.338080054826265,-0.617114882983276,0.8938451066130941,-0.6081958828348537,-1.342501401624626,1.263697986813893,-0.8241791923092128,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,-0.12764015256636418,-1.064049139244475,-1.0302980992129744,0.06044790693911045,-1.0519730941737706,-2.4402294432034393,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,-1.0416237240957467,-1.2327484713661407,-1.0611450949599677,0.0658763181017218,-1.0715758710912773,-1.8518894211371448,-1.0183022785429245,-1.0712688564264619,0.5311573206635423,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
1460,2016,COAL,COALGATE,WALLACE BYRD MS,15I001505,71.0,C-,15I001,-0.11176792617518504,2.0144741198839533,0.9671708911590471,0.5602616514414979,1.6856402255685632,0.9014303875938758,-0.6955348929184431,0.4791592144440296,0.36271288624326287,-0.8679409170445312,-0.7631876422913512,0.7422350809489948,1.8780252832512916,2.4373527995656734,-0.6184808780008682,-0.7325653847055377,-0.31581034102199973,0.3066969003798889,-0.0701886019913546,-0.0013848118063487245,-0.06767006514945487,-0.07244311071908242,-0.0871542082827523,-0.07070030455997497,-0.076062766471667,-4.860290892392178e-16,-1.5249140310916936e-15,1.4629891593239807e-16,0.0,1.2756004292323807e-15,0.11383500795430594,0.09801671654897813,-0.46607293827558033,0.5382854453399376,-0.49381337699392847,0.14256158070937192,-0.18601629689932686,0.3054347028131998,-0.2486718336602565,-0.9209240701755584,0.29688514678648226,1.2407853605797237,2.0368381425005384,-1.1209100521090123,-0.24129760559265598,1.0516337698181286,-1.1714292529973878,0.5319900908516222,0.6464764267326232,-1.184778165080814,1.3148083163544206,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,-0.1909934241678026,-0.8147278003383613,0.22343474804180397,-0.8375998098781772,0.667378578538745,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,-0.884565074775065,0.6293197945542861,-0.850996889999422,-1.1235058015578714,-0.8612813908748425,-0.9117832032304648,-0.811195033173224,-1.156754724911967,0.5311573206635423,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1461,2016,COMANCHE,CACHE,CACHE MS,16I001505,76.0,C,16I001,2.4421701249941985,0.46776258276444754,-0.03880740233322218,-0.8787942498079481,-0.7745431144708298,-1.2069932049475232,0.7526095575163934,0.33562111250690974,-1.540674311613482,-0.22923263273933994,-0.569171414652396,0.713636550394872,-0.30214448695430335,-1.205858147566151,-0.16466171216195014,-0.18308779699620165,-0.09850169904282532,-0.6096152998890066,-0.06764625462899211,-0.07256649021989235,-0.06871770235218336,-0.0651910675490116,-0.05583763180164222,-0.06537574487865339,-0.07344806593160896,-4.860290892392178e-16,-1.5249140310916936e-15,1.4629891593239807e-16,0.0,1.2756004292323807e-15,-0.004901799107313555,-0.8742776203023312,1.926167473929911,-0.07321855321407815,-0.880571029509784,1.4849596229870918,0.8522602219415844,-0.631796416259605,0.0014167104602269178,-1.0393293779132722,0.3570226978670458,1.3582508337673278,-0.38235478240345305,-0.4054535229934634,0.9841712730600399,0.6129654247727729,-1.1714292529973878,1.010769482399622,0.41929714097620074,-1.3136453309700091,1.721256998422942,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,1.031284576939539,-0.23516175090497518,0.7123952713498845,-0.26476627971126354,0.667378578538745,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,-0.46359639995651614,0.8620783277943395,-0.22055227511778544,-0.6477529536940342,-0.23039795022553783,-0.6948356144827694,-0.1898732970641219,-0.7293253824844423,0.5311573206635423,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1462,2016,SEQUOYAH,MULDROW,MULDROW MS,68I003510,75.0,C,68I003,-0.8441121712250518,-0.7994786127823467,-0.03880740233322218,0.9919784218163317,-0.4793211136661029,0.04376655333974744,-0.8069306198749691,0.622697316381151,0.5530516060289375,0.1338908588453373,0.2285970061138843,0.5290564515595695,-0.003059825337651079,0.5677260920744736,0.5381276904913743,-0.17187396867560295,0.26601602298675747,0.3066969003798889,-0.06886051008564285,-0.023383461848561164,-0.06662242794672638,-0.07042911473013704,-0.041157986576121866,-0.06951439552830554,-0.0765899238386142,-0.9356624809001954,0.7729995274038198,0.28552695255948135,-0.8981483141400387,0.9258336797152862,-0.7470068432424348,0.3223923327454344,0.9430549757632715,-0.17799873274159225,-0.7516518120044987,1.405152422302898,0.7049216472058455,-0.8022020742728422,0.4157048037507245,-0.1489449103212567,-0.4247654661802802,1.1060455530998239,-0.2895905733758529,-0.3032454474055277,0.7395449361897626,1.0233690568641753,-1.0853761546802843,0.43944252805239453,0.9177006760540662,-0.9914774162470213,0.7667184268983842,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,0.24553443337053366,0.1359018783054245,0.549408430247191,0.11126554684002332,0.667378578538745,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,-0.1906748126123805,0.7844921500476549,0.16972296266608483,-0.7270450950046737,0.16014894160498408,-0.5502038886509725,0.1947544443367508,-0.7293253824844423,0.5311573206635423,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1465,2016,MUSKOGEE,MUSKOGEE,ALICE ROBERTSON JHS,51I020505,52.0,F,51I020,-0.9257173978105653,-0.013348664389882865,0.6318447933282904,1.4236951921911658,1.1936035575606847,1.0852154949340458,-0.24995198509233982,0.04854490863266679,0.36271288624326287,1.0254887176470002,0.9145594651899192,0.8839790820362888,0.20944769738996982,0.4492737150587642,0.5696429103412991,0.13089939598056186,1.478738444354408,2.1393213009176804,-0.06560668491664909,-0.06135787571635494,-0.06850817491163765,-0.05964636254240888,-0.0871542082827523,-0.07576018309509788,-0.04266207570189318,-4.860290892392178e-16,-1.5249140310916936e-15,1.4629891593239807e-16,0.0,1.2756004292323807e-15,-1.5232487194077715,2.0426053902515973,-1.1116501454050074,-1.121020348489218,1.4399748855853491,-0.9501831671203582,-0.6441471777182656,0.39063753181981825,0.12772405597562245,-1.2538657275766543,1.4394986173171898,-0.29317552457605184,-1.004851448246559,1.7409160643531836,-1.6919162019380598,-0.2428900834729338,0.2914734183933702,-0.15286187386265682,-0.8417797105696541,0.7482293232571127,-0.44646930594250595,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,-2.6630377285436935,-1.5005769967828113,0.9133685299843571,0.22343474804180397,0.884415096758557,-1.3353021465839958,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,0.3757662177245047,-0.5344728716459807,0.9953051964396565,-1.0442136602472318,0.9863058281695496,-1.562625969473551,1.008390051146289,-1.4986981988539865,-1.3944231900921842,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
1466,2016,KAY,PONCA CITY,PONCA CITY WEST MS,36I071505,86.0,B,36I071,-0.23543406604521966,0.2678361516348162,0.29651869549753407,0.12854488106666404,0.5047522223496547,0.26328765377383995,-0.027160531179287847,0.04854490863266679,-0.20830327311376054,1.138964808767212,1.1572441702705105,0.3205022404043915,-0.43594551978280544,-0.1814051571600141,1.3606749285744135,0.9495088633842665,0.5323943583160681,1.2230091006487844,-0.06710553149595234,-0.07224092880277716,-0.06829864747109195,-0.06864718412263393,-0.020606483260393375,-0.06550980416049428,-0.06777585266325721,-1.1107729149153127,-0.1115476439670999,-0.31536407730992294,-0.3256092440221716,0.5639116817961171,2.019560761293297,-1.6969882130226703,-0.7413444377622393,1.452106027448748,-1.3962478995309247,0.4863464451951291,0.41830207604022773,-0.8874049032794609,0.8565174395994536,0.0,0.0,-6.392787888792521e-16,0.0,0.0,4.324678210558789e-16,3.138013510589991e-16,0.0,-1.3699791345685909e-15,1.6085438377849362e-16,3.5767823672093497e-16,0.0,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,1.2058957199548734,1.0335224670620105,0.7123952713498845,1.010930477654317,1.4270160949646122,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,0.465881836187191,1.327595394274446,1.1153898849885397,-0.0927079645195573,1.121495136880115,1.0407450954987936,1.134133735835036,0.5529626447981312,0.5311573206635423,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1468,2016,ROGERS,CLAREMORE,WILL ROGERS JHS,66I001610,81.0,B-,66I001,-0.12393496509069997,-0.1639928208877701,-0.3741335001639789,-0.4470774794331141,0.40634488874807884,-0.39527564752843763,0.08423519577723783,0.622697316381151,-0.9696581522564586,1.4469713418077863,1.8537295433879803,-0.5198902885418489,-0.31001513594421504,-0.05014711776422775,1.7987364844883689,0.9495088633842665,1.7661466482623482,1.754470176804744,-0.06860437807525559,-0.04691690142860238,-0.06679385948899104,-0.0715645774893367,-0.06366677592191974,-0.06744163278599637,-0.06554070542740113,-1.2858833489304295,0.19062685556954892,-0.10874189861798757,-0.6118787790811051,0.7960013439538078,1.2922978180408784,-0.9490694923678167,-0.7741148543677941,0.2059089742157744,-0.5582729857465709,0.6408450003658118,1.0870810754266684,-0.7169992452662236,-0.12994292887578388,-0.3957203289231253,-0.0038026086163353906,0.7847429352631414,0.8577562224918323,-0.4565575607874309,-0.12521695529433982,-0.017902968359465282,-0.3108982698263537,0.46535584563617793,0.03448324877654655,-0.41157516974564323,0.6250772195108688,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,0.9439790054318716,1.4293236715531032,0.7123952713498845,1.397505252613584,1.012668358732321,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,0.7516770833117103,1.0172506832877084,1.5356862949096308,-0.4098765297621155,1.5420840973129846,0.1729547405080121,1.5483482265744373,-0.13092430308590805,0.5311573206635423,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1470,2016,CANADIAN,MUSTANG,MUSTANG NORTH MS,09I069510,87.0,B+,09I069,1.495677805125528,-0.05694516943210133,-1.0447856958254915,-1.5983222004326711,-0.8729504480724056,-1.258044623653126,0.5298181036033415,0.33562111250690974,-1.3503355918278073,1.5539630848639858,1.5196270225724238,0.4816899517040539,-0.2470499440249198,-0.018132961814036085,0.853279888990623,0.9495088633842665,-0.3298302534077529,1.2230091006487844,-0.06721936794501335,-0.09872767552379193,-0.05740322056271567,-0.06921905952690237,-0.052901702756538146,-0.06379453283642748,-0.06370619779042493,-4.860290892392178e-16,-1.5249140310916936e-15,1.4629891593239807e-16,0.0,1.2756004292323807e-15,2.3460869807127507,-1.6969882130226703,-1.4622936030844422,1.2872060727824968,-0.880571029509784,-0.13574045244576521,0.7924039259551902,-0.46139075824636766,-0.18551816090255874,0.43428915502045184,-0.9058658748247884,0.8814792072999923,0.9423832202012217,-0.8653898631391733,0.41701212260920567,1.7469457084853806,-0.999323056363181,-0.4736934248999784,0.6569081286296016,-0.9914774162470213,0.9976551780736801,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,1.4678124344778751,1.5141382153726233,1.201355794657965,1.4748202076054373,1.2889001828871818,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,0.8108959183014757,1.4827677497678151,1.6257498113212931,0.7795055898974778,1.6171892688188543,0.3899023292557075,1.6297117872553912,0.638448513283636,0.5311573206635423,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1471,2016,STEPHENS,VELMA-ALMA,VELMA-ALMA MS,69I015505,68.0,D+,69I015,0.4287443003757082,1.3726889795437276,-1.0447856958254915,-0.8787942498079481,-0.7745431144708298,-0.9262104020667074,-0.6955348929184431,1.0533116221925154,-0.20830327311376054,-0.8873939612365674,-0.8611822793022134,0.22529916005963987,-1.0892093859454925,0.2956057664978435,-0.8800572027552446,-0.9680557794381103,-0.7994973183304845,-1.0677714000234544,-0.07048742267013973,-0.08498433284414335,-0.06932723672467993,-0.07316417101142089,-0.0871542082827523,-0.06104803626743074,-0.05449148701618808,-1.3734385659379882,1.78116353949428,-0.9352306133857294,1.6782775013903632,-1.5111077729404543,-0.7573963138603266,1.1451029254657732,-0.8363786459183484,-0.008804508422573841,-0.3004345507360007,0.48736961443467,0.35499253220846483,1.4130714798992414,-2.4843118492827543,-1.1893875896996815,0.7779855554309907,0.8469305387154028,0.7552273598823795,-0.6098696741693345,0.20666463549145092,-0.8986314240046511,1.1520044015644042,-0.671128225538328,0.3961155812051372,-0.9914774162470213,1.228591929248976,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,-0.4529101386908044,-0.8465332542706813,-0.6729928780230103,-0.8692286551021172,0.4602047104225994,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,-0.9077376623797557,0.08621655032749492,-0.8660074760680324,-0.01341582320891775,-0.8763024251760163,-1.0564149290622618,-0.8259884078424883,-0.6438395139989375,0.5311573206635423,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1473,2016,CANADIAN,MUSTANG,MUSTANG MS,09I069505,91.0,A-,09I069,1.495677805125528,-0.05694516943210133,-1.0447856958254915,-1.5983222004326711,-0.8729504480724056,-1.3193063260998492,0.5298181036033415,0.33562111250690974,-1.3503355918278073,1.1259961126391878,1.0138694664559607,0.14531494023166738,0.24093029334961744,-0.21021789751518666,0.5381276904913743,0.9495088633842665,1.4156488386185186,1.2230091006487844,-0.0675988227752167,-0.09051887693510166,-0.06620337306563497,-0.07168889822939506,-0.0871542082827523,-0.061161471044373035,-0.06885125369182947,-4.860290892392178e-16,-1.5249140310916936e-15,1.4629891593239807e-16,0.0,1.2756004292323807e-15,0.623661173275134,-0.8742776203023312,0.5383403306846711,1.5474388137401747,-0.9450306382624266,-0.34344380807257696,0.6934108210546156,-0.46139075824636766,-0.07689384375931803,1.2930207185637712,-1.1464160791470426,-0.3449985274529362,1.3866749581755167,-1.3253262032848834,0.6928010501635948,1.391940913783727,-0.9132699580460776,-0.20962437904618325,1.8322132090225212,-1.5069460798038017,0.7780086680669541,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,1.2058957199548734,1.1748800400945436,1.4458360563120052,1.1409601746860705,1.4960740510033275,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,0.5650090164961459,1.7155262830078684,1.2654957456746436,1.3345505790719545,1.2566844455906803,1.257692684246489,1.2746707951930472,1.40782132965318,-0.4316329347143263,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
1474,2016,OKLAHOMA,OKLAHOMA CITY,ROGERS MS,55I089522,50.0,F,55I089,-0.40861608866282967,0.14804305797098852,0.29651869549753407,1.5676007823161104,1.29201089116226,1.8356713499064081,0.1956309227337638,-1.5303742126756676,1.6950839247429843,-0.14169393387517668,0.22333554909316677,2.131696480103522,1.5002341317355203,-0.8537024321140414,1.0959470818350443,-0.17187396867560295,1.2754497147609867,1.2230091006487844,-0.06874667363658185,-0.1003089738354943,-0.0687748461996049,-0.01668940282757794,-0.0871542082827523,-0.08037319735741781,-0.07410174106662347,3.004322284439937,-2.561908131118845,-1.1249856754497518,3.3004715333909864,-3.360931317860654,-1.771111804148902,2.7905241109064507,-2.2029050183699783,-1.2584369773777608,0.4086211455430679,0.8505946944717052,-1.5983946656552006,2.3503025989720463,-1.730256996555844,-1.5117782790845455,2.4618369856867695,-1.7442196051288126,-0.9096460758234955,0.6166272328858924,-0.06912429206293873,-1.379131544221858,2.4428008763209554,-1.9976432923272474,-1.0701180743146297,0.8126629062017102,-0.3469099065469339,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,-1.8179052032179173,-1.6751881397981458,-0.32351023405030843,-1.6509139246391713,-0.3526241831110969,-0.23037484996455265,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,-0.5279646988584349,-0.767231404886034,-0.32562637759805824,-1.2820900841791505,-0.33554519033375524,0.6791657809193014,-0.2934269197489722,-0.30189604005691784,-1.3944231900921842,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
1475,2016,OKLAHOMA,WESTERN HEIGHTS,WESTERN HEIGHTS 9TH GRADE CTR,55I041610,53.0,F,55I041,-1.0365311329688283,1.6116897142009912,0.29651869549753407,0.5602616514414979,1.1936035575606847,1.4068394327793436,-1.0297220737880208,0.33562111250690974,1.314406485171635,-0.4334895967557209,-0.5533870435902437,-0.47366961023103366,1.563199323654816,-1.1898510695910554,-0.649996097850793,-0.17187396867560295,-0.673318106858706,-0.6645940319051404,-0.053426184867121404,-0.09937879835802231,-0.061669961170191696,-0.05918223177952435,-0.048008487681364696,-0.07584611853217538,-0.07140269534785386,-4.860290892392178e-16,-1.5249140310916936e-15,1.4629891593239807e-16,0.0,1.2756004292323807e-15,0.0,4.151782921096045e-16,-9.095617760511345e-16,0.0,0.0,0.0,3.194896056388123e-16,-2.3648535631587035e-16,0.0,0.0,0.0,-6.392787888792521e-16,0.0,0.0,4.324678210558789e-16,3.138013510589991e-16,0.0,-1.3699791345685909e-15,1.6085438377849362e-16,3.5767823672093497e-16,0.0,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,-1.8179052032179173,-0.10368785266013536,2.008811933258886e-16,0.0,-0.7286560096623838,-0.36849076204198306,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,-0.9798301571499047,-0.4568866938992962,0.0,0.0,-1.2368072484041903,0.3899023292557075,-0.9369387178619708,0.38199090782712136,-3.3200037008479213,-0.05785142705429073,-3.622807181555744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
1476,2016,BECKHAM,ELK CITY,8TH AND 9TH GRADE CTR,05I006610,71.0,C-,05I006,0.7513935395999967,0.2191286294941091,-1.0447856958254915,-0.5909830695580588,0.7015668895528058,-0.4361167824929194,-0.24995198509233982,-0.09499319330445466,0.5530516060289375,0.15658607706937963,0.3555296567386923,-0.28327520155736935,-0.9868909490766381,0.4524751306537833,0.1914602721422008,0.8037290952164837,0.7847527812596253,1.2230091006487844,-0.06143742496978973,-0.0997973773228847,-0.06711767462437984,-0.06969976638846136,-0.0871542082827523,-0.06419327326446705,-0.07325828927950796,-4.860290892392178e-16,-1.5249140310916936e-15,1.4629891593239807e-16,0.0,1.2756004292323807e-15,0.033687663187712616,-0.6499020041058753,1.3494081416721493,-0.9775917420868011,0.988757624316851,-0.4048339624450337,-0.508319429133756,0.13502904479996242,0.35760342481364205,-0.7849338157441249,0.3570226978670458,0.8584467615769326,-0.49464829859475834,0.6166272328858924,-0.4664473232853639,0.9103102050483622,-0.7411637614118708,0.06925227685548657,0.7438389777710898,-0.7981766674132286,0.6127605927815198,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,0.33284000487820087,-0.31290841607286846,0.549408430247191,0.11477986297601667,-0.02320098184840704,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,-0.3528829258452158,0.3189750835675483,-0.3106157915294478,-0.8856293776259528,0.16014894160498408,-0.5502038886509725,-0.04193955037147855,-0.8148112509699472,0.5311573206635423,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1477,2016,GRADY,TUTTLE,TUTTLE MS,26I097505,94.0,A,26I097,1.5819771408438927,-0.14741854878719118,-1.3801117936562481,-1.4544166103077263,-1.46339444968186,-1.8196102294147576,-0.24995198509233982,1.196849724129637,-1.159996872042133,0.22142955770950057,0.08719534868210349,0.07618370703477782,-0.34149773190386284,1.813076758536934,-0.09217670650712295,-0.17187396867560295,-0.448999508686655,0.3066969003798889,-0.06971902663897794,-0.08428670123603936,-0.06848912696249713,-0.07279949684058305,0.02147516638609831,-0.05950463581751893,-0.07222506084029148,-1.6361042169606637,-0.35054020269154246,1.0382220320801034,-1.7569569193168393,1.5497182666045213,1.2937820281291486,-1.5474044688916995,0.5334247681938376,1.1497894438939535,-1.2673286820256395,0.6418681696053528,2.2070844599413095,-1.5690275353324097,-0.09583994558662806,-0.2708672073977144,-0.304490364019153,1.115258531389048,0.3280237656763264,-0.6098696741693345,0.615673638220418,1.891661038809622,-1.3435354496315945,-0.13805426381478078,0.4633421045412214,-1.4425124968592042,1.8875314592691552,-2.4843975734252457e-16,-4.0863820561926675e-16,-1.0867824383936305e-15,0.0,-0.08389866485355559,0.08389866485355559,0.7174923727594124,2.166257006539213,0.27372551201214435,1.7718097385173923,0.2483238761437634,1.4960740510033275,-1.4774784661103132e-16,0.0,-1.8751664980259663e-16,1.1666104681875023e-15,0.0,3.537764025314573e-17,-0.09026026632538722,1.8706986385012372,0.31982882335218876,2.12747199217835,0.3103592846167233,1.4746402729941843,0.34268819102939413,2.0062224090517145,0.5311573206635423,-0.05785142705429073,0.27665073022789316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
