,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,3_Math_Advanced,3_Math_Below_Satisfactory,3_Math_Satisfactory,3_Reading_Advanced,3_Reading_Below_Satisfactory,3_Reading_Satisfactory,4_Math_Advanced,4_Math_Below_Satisfactory,4_Math_Satisfactory,4_Reading_Advanced,4_Reading_Below_Satisfactory,4_Reading_Satisfactory,5_Math_Advanced,5_Math_Below_Satisfactory,5_Math_Satisfactory,5_Reading_Advanced,5_Reading_Below_Satisfactory,5_Reading_Satisfactory,5_Science_Advanced,5_Science_Below_Satisfactory,5_Science_Satisfactory,5_SocialStudies_Advanced,5_SocialStudies_Below_Satisfactory,5_SocialStudies_Satisfactory,5_Writing_Advanced,5_Writing_Below_Satisfactory,5_Writing_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,ELA_ExamCounty,ELA_GrowthIndex,Math_ExamCounty,Math_GrowthIndex,Science_ExamCounty,Science_GrowthIndex,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,Writing_ExamCounty,Writing_GrowthIndex,Overall_ExamCounty,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
1175,2016,GRADY,CHICKASHA,GRAND AVENUE ES,26I001105,72.0,C-,26I001,10.882003694868864,10.477158107876148,0.05,0.17,0.34,0.914,0.19,0.64,0.16,536.0,27.03,10.63755520276749,0.225,10.56,3.17,1.0,1.66,1.67,Elementary School,0.1306,0.0728,0.0112,0.0616,0.0056,0.6381,0.0802,536,0.2844,0.21,0.5056,0.0405,0.19,0.7695,0.1452,0.34,0.5148,0.0158,0.21,0.7742,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,76.0,161.0,75.0,161.0,65.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,322.0,70.0,40.0,45.0,40.0,30.0,80.0,38.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1176,2016,GRADY,NINNEKAH,NINNEKAH ES,26I051105,77.0,C+,26I051,11.149939218020403,10.759987302519509,0.04,0.17,0.39,0.684,0.13,0.72,0.15,285.0,15.43,10.664155054246097,0.065,11.71,1.0,0.14,1.22,1.0,Elementary School,0.0526,0.0702,0.0035,0.014,0.0,0.8316,0.0281,285,0.1314,0.27,0.5986,0.0,0.42,0.58,0.2,0.0,0.8,0.0,0.1,0.9,0.1596,0.24,0.6004,0.063,0.1,0.8370000000000001,0.1054,0.38,0.5146,0.6402,0.03,0.3298,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,67.0,70.0,79.0,70.0,79.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,140.0,79.0,17.0,59.0,17.0,41.0,34.0,50.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1177,2016,GRADY,RUSH SPRINGS,RUSH SPRINGS ES,26I068105,68.0,D+,26I068,10.762634223408508,10.788431466621228,0.04,0.16,0.32,0.6559999999999999,0.15,0.65,0.2,291.0,16.43,10.70729378667666,0.122,21.45,2.0,0.0,0.43,1.0,Elementary School,0.0206,0.1581,0.0,0.0172,0.0,0.7698,0.0344,291,0.1716,0.22,0.6084,0.0,0.11,0.89,0.1596,0.24,0.6004,0.0,0.28,0.72,0.0836,0.56,0.3564,0.0,0.26,0.74,0.0308,0.56,0.4092,0.3276,0.37,0.3024,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,67.0,76.0,74.0,76.0,57.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,152.0,65.0,19.0,63.0,19.0,37.0,38.0,50.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1178,2016,HASKELL,STIGLER,STIGLER ES,31I020105,78.0,C+,31I020,10.707619826120474,9.982535765864052,0.1,0.19,0.38,0.758,0.12,0.67,0.21,623.0,32.86,10.747226946226855,0.126,13.82,3.9,1.0,1.5,1.0,Elementary School,0.1059,0.2472,0.0096,0.0096,0.0,0.5056,0.122,623,0.2485,0.29,0.4615,0.034,0.15,0.816,0.1344,0.16,0.7056,0.0085,0.15,0.8415,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,69.0,101.0,82.0,101.0,73.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,202.0,78.0,25.0,72.0,25.0,36.0,50.0,54.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1179,2016,HUGHES,HOLDENVILLE,ETHEL REED ES,32I035120,98.0,A+,32I035,10.724524083039137,10.525564258456985,0.07,0.2,0.43,0.888,0.1,0.65,0.25,455.0,23.44,10.609398429455258,0.341,13.26,2.0,0.0,1.83,1.0,Elementary School,0.0308,0.3341,0.0044,0.0396,0.0,0.5912,0.0,455,0.423,0.06,0.517,0.0475,0.05,0.9025,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,100.0,0.0,0.0,10.0,81.0,174.299058905542,69.55071453468108,174.56395956779366,68.53677239456256,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,12.0,100.0,35.20636152055857,52.323506594259115,35.3844065166796,52.657486423584174,67.20225947521865,52.49744897959184,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
1180,2016,KAY,PONCA CITY,LINCOLN ES,36I071125,63.0,D,36I071,10.939633837584443,10.910049060449655,0.08,0.18,0.39,0.938,0.2,0.66,0.13,518.0,27.0,10.673756178033491,0.14800000000000002,8.65,1.5,1.0,3.71,2.0,Elementary School,0.2104,0.2471,0.0,0.027,0.0309,0.3803,0.1042,518,0.042,0.4,0.5579999999999999,0.0,0.24,0.76,0.055999999999999994,0.3,0.644,0.0,0.42,0.58,0.1824,0.24,0.5776,0.0138,0.31,0.6762,0.0174,0.71,0.2726,0.0234,0.61,0.3666,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,65.0,118.0,60.0,119.0,68.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,237.0,64.0,29.0,45.0,29.0,48.0,58.0,47.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1181,2016,KAY,PONCA CITY,ROOSEVELT ES,36I071135,73.0,C,36I071,10.939633837584443,10.910049060449655,0.08,0.18,0.39,0.701,0.2,0.66,0.13,435.0,20.65,10.662132169327574,0.14400000000000002,8.23,2.31,0.6,2.55,1.0,Elementary School,0.0943,0.1517,0.0,0.0322,0.0138,0.6184,0.0897,435,0.266,0.24,0.494,0.0405,0.19,0.7695,0.2291,0.21,0.5609,0.0,0.21,0.79,0.3053,0.29,0.4047,0.07200000000000001,0.2,0.728,0.10800000000000001,0.46,0.43200000000000005,0.132,0.34,0.528,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,66.0,99.0,75.0,99.0,77.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,198.0,76.0,24.0,46.0,24.0,58.0,48.0,52.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1182,2016,KIOWA,SNYDER,SNYDER ES,38I004110,49.0,F,38I004,10.855952824223426,10.896071139396796,0.03,0.17,0.22,0.843,0.21,0.65,0.14,146.0,7.57,10.688859931963558,0.264,17.52,1.0,0.14,1.0,0.44,Elementary School,0.1986,0.0685,0.0,0.0616,0.0,0.6301,0.0411,146,0.0714,0.58,0.3486,0.0,0.42,0.58,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,100.0,0.0,0.0,10.0,77.0,174.299058905542,69.55071453468108,174.56395956779366,68.53677239456256,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,425.2142361111111,68.48229166666667,35.20636152055857,52.323506594259115,35.3844065166796,52.657486423584174,67.20225947521865,52.49744897959184,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
1183,2016,LE FLORE,SPIRO,SPIRO ES,40I002110,82.0,B-,40I002,10.81187070172568,10.403132808263289,0.07,0.23,0.32,0.861,0.11,0.65,0.24,581.0,27.0,10.743660879313179,0.222,15.26,1.0,2.0,5.62,2.0,Elementary School,0.0792,0.1291,0.0017,0.0379,0.0,0.5301,0.222,581,0.1008,0.37,0.5292,0.0178,0.11,0.8722,0.102,0.4,0.498,0.0164,0.18,0.8036,0.1596,0.16,0.6804,0.042,0.16,0.7979999999999999,0.0924,0.34,0.5676,0.3901,0.17,0.4399,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,69.0,145.0,83.0,145.0,77.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,290.0,80.0,35.0,66.0,35.0,69.0,70.0,67.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1184,2016,LE FLORE,TALIHINA,TALIHINA ES,40I052105,80.0,B-,40I052,10.595229245861459,9.353359612287395,0.14,0.3,0.41,0.765,0.16,0.64,0.2,319.0,21.08,10.669977430358792,0.16899999999999998,12.47,0.0,1.0,3.29,1.0,Elementary School,0.0157,0.6144,0.0,0.0,0.0,0.3605,0.0094,319,0.225,0.1,0.675,0.027000000000000003,0.1,0.873,0.0994,0.29,0.6106,0.0,0.29,0.71,0.0,0.32,0.68,0.042,0.16,0.7979999999999999,0.2848,0.11,0.6052,0.4187,0.21,0.3713,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,66.0,87.0,74.0,87.0,76.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,174.0,75.0,21.0,52.0,21.0,67.0,42.0,60.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
